case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex230,ex230_exp_mant_pair_case_abc_g_aig,fp16_sigmoid,,abc_g_aig,fp16_sigmoid,student/new_seeds/fp16/ex220_ex239_current/ex230/verilog/ex230_exp_mant_pair_case_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_current/ex230/aigs/ex230_exp_mant_pair_case_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_current/ex230/metadata/ex230_exp_mant_pair_case_abc_g_aig.json,1,1,OK,6969,20,139380,108320,1.286743,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853,student/work/reverse_fp16_semantic_20260604_1522/ex230/verilog/ex230_fp16_sigmoid_exp_mant_pair_case.v,student/work/ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853/ex230/aigs/ex230_exp_mant_pair_case_abc_g_aig.aig,,dcb987ce078c38765a6e5b34003141dbe0b19cc942ee86af5833efedc5558b2e,9aea26244b1e43b05e7aa860673cab7ddf1558f0d9f08bff82949c130bf44d1a,current best imported from verified student/new_seeds catalog
ex231,ex231_abc_g_aig_abc_g_aig,,,abc_g_aig,ex231|frontend|frontend_fp16_power_nested_synthflow,student/new_seeds/fp16/ex220_ex239_current/ex231/verilog/ex231_abc_g_aig_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_current/ex231/aigs/ex231_abc_g_aig_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_current/ex231/metadata/ex231_abc_g_aig_abc_g_aig.json,1,1,OK,1163,14,16282,14066,1.157543,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027/ex231/aigs/ex231_abc_g_aig_abc_g_aig.aig,,c06a4581bfd508c1089970199bcdbd8cb80a7a912ac70abb3876c7b84f21f571,f2791293c9fc09f473aba58ed7cec41209e2b3ffb9664fb23f4acc698f4d287d,auto-indexed from student/runs frontend summary
ex232,ex232_attr_abc_g_aig,,,abc_g_aig,ex232|frontend|frontend_fp16_square_deep_attr,student/new_seeds/fp16/ex220_ex239_current/ex232/verilog/ex232_attr_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_current/ex232/aigs/ex232_attr_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_current/ex232/metadata/ex232_attr_abc_g_aig.json,1,1,OK,1240,13,16120,13392,1.203704,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex232_frontend_fp16_square_deep_attr_20260607_1940,student/work/ex232_frontend_fp16_square_deep_attr_20260607_1940/ex232/verilog/ex232_fp16_square_exp_formula_hi9_8_low8_nested_hi6_attr.v,student/work/ex232_frontend_fp16_square_deep_attr_20260607_1940/ex232/aigs/ex232_attr_abc_g_aig.aig,,92c3c775236c61a269d8a0e180625ee7de3eaadef3b662e14e1db98b8fa4c004,cbb89edb68ae8ca75955e38975f19ea82154db99e7dddd8613e249722f2a8265,auto-indexed from student/runs frontend summary
ex233,ex233_abc_g_aig_abc_g_aig,,,abc_g_aig,ex233|frontend|frontend_fp16_power_nested_synthflow,student/new_seeds/fp16/ex220_ex239_current/ex233/verilog/ex233_abc_g_aig_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_current/ex233/aigs/ex233_abc_g_aig_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_current/ex233/metadata/ex233_abc_g_aig_abc_g_aig.json,1,1,OK,1530,15,22950,20174,1.137603,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex233/verilog/ex233_nested_bits9_8_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027/ex233/aigs/ex233_abc_g_aig_abc_g_aig.aig,,ded91df6ba0034d9da03e55255dab48a7eb78ec2f82bca4bea715d4472c9d820,43ba0d3f986a7e627bb148c3622bdfb3477722934f67470319c4f418a49d1bbc,auto-indexed from student/runs frontend summary
ex234,ex234_boundary_wordmode_mh5_abc_g_aig,,,,ex234|fp16_reciprocal_square_boundary_split|core_formula_boundary_wordmode_mh5|shared core exponent formula plus boundary mantissa-high word-mode defaults|yosys_abc_g_aig|abc_xf_official_evaluate|core_formula_boundary_wordmode_mh5,student/new_seeds/fp16/ex220_ex239_current/ex234/verilog/ex234_boundary_wordmode_mh5_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_current/ex234/aigs/ex234_boundary_wordmode_mh5_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_current/ex234/metadata/ex234_boundary_wordmode_mh5_abc_g_aig.json,1,1,OK,1278,14,17892,15561,1.149798,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex204_ex299_frontend_continuation_20260614_1216,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex234/verilog/ex234_boundary_wordmode_mh5.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex234/aigs/ex234_boundary_wordmode_mh5_abc_g_aig.aig,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex234/official_eval/ex234_boundary_wordmode_mh5_abc_g_aig/ex234_boundary_wordmode_mh5_abc_g_aig.evaluate.py.log,d48eeea109624cc95e2f2964d3f6417b612f0162c0d80ce1dd1a2b548d0c98fd,436ca1682a1f32e7834700b59772fbd7b039f4b12635cdcf5abf409c7beacc8f,reciprocal-square core formula plus boundary exp7/22 word-mode buckets; boundary_mant_hi=5; boundary_low=8; special_items=1039; core_mant_b9_runs=5; core_mant_b8_runs=9; core_mant_low_width=8; core_mant_nested_hi=5; core_mant_items=1024; truth-derived source exact by construction; official_status=OK
ex235,ex235_direct_special_low8_hi6_synth_preset,fp16_reciprocal_sqrt,,direct_special_low8_hi6_synth_preset,fp16_reciprocal_sqrt,student/new_seeds/fp16/ex220_ex239_current/ex235/verilog/ex235_direct_special_low8_hi6_synth_preset.v,student/new_seeds/fp16/ex220_ex239_current/ex235/aigs/ex235_direct_special_low8_hi6_synth_preset.aig,student/new_seeds/fp16/ex220_ex239_current/ex235/metadata/ex235_direct_special_low8_hi6_synth_preset.json,1,1,OK,1628,14,22792,20800,1.095769,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924,student/work/ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924/ex235/verilog/ex235_direct_special_low8_hi6.v,student/work/ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924/ex235/aigs/ex235_direct_special_low8_hi6_synth_preset.aig,,8f312620d713c7940742a46e523c3a4640b669ee73aec805690d5698f4684347,801c948e5a585ac35f6c8045beb0e3fc198311ee82a1436bba8c275a59c74c65,current best imported from verified student/new_seeds catalog
ex236,ex236_core_clamp_hi6_abc_g_aig,fp16_cube,,core_clamp_hi6_abc_g_aig,fp16_cube,student/new_seeds/fp16/ex220_ex239_current/ex236/verilog/ex236_core_clamp_hi6_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_current/ex236/aigs/ex236_core_clamp_hi6_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_current/ex236/metadata/ex236_core_clamp_hi6_abc_g_aig.json,1,1,OK,1432,15,21480,17290,1.242337,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex236_ex238_frontend_fp16_core_clamp_20260608_0953,student/work/ex236_ex238_frontend_fp16_core_clamp_20260608_0953/ex236/verilog/ex236_core_clamp_hi6.v,student/work/ex236_ex238_frontend_fp16_core_clamp_20260608_0953/ex236/aigs/ex236_core_clamp_hi6_abc_g_aig.aig,,447e32b219c55204c086a74efdc524ee67981dacde2ad95a22172027da20f835,0495f5989c4e1efede7462e92d0afdacab081dd274d9bd222e0a3fa4ef75534f,current best imported from verified student/new_seeds catalog
ex237,ex237_direct_special_low10_hi6_synth_preset,fp16_cbrt,,direct_special_low10_hi6_synth_preset,fp16_cbrt,student/new_seeds/fp16/ex220_ex239_current/ex237/verilog/ex237_direct_special_low10_hi6_synth_preset.v,student/new_seeds/fp16/ex220_ex239_current/ex237/aigs/ex237_direct_special_low10_hi6_synth_preset.aig,student/new_seeds/fp16/ex220_ex239_current/ex237/metadata/ex237_direct_special_low10_hi6_synth_preset.json,1,1,OK,1889,16,30224,25440,1.188050,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924,student/work/ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924/ex237/verilog/ex237_direct_special_low10_hi6.v,student/work/ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924/ex237/aigs/ex237_direct_special_low10_hi6_synth_preset.aig,,00fc41be0866aadb5971e3299be0648c0b96344ab387200b1e0bf7a2b2eb58e2,84c4b2c905b76e4ce63da0866e35169e707f34245e5f7d6e702c71f8635c7237,current best imported from verified student/new_seeds catalog
ex238,ex238_r27_core_boundary_low12_hi6_synth_preset_recheck,fp16_reciprocal_cube_core_boundary,,core exponent semantic formula with exp9/exp19 boundary tables low12 hi6,"ex238|fp16_reciprocal_cube_core_boundary|core exponent semantic formula with exp9/exp19 boundary tables low12 hi6|shared reciprocal-cube special decode, exponent delta, mantissa core formula, boundary tables|existing_synth_preset_rechecked|DAZ_reciprocal_cube_FP16_RNE_FTZ|full_word",student/new_seeds/fp16/ex220_ex239_current/ex238/verilog/ex238_r27_core_boundary_low12_hi6_synth_preset_recheck.v,student/new_seeds/fp16/ex220_ex239_current/ex238/aigs/ex238_r27_core_boundary_low12_hi6_synth_preset_recheck.aig,student/new_seeds/fp16/ex220_ex239_current/ex238/metadata/ex238_r27_core_boundary_low12_hi6_synth_preset_recheck.json,1,1,OK,1502,15,22530,16549,1.361412,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex200_ex299_frontend_refgap_round27_20260613_0613,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex238/verilog/ex238_r27_core_boundary_low12_hi6_synth_preset_recheck.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex238/official_eval/ex238_r27_core_boundary_low12_hi6_synth_preset_recheck/ex238.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/mixed-uncovered-r27/ex238/logs/ex238_r27_core_boundary_low12_hi6_synth_preset_recheck.evaluate.py.log,26e5e4d149aa93be5833492d07dcf22a51d14f58af1f414e35340d73e6ec31c3,54f2fc4471547656c383796a5c8a8328ac181c944ff69402da37e584a2005350,official recheck improves current registry/gap frontend best; prior case note already mentioned this seed
ex239,ex239_direct_special_low7_hi6_abc_g_aig,fp16_reciprocal_cbrt,,direct_special_low7_hi6_abc_g_aig,fp16_reciprocal_cbrt,student/new_seeds/fp16/ex220_ex239_current/ex239/verilog/ex239_direct_special_low7_hi6_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_current/ex239/aigs/ex239_direct_special_low7_hi6_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_current/ex239/metadata/ex239_direct_special_low7_hi6_abc_g_aig.json,1,1,OK,2026,16,32416,25965,1.248450,1,0,frontend_verified,current_best,frontend_best_registry,student/frontend_campaigns/frontend_best_registry.csv,ex235_ex237_ex239_frontend_fp16_direct_special_specs_20260608_0929,student/work/ex235_ex237_ex239_frontend_fp16_direct_special_specs_20260608_0929/ex239/verilog/ex239_direct_special_low7_hi6.v,student/work/ex235_ex237_ex239_frontend_fp16_direct_special_specs_20260608_0929/ex239/aigs/ex239_direct_special_low7_hi6_abc_g_aig.aig,,1e5e6088c2c9de28b3a80dcbc132143b5415e9795b531d65067201b053001575,fd456d5becd6e9864bd8745c060cd2219fe5e5cba39fd49749c6748f0118391e,current best imported from verified student/new_seeds catalog
