case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex210,ex210_bf16_sigmoid_const_default_0000_h3,bf16_sigmoid,sigmoid,const_default_0000_h3,bf16_sigmoid,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/verilog/ex210_bf16_sigmoid_const_default_0000_h3.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/aigs/ex210_bf16_sigmoid_const_default_0000_h3.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/metadata/ex210_bf16_sigmoid_const_default_0000_h3.json,1,1,OK,2246,15,33690,27053,1.245333,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/verilog/ex210_bf16_sigmoid_const_default_0000_h3.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/aigs/ex210_bf16_sigmoid_const_default_0000_h3.aig,,00d220c676051b9979f5b7ac9024c3cdc361135af2cf504e49f59536052133c9,5d29515ca8f1eeaeeb60fa4814f066594402fda08927ad133029423f1cab513b,DAZ sigmoid BF16 RNE/canonical-NaN model exact over 65536 inputs; constant default 16'h0000 exceptions hi_bits=3 default_mode=mode items=1732
ex211,ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields,bf16_reciprocal,reciprocal,aggr_semantic_positive_symmetry_fields,bf16_reciprocal,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/verilog/ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/metadata/ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields.json,1,1,OK,275,11,3025,2136,1.416199,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/verilog/ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/aigs/ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields.aig,,1eeeaad0e91e4bb66e8408300d6c6ffcb3357d10333a1e99215cf341ea0d312c,b3d7d4ed91d27f4724b2294832138df0f1d38e9cbccbb79e6d1f1ecfad4b7a63,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs
ex212,ex212_bf16_square_delta_pair_mode_hilo4,bf16_square,square,delta_pair_mode_hilo4,bf16_square,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/verilog/ex212_bf16_square_delta_pair_mode_hilo4.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_bf16_square_delta_pair_mode_hilo4.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/metadata/ex212_bf16_square_delta_pair_mode_hilo4.json,1,1,OK,282,11,3102,2304,1.346354,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_delta_pair_mode_hilo4.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_delta_pair_mode_hilo4.aig,,e66d0587dadb43607d875681b95f15c45b1ac49c58cca160fe81ebc6712e7f3f,39af1201ff84518bafe0ed31576716a36de48897c5d08a2e5f78b7352acb84dc,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo4 items=16529
ex213,ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1,bf16_sqrt,sqrt,sep_fields_e3_m3_s3_bits_14_bh1,bf16_sqrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/verilog/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/aigs/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/metadata/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.json,1,1,OK,333,12,3996,2900,1.377931,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/verilog/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/aigs/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.aig,,ed6ccb9bf2e8579feae5c12e5e17732b8a35986f94ae4fc118df783eb6fbb0bf,be2ad6a2627bd51ef6f98e3caea0325fca8bbd47c92a02e883760beed50339fc,semantic model exact over 65536 inputs; separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=29859; sep bit overrides bits=14 bit_hi_bits=1 bit_items=3
ex214,ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs,bf16_reciprocal_square,,current default/exception bit13 comparator with case-attribute source recut,ex214|round95_power_tight_bf16|bf16_reciprocal_square|legacy_default_expr_exception_case_bits_13_cmp_caseattrs|source_level_field_or_selected_bit_recut|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/verilog/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/aigs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/metadata/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.json,1,1,OK,337,11,3707,2424,1.529290,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_gt15_bf16_unknown_round95_20260614_0627/agent_shards/sub-bf16-power-tight-r95/best.csv,frontend_gt15_bf16_unknown_round95_20260614_0627,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/verilog/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.v,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/official_eval/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs/ex214.aig,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/logs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.evaluate.py.log,dd2c988827fc7d79215873c40f4c85acd8acc0307508474a55eadd6d4131cb6e,8535d35f1a8824dbfb371e45a1ff0ab16a28993e46c006ab45f09ee23af5edeb,semantic model exact over 65536 inputs; legacy bf16_verilog_search default_expr_exception_case; exceptions=48896; default=zero; matches=16640; selected bit overrides bits=13 bit_hi_bits=cmp bit_items=36; source case attributes parallel_case full_case; official evaluate.py OK; synth_aig=student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/aigs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.aig; yosys_log=student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/logs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.yosys.log; runtime_sec=17.712
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_9_bh1_fix2,bf16_reciprocal_sqrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/metadata/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2.json,1,1,OK,390,12,4680,3150,1.485714,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/best.csv,ex215_ex219_frontend_bf16_semantic_20260606_1447,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2.aig,,72a8e1dc355b67b52b71117b955dc43e30ea8fd92ed4f2516e63e1beeac59305,31756c13e65d7aa4353d4e11985b1a5b3bacbbdcac62648948a1bf18e4336727,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=9 bit_hi_bits=1 bit_items=147
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13,bf16_cube,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/metadata/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.json,1,1,OK,444,13,5772,3357,1.719392,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/best.csv,ex215_ex219_frontend_bf16_deep2_20260606_1726,student/seeds/bf16/ex200_ex219_current/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.v,student/seeds/bf16/ex200_ex219_current/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.aig,,1cc1da9fea4da4b6a8b650b251379d4d89be20c045ee0d58c7da1a1328c6adbd,76ee18be8ce6a0e76a8b752dd6abd1988ab2dec9af749cf9798cad82e302ef1d,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; manual cube bit14 boundary exp>=128 or exp127 mant>=34; source case attributes parallel_case full_case
ex217,ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan,bf16_cbrt,,hi4 first-delta source grouping with selected bit0 repair,ex217|round94_frontend_structural_bf16|bf16_cbrt|delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/verilog/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/aigs/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/metadata/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.json,1,1,OK,632,13,8216,5785,1.420225,1,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/best.csv,frontend_bf16_unknown_struct_round94_20260614_0552,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/verilog/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/official_eval/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan/ex217.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/logs/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.evaluate.py.log,e744f9d5a4bd229bad934fbf74a6c8810f94cf4e993ba3e28a2a8074078d7bf1,b5c7df6b4f5db9149fb3fd207fe03a89440b845ba68dbbbc6a24479cea6a5c1b,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/aigs/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/logs/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.yosys.log
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_15_cmp_caseattrs_fix9,bf16_reciprocal_cube,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/metadata/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.json,1,1,OK,467,13,6071,3222,1.884233,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/best.csv,ex215_ex219_frontend_bf16_deep2_20260606_1726,student/seeds/bf16/ex200_ex219_current/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.v,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,,5557b0d6d055189e157acd2bf1026d3d23d50ab81fc70c19904e643aa3744447,c549df6a230590d9a2dd010020d832d2018a096f3839d35f990a5d9ed700497a,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10; source case attributes parallel_case full_case
ex219,ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp,bf16_reciprocal_cbrt,,mant64 delta-pair regrouping with selected bit6 comparator,ex219|round94_frontend_structural_bf16|bf16_reciprocal_cbrt|delta_pair_mant64_hilo3_bits_6_cmp|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex219/verilog/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex219/aigs/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex219/metadata/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp.json,1,1,OK,658,14,9212,5640,1.633333,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/best.csv,frontend_bf16_unknown_struct_round94_20260614_0552,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/verilog/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/official_eval/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp/ex219.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/logs/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp.evaluate.py.log,a55be7a5a9fba25a827fe4acce6c482ac2d9acbd2ac98e298d8bfe33c433220a,30054d14cb67c0617ab4013e6cde9b76449e48202c1d158cc472cadc49653e63,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/aigs/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex219/logs/ex219_r94_bf16_reciprocal_cbrt_delta_pair_mant64_hilo3_bits_6_cmp.yosys.log
