case,candidate_id,status,area,delay,adp,expected_adp,aig_path,notes
ex202,ex202_bf16_exp10_hilo3_field_mode_formula_bits_14,OK,3488,16,55808,55808,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/aigs/ex202_bf16_exp10_hilo3_field_mode_formula_bits_14.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex202,ex202_bf16_exp10_sep_fields_e3_m3_s0,OK,3491,16,55856,55856,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/aigs/ex202_bf16_exp10_sep_fields_e3_m3_s0.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex202,ex202_bf16_exp10_hilo3_field_mode_bits_14_15_bh4,OK,3493,16,55888,55888,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/aigs/ex202_bf16_exp10_hilo3_field_mode_bits_14_15_bh4.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex202,ex202_r94_sep_fields_e3_m3_s0_formula_bits_14_15,OK,3486,17,59262,59262,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex202/aigs/ex202_r94_sep_fields_e3_m3_s0_formula_bits_14_15.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex203,ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_pla,OK,4571,17,77707,77707,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/aigs/ex203_bf16_log_sep_fields_e3_m3_s2_bits_14_pla.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex203,ex203_bf16_log_sep_fields_e2_m3_s3,OK,4584,17,77928,77928,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/aigs/ex203_bf16_log_sep_fields_e2_m3_s3.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex203,ex203_r94_sep_fields_e3_m3_s2_bits_13_14_bh2,OK,4610,17,78370,78370,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/aigs/ex203_r94_sep_fields_e3_m3_s2_bits_13_14_bh2.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex203,ex203_bf16_log_hilo3_word_mode_bits_14_bh3,OK,4617,17,78489,78489,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex203/aigs/ex203_bf16_log_hilo3_word_mode_bits_14_bh3.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex204,ex204_log2_arithbase_delta_hilo3_bits_11_14_bh3_abc_g_gates,OK,1510,17,25670,25670,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/aigs/ex204_log2_arithbase_delta_hilo3_bits_11_14_bh3_abc_g_gates.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex204,ex204_arithbase_delta_hilo3_bits_11_14_replay_abc_g_aig,OK,1511,17,25687,25687,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/aigs/ex204_arithbase_delta_hilo3_bits_11_14_replay_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex204,ex204_r95_bf16_log2_direct_log2_arithbase_delta_hilo3_bits_11_bh2_abc_g_aig,OK,1511,17,25687,25687,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/aigs/ex204_r95_bf16_log2_direct_log2_arithbase_delta_hilo3_bits_11_bh2_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex204,ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_pla_abc_g_gates,OK,1528,17,25976,25976,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/aigs/ex204_r26_bf16_log2_log2_arithbase_delta_hilo3_bits_11_14_pla_abc_g_gates.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex204,ex204_r95_bf16_log2_direct_log2_arithbase_delta_hilo3_bits_14_bh2_abc_g_aig,OK,1531,17,26027,26027,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/aigs/ex204_r95_bf16_log2_direct_log2_arithbase_delta_hilo3_bits_14_bh2_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex204,ex204_log2_arithbase_delta_hilo3_formula_bits_11_14_abc_g_gates,OK,1534,17,26078,26078,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex204/aigs/ex204_log2_arithbase_delta_hilo3_formula_bits_11_14_abc_g_gates.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex205,ex205_r97_sf_e3m3_b14_15_abc_g_aig,OK,4440,16,71040,71040,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex205/aigs/ex205_r97_sf_e3m3_b14_15_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex205,ex205_r27_seedcopy_abc_g_aig,OK,4444,16,71104,71104,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex205/aigs/ex205_r27_seedcopy_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex205,ex205_r96_bf16_log10_bit15_exp_formula_abc_g_aig,OK,4444,16,71104,71104,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex205/aigs/ex205_r96_bf16_log10_bit15_exp_formula_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex205,ex205_r95_bf16_log10_transform_source_reuse_out_sign_abc_g_aig,OK,4450,16,71200,71200,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex205/aigs/ex205_r95_bf16_log10_transform_source_reuse_out_sign_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex205,ex205_r95_bf16_log10_sep_fields_e4_m3_s0_bits_15_bh1_abc_g_aig,OK,4454,16,71264,71264,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex205/aigs/ex205_r95_bf16_log10_sep_fields_e4_m3_s0_bits_15_bh1_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex205,ex205_r96_bf16_log10_sep_fields_current_extra_opt_aig,OK,4465,16,71440,71440,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex205/aigs/ex205_r96_bf16_log10_sep_fields_current_extra_opt_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex206,ex206_bf16_sin_split_sign_word_mixed_h5_h6special,OK,26999,21,566979,566979,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex206/aigs/ex206_bf16_sin_split_sign_word_mixed_h5_h6special.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex206,ex206_bf16_sin_split_sign_word_h4_first,OK,27130,21,569730,569730,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex206/aigs/ex206_bf16_sin_split_sign_word_h4_first.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex206,ex206_bf16_sin_split_sign_word_h4,OK,27149,21,570129,570129,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex206/aigs/ex206_bf16_sin_split_sign_word_h4.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex206,ex206_bf16_sin_split_sign_word_h6,OK,27642,21,580482,580482,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex206/aigs/ex206_bf16_sin_split_sign_word_h6.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex207,ex207_bf16_tan_split_sign_word_mixed_h5_h6special,OK,30193,21,634053,634053,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex207/aigs/ex207_bf16_tan_split_sign_word_mixed_h5_h6special.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex207,ex207_bf16_tan_split_sign_word_h5,OK,30217,21,634557,634557,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex207/aigs/ex207_bf16_tan_split_sign_word_h5.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex207,ex207_bf16_tan_split_sign_word_h4_first,OK,30306,21,636426,636426,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex207/aigs/ex207_bf16_tan_split_sign_word_h4_first.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex207,ex207_bf16_tan_r94_odd_pos_passthrough_descriptor_h4,OK,30482,21,640122,640122,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex207/aigs/ex207_bf16_tan_r94_odd_pos_passthrough_descriptor_h4.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex208,ex208_bf16_sinh_legacy_split_sign_exp_mant_case,OK,2208,15,33120,33120,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex208/aigs/ex208_bf16_sinh_legacy_split_sign_exp_mant_case.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex208,ex208_bf16_sinh_default_in_const_excepts_h3_manual_bits_15,OK,2100,16,33600,33600,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex208/aigs/ex208_bf16_sinh_default_in_const_excepts_h3_manual_bits_15.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex208,ex208_bf16_sinh_odd_pos_fields_e3_m3,OK,2269,15,34035,34035,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex208/aigs/ex208_bf16_sinh_odd_pos_fields_e3_m3.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex208,ex208_bf16_sinh_default_in_excepts_h3,OK,2140,16,34240,34240,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex208/aigs/ex208_bf16_sinh_default_in_excepts_h3.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex208,ex208_bf16_sinh_r94_default_in_const_excepts_h4_manual_bits_15,OK,2161,16,34576,34576,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex208/aigs/ex208_bf16_sinh_r94_default_in_const_excepts_h4_manual_bits_15.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex208,ex208_bf16_sinh_r94_default_in_const_excepts_h4_first,OK,2164,16,34624,34624,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex208/aigs/ex208_bf16_sinh_r94_default_in_const_excepts_h4_first.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex209,ex209_bf16_tanh_legacy_sign_exp_default_expr_case,OK,765,13,9945,9945,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex209/aigs/ex209_bf16_tanh_legacy_sign_exp_default_expr_case.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex209,ex209_bf16_tanh_default_in_const_excepts_h4_manual_bits_15,OK,713,14,9982,9982,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex209/aigs/ex209_bf16_tanh_default_in_const_excepts_h4_manual_bits_15.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex209,ex209_bf16_tanh_default_in_excepts_h3,OK,741,14,10374,10374,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex209/aigs/ex209_bf16_tanh_default_in_excepts_h3.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex209,ex209_bf16_tanh_r94_sign_exp_default_expr_casez_manual_bits_15,OK,743,14,10402,10402,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex209/aigs/ex209_bf16_tanh_r94_sign_exp_default_expr_casez_manual_bits_15.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex209,ex209_bf16_tanh_r94_default_in_const_excepts_h4_first,OK,759,14,10626,10626,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex209/aigs/ex209_bf16_tanh_r94_default_in_const_excepts_h4_first.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex209,ex209_bf16_tanh_default_in_const_excepts_h3_manual_bits_15,OK,710,15,10650,10650,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex209/aigs/ex209_bf16_tanh_default_in_const_excepts_h3_manual_bits_15.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex210,ex210_bf16_sigmoid_const_default_0000_h3,OK,2246,15,33690,33690,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/aigs/ex210_bf16_sigmoid_const_default_0000_h3.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex210,ex210_bf16_sigmoid_const_default_3f00_h3_first,OK,2248,15,33720,33720,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/aigs/ex210_bf16_sigmoid_const_default_3f00_h3_first.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex210,ex210_bf16_sigmoid_r94_const_default_fields_3f80_h3,OK,2250,15,33750,33750,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/aigs/ex210_bf16_sigmoid_r94_const_default_fields_3f80_h3.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex210,ex210_bf16_sigmoid_sep_fields_e3_m3_s0,OK,2257,15,33855,33855,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/aigs/ex210_bf16_sigmoid_sep_fields_e3_m3_s0.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex210,ex210_bf16_sigmoid_r94_const_default_3f80_h3_first,OK,2255,16,36080,36080,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/aigs/ex210_bf16_sigmoid_r94_const_default_3f80_h3_first.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex210,ex210_bf16_sigmoid_aggr_semantic_field_reassembly,OK,2367,16,37872,37872,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex210/aigs/ex210_bf16_sigmoid_aggr_semantic_field_reassembly.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex211,ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields,OK,275,11,3025,3025,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_bf16_reciprocal_aggr_semantic_positive_symmetry_fields.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex211,ex211_bf16_reciprocal_hand_recip_formula_mant_lut,OK,282,11,3102,3102,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_bf16_reciprocal_hand_recip_formula_mant_lut.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex211,ex211_r94_bf16_reciprocal_hand_recip_formula_signmag_add_lut,OK,272,12,3264,3264,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_r94_bf16_reciprocal_hand_recip_formula_signmag_add_lut.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex211,ex211_bf16_reciprocal_legacy_exp_mant_delta_pair,OK,318,11,3498,3498,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_bf16_reciprocal_legacy_exp_mant_delta_pair.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex211,ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3,OK,296,12,3552,3552,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_r94_bf16_reciprocal_delta_pair_mode_hilo3.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex211,ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3,OK,992,14,13888,13888,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex211/aigs/ex211_r94_bf16_reciprocal_odd_pos_fields_e3_m3.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex212,ex212_bf16_square_delta_pair_mode_hilo4,OK,282,11,3102,3102,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_bf16_square_delta_pair_mode_hilo4.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex212,ex212_bf16_square_delta_pair_first_hilo4,OK,287,11,3157,3157,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_bf16_square_delta_pair_first_hilo4.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex212,ex212_r94_bf16_square_delta_pair_mode_hilo3_bits_15_bh1,OK,302,11,3322,3322,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_r94_bf16_square_delta_pair_mode_hilo3_bits_15_bh1.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex212,ex212_bf16_square_legacy_exp_mant_delta_pair,OK,318,11,3498,3498,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_bf16_square_legacy_exp_mant_delta_pair.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex212,ex212_r94_bf16_square_hand_square_formula_mant_lut,OK,300,12,3600,3600,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_r94_bf16_square_hand_square_formula_mant_lut.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex212,ex212_bf16_square_arith_semantic_fields,OK,300,12,3600,3600,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex212/aigs/ex212_bf16_square_arith_semantic_fields.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex213,ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1,OK,333,12,3996,3996,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/aigs/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex213,ex213_bf16_sqrt_sep_fields_e3_m3_s3,OK,337,12,4044,4044,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/aigs/ex213_bf16_sqrt_sep_fields_e3_m3_s3.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex213,ex213_r94_bf16_sqrt_sep_fields_e2_m4_s3_bits_1_bh1,OK,359,12,4308,4308,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/aigs/ex213_r94_bf16_sqrt_sep_fields_e2_m4_s3_bits_1_bh1.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex213,ex213_bf16_sqrt_arith_semantic_fields,OK,338,13,4394,4394,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/aigs/ex213_bf16_sqrt_arith_semantic_fields.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex213,ex213_r94_bf16_sqrt_sqrt_pos_nan_fields_e4_m3,OK,372,13,4836,4836,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex213/aigs/ex213_r94_bf16_sqrt_sqrt_pos_nan_fields_e4_m3.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex214,ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs,OK,337,11,3707,3707,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/aigs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_caseattrs.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex214,ex214_r96_bf16_recip_square_current_abc_g_aig,OK,337,11,3707,3707,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/aigs/ex214_r96_bf16_recip_square_current_abc_g_aig.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex214,ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix,OK,338,11,3718,3718,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/aigs/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex214,ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_bh1_caseattrs,OK,340,11,3740,3740,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/aigs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_bh1_caseattrs.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex214,ex214_bf16_reciprocal_square_legacy_default_expr_exception_case,OK,318,12,3816,3816,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/aigs/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex214,ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_15_cmp_caseattrs,OK,334,12,4008,4008,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/aigs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_15_cmp_caseattrs.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2,OK,390,12,4680,4680,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3,OK,379,13,4927,4927,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex215,ex215_bf16_reciprocal_sqrt_legacy_sign_pair_case,OK,385,13,5005,5005,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/aigs/ex215_bf16_reciprocal_sqrt_legacy_sign_pair_case.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex215,ex215_r94_bf16_reciprocal_sqrt_delta_pair_mode_hilo4_bits_9_bh1,OK,392,13,5096,5096,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/aigs/ex215_r94_bf16_reciprocal_sqrt_delta_pair_mode_hilo4_bits_9_bh1.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex215,ex215_bf16_reciprocal_sqrt_aggr_semantic_exp_delta_fields,OK,401,13,5213,5213,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/aigs/ex215_bf16_reciprocal_sqrt_aggr_semantic_exp_delta_fields.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex215,ex215_r94_bf16_reciprocal_sqrt_arith_semantic_fields,OK,408,13,5304,5304,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/aigs/ex215_r94_bf16_reciprocal_sqrt_arith_semantic_fields.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13,OK,444,13,5772,5772,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix10,OK,420,14,5880,5880,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix10.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_fix7,OK,435,14,6090,6090,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_fix7.aig,curated from already-verified frontend candidate; path/hash checked during new_seeds curation
