case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_sigprodcode_dc_seed12_set11to10 + default + raw,sig-pair product-code table plus seed12 product-class completion,ex246|fp8_source_restructure|ex246_semantic_mul_sigprodcode_dc_seed12_set11to10|sig_pair_product_code_table_plus_seed12_product_class_completion|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/verilog/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/aigs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.aig,1,not_run,380,23,8740,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigprodcode_dc_seed12_set11to10/logs/ex246_ex246_semantic_mul_sigprodcode_dc_seed12_set11to10_default_raw.abc.log; synth_sec=0.491; abc_sec=0.000; eval_sec=0.441
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_product_attr_shared_synth_preset_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_attr_shared + synth_preset + raw,product attribute table plus shared boundary/linear reassembly,ex246|fp8_source_restructure|ex246_semantic_mul_product_attr_shared|product_attribute_table_plus_shared_boundary_linear_reassembly|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_product_attr_shared/verilog/ex246_semantic_mul_product_attr_shared.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_product_attr_shared/aigs/ex246_ex246_semantic_mul_product_attr_shared_synth_preset_raw.aig,1,not_run,416,33,13728,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_product_attr_shared/logs/ex246_ex246_semantic_mul_product_attr_shared_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_product_attr_shared/logs/ex246_semantic_mul_product_attr_shared_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_product_attr_shared/logs/ex246_ex246_semantic_mul_product_attr_shared_synth_preset_raw.abc.log; synth_sec=0.425; abc_sec=0.000; eval_sec=0.437
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_sigpair_attr_shared_default_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_sigpair_attr_shared + default + raw,significand-pair attribute table plus shared boundary/linear reassembly,ex246|fp8_source_restructure|ex246_semantic_mul_sigpair_attr_shared|significand_pair_attribute_table_plus_shared_boundary_linear_reassembly|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/verilog/ex246_semantic_mul_sigpair_attr_shared.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/aigs/ex246_ex246_semantic_mul_sigpair_attr_shared_default_raw.aig,1,not_run,486,27,13122,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/logs/ex246_ex246_semantic_mul_sigpair_attr_shared_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/logs/ex246_semantic_mul_sigpair_attr_shared_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/logs/ex246_ex246_semantic_mul_sigpair_attr_shared_default_raw.abc.log; synth_sec=0.261; abc_sec=0.000; eval_sec=0.438
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_sigpair_attr_shared_extra_share_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_sigpair_attr_shared + extra_share + raw,significand-pair attribute table plus shared boundary/linear reassembly,ex246|fp8_source_restructure|ex246_semantic_mul_sigpair_attr_shared|significand_pair_attribute_table_plus_shared_boundary_linear_reassembly|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/verilog/ex246_semantic_mul_sigpair_attr_shared.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/aigs/ex246_ex246_semantic_mul_sigpair_attr_shared_extra_share_raw.aig,1,not_run,486,27,13122,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/logs/ex246_ex246_semantic_mul_sigpair_attr_shared_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/logs/ex246_semantic_mul_sigpair_attr_shared_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/logs/ex246_ex246_semantic_mul_sigpair_attr_shared_extra_share_raw.abc.log; synth_sec=0.271; abc_sec=0.000; eval_sec=0.447
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_sigpair_attr_shared_abc_g_aig_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_sigpair_attr_shared + abc_g_aig + raw,significand-pair attribute table plus shared boundary/linear reassembly,ex246|fp8_source_restructure|ex246_semantic_mul_sigpair_attr_shared|significand_pair_attribute_table_plus_shared_boundary_linear_reassembly|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/verilog/ex246_semantic_mul_sigpair_attr_shared.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/aigs/ex246_ex246_semantic_mul_sigpair_attr_shared_abc_g_aig_raw.aig,1,not_run,476,27,12852,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/logs/ex246_ex246_semantic_mul_sigpair_attr_shared_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/logs/ex246_semantic_mul_sigpair_attr_shared_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/logs/ex246_ex246_semantic_mul_sigpair_attr_shared_abc_g_aig_raw.abc.log; synth_sec=0.266; abc_sec=0.000; eval_sec=0.438
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_sigpair_attr_shared_synth_preset_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_sigpair_attr_shared + synth_preset + raw,significand-pair attribute table plus shared boundary/linear reassembly,ex246|fp8_source_restructure|ex246_semantic_mul_sigpair_attr_shared|significand_pair_attribute_table_plus_shared_boundary_linear_reassembly|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/verilog/ex246_semantic_mul_sigpair_attr_shared.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/aigs/ex246_ex246_semantic_mul_sigpair_attr_shared_synth_preset_raw.aig,1,not_run,489,27,13203,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/logs/ex246_ex246_semantic_mul_sigpair_attr_shared_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/logs/ex246_semantic_mul_sigpair_attr_shared_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_sigpair_attr_shared/logs/ex246_ex246_semantic_mul_sigpair_attr_shared_synth_preset_raw.abc.log; synth_sec=0.394; abc_sec=0.000; eval_sec=0.442
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_normsplit_attr_default_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_normsplit_attr + default + raw,normal/subnormal split attribute source,ex246|fp8_source_restructure|ex246_semantic_mul_normsplit_attr|normal_subnormal_split_attribute_source|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/verilog/ex246_semantic_mul_normsplit_attr.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/aigs/ex246_ex246_semantic_mul_normsplit_attr_default_raw.aig,1,not_run,528,25,13200,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/logs/ex246_ex246_semantic_mul_normsplit_attr_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/logs/ex246_semantic_mul_normsplit_attr_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/logs/ex246_ex246_semantic_mul_normsplit_attr_default_raw.abc.log; synth_sec=0.324; abc_sec=0.000; eval_sec=0.442
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_normsplit_attr_extra_share_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_normsplit_attr + extra_share + raw,normal/subnormal split attribute source,ex246|fp8_source_restructure|ex246_semantic_mul_normsplit_attr|normal_subnormal_split_attribute_source|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/verilog/ex246_semantic_mul_normsplit_attr.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/aigs/ex246_ex246_semantic_mul_normsplit_attr_extra_share_raw.aig,1,not_run,533,25,13325,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/logs/ex246_ex246_semantic_mul_normsplit_attr_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/logs/ex246_semantic_mul_normsplit_attr_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/logs/ex246_ex246_semantic_mul_normsplit_attr_extra_share_raw.abc.log; synth_sec=0.333; abc_sec=0.000; eval_sec=0.529
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_normsplit_attr_abc_g_aig_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_normsplit_attr + abc_g_aig + raw,normal/subnormal split attribute source,ex246|fp8_source_restructure|ex246_semantic_mul_normsplit_attr|normal_subnormal_split_attribute_source|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/verilog/ex246_semantic_mul_normsplit_attr.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/aigs/ex246_ex246_semantic_mul_normsplit_attr_abc_g_aig_raw.aig,1,not_run,524,25,13100,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/logs/ex246_ex246_semantic_mul_normsplit_attr_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/logs/ex246_semantic_mul_normsplit_attr_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/logs/ex246_ex246_semantic_mul_normsplit_attr_abc_g_aig_raw.abc.log; synth_sec=0.333; abc_sec=0.000; eval_sec=0.447
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_normsplit_attr_synth_preset_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_normsplit_attr + synth_preset + raw,normal/subnormal split attribute source,ex246|fp8_source_restructure|ex246_semantic_mul_normsplit_attr|normal_subnormal_split_attribute_source|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/verilog/ex246_semantic_mul_normsplit_attr.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/aigs/ex246_ex246_semantic_mul_normsplit_attr_synth_preset_raw.aig,1,not_run,518,24,12432,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/logs/ex246_ex246_semantic_mul_normsplit_attr_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/logs/ex246_semantic_mul_normsplit_attr_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_normsplit_attr/logs/ex246_ex246_semantic_mul_normsplit_attr_synth_preset_raw.abc.log; synth_sec=0.472; abc_sec=0.000; eval_sec=0.448
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_logcode_default_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_logcode + default + raw,log-code add plus boundary tables,ex246|fp8_source_restructure|ex246_semantic_mul_logcode|log_code_add_plus_boundary_tables|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/verilog/ex246_semantic_mul_logcode.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/aigs/ex246_ex246_semantic_mul_logcode_default_raw.aig,1,not_run,472,25,11800,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/logs/ex246_ex246_semantic_mul_logcode_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/logs/ex246_semantic_mul_logcode_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/logs/ex246_ex246_semantic_mul_logcode_default_raw.abc.log; synth_sec=0.343; abc_sec=0.000; eval_sec=0.447
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_logcode_extra_share_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_logcode + extra_share + raw,log-code add plus boundary tables,ex246|fp8_source_restructure|ex246_semantic_mul_logcode|log_code_add_plus_boundary_tables|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/verilog/ex246_semantic_mul_logcode.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/aigs/ex246_ex246_semantic_mul_logcode_extra_share_raw.aig,1,not_run,479,25,11975,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/logs/ex246_ex246_semantic_mul_logcode_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/logs/ex246_semantic_mul_logcode_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/logs/ex246_ex246_semantic_mul_logcode_extra_share_raw.abc.log; synth_sec=0.400; abc_sec=0.000; eval_sec=0.441
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_logcode_abc_g_aig_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_logcode + abc_g_aig + raw,log-code add plus boundary tables,ex246|fp8_source_restructure|ex246_semantic_mul_logcode|log_code_add_plus_boundary_tables|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/verilog/ex246_semantic_mul_logcode.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/aigs/ex246_ex246_semantic_mul_logcode_abc_g_aig_raw.aig,1,not_run,467,25,11675,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/logs/ex246_ex246_semantic_mul_logcode_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/logs/ex246_semantic_mul_logcode_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/logs/ex246_ex246_semantic_mul_logcode_abc_g_aig_raw.abc.log; synth_sec=0.348; abc_sec=0.000; eval_sec=0.448
ex246,float_fp8,local-fp8-source-r50,ex246_ex246_semantic_mul_logcode_synth_preset_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_logcode + synth_preset + raw,log-code add plus boundary tables,ex246|fp8_source_restructure|ex246_semantic_mul_logcode|log_code_add_plus_boundary_tables|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/verilog/ex246_semantic_mul_logcode.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/aigs/ex246_ex246_semantic_mul_logcode_synth_preset_raw.aig,1,not_run,462,21,9702,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/logs/ex246_ex246_semantic_mul_logcode_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/logs/ex246_semantic_mul_logcode_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex246/ex246_semantic_mul_logcode/logs/ex246_ex246_semantic_mul_logcode_synth_preset_raw.abc.log; synth_sec=0.506; abc_sec=0.000; eval_sec=0.443
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_bound_smallpat_nested_den_default_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_den + default + raw,denominator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_den|denominator_first_bound_smallpat_classifier|default|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/verilog/ex247_semantic_div_bound_smallpat_nested_den.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_den_default_raw.aig,1,not_run,381,27,10287,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_semantic_div_bound_smallpat_nested_den_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_default_raw.abc.log; synth_sec=0.281; abc_sec=0.000; eval_sec=0.450
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_bound_smallpat_nested_den_extra_share_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_den + extra_share + raw,denominator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_den|denominator_first_bound_smallpat_classifier|extra_share|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/verilog/ex247_semantic_div_bound_smallpat_nested_den.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_den_extra_share_raw.aig,1,not_run,380,27,10260,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_semantic_div_bound_smallpat_nested_den_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_extra_share_raw.abc.log; synth_sec=0.296; abc_sec=0.000; eval_sec=0.444
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_bound_smallpat_nested_den_abc_g_aig_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_den + abc_g_aig + raw,denominator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_den|denominator_first_bound_smallpat_classifier|abc_g_aig|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/verilog/ex247_semantic_div_bound_smallpat_nested_den.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_den_abc_g_aig_raw.aig,1,not_run,373,26,9698,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_semantic_div_bound_smallpat_nested_den_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_abc_g_aig_raw.abc.log; synth_sec=0.282; abc_sec=0.000; eval_sec=0.445
ex247,float_fp8,local-fp8-source-r50,ex247_ex247_semantic_div_bound_smallpat_nested_den_synth_preset_raw,FP8 source predicate/table restructuring,ex247_semantic_div_bound_smallpat_nested_den + synth_preset + raw,denominator-first bound/smallpat classifier,ex247|fp8_source_restructure|ex247_semantic_div_bound_smallpat_nested_den|denominator_first_bound_smallpat_classifier|synth_preset|raw|official_evaluate|full_word,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/verilog/ex247_semantic_div_bound_smallpat_nested_den.v,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/aigs/ex247_ex247_semantic_div_bound_smallpat_nested_den_synth_preset_raw.aig,1,not_run,374,25,9350,student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_semantic_div_bound_smallpat_nested_den_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round50_20260613_0916/local-fp8-source-r50/ex247/ex247_semantic_div_bound_smallpat_nested_den/logs/ex247_ex247_semantic_div_bound_smallpat_nested_den_synth_preset_raw.abc.log; synth_sec=0.380; abc_sec=0.000; eval_sec=0.450
