case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_diff_gapcase_formula_norm_abc_g_aig_raw,FP8 source predicate/table restructuring,ex240_r61_diff_gapcase_formula_norm + abc_g_aig + raw,field decode plus same/diff gapcase muxes and formula diff normalizer,ex240|fp8_source_restructure|ex240_r61_diff_gapcase_formula_norm|field_decode_plus_same_diff_gapcase_muxes_and_formula_diff_normalizer|abc_g_aig|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/verilog/ex240_r61_diff_gapcase_formula_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/aigs/ex240_ex240_r61_diff_gapcase_formula_norm_abc_g_aig_raw.aig,1,not_run,656,42,27552,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/logs/ex240_ex240_r61_diff_gapcase_formula_norm_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/logs/ex240_r61_diff_gapcase_formula_norm_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/logs/ex240_ex240_r61_diff_gapcase_formula_norm_abc_g_aig_raw.abc.log; synth_sec=0.611; abc_sec=0.000; eval_sec=0.889
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_diff_gapcase_formula_norm_synth_preset_raw,FP8 source predicate/table restructuring,ex240_r61_diff_gapcase_formula_norm + synth_preset + raw,field decode plus same/diff gapcase muxes and formula diff normalizer,ex240|fp8_source_restructure|ex240_r61_diff_gapcase_formula_norm|field_decode_plus_same_diff_gapcase_muxes_and_formula_diff_normalizer|synth_preset|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/verilog/ex240_r61_diff_gapcase_formula_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/aigs/ex240_ex240_r61_diff_gapcase_formula_norm_synth_preset_raw.aig,1,not_run,652,45,29340,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/logs/ex240_ex240_r61_diff_gapcase_formula_norm_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/logs/ex240_r61_diff_gapcase_formula_norm_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_diff_gapcase_formula_norm/logs/ex240_ex240_r61_diff_gapcase_formula_norm_synth_preset_raw.abc.log; synth_sec=0.738; abc_sec=0.000; eval_sec=0.897
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_active_diff_formula_norm_default_raw,FP8 source predicate/table restructuring,ex240_r61_active_diff_formula_norm + default + raw,field decode plus active diff-only gating before formula normalizer,ex240|fp8_source_restructure|ex240_r61_active_diff_formula_norm|field_decode_plus_active_diff_only_gating_before_formula_normalizer|default|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/verilog/ex240_r61_active_diff_formula_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/aigs/ex240_ex240_r61_active_diff_formula_norm_default_raw.aig,1,not_run,638,53,33814,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/logs/ex240_ex240_r61_active_diff_formula_norm_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/logs/ex240_r61_active_diff_formula_norm_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/logs/ex240_ex240_r61_active_diff_formula_norm_default_raw.abc.log; synth_sec=0.585; abc_sec=0.000; eval_sec=0.863
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_active_diff_formula_norm_extra_share_raw,FP8 source predicate/table restructuring,ex240_r61_active_diff_formula_norm + extra_share + raw,field decode plus active diff-only gating before formula normalizer,ex240|fp8_source_restructure|ex240_r61_active_diff_formula_norm|field_decode_plus_active_diff_only_gating_before_formula_normalizer|extra_share|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/verilog/ex240_r61_active_diff_formula_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/aigs/ex240_ex240_r61_active_diff_formula_norm_extra_share_raw.aig,1,not_run,637,52,33124,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/logs/ex240_ex240_r61_active_diff_formula_norm_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/logs/ex240_r61_active_diff_formula_norm_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/logs/ex240_ex240_r61_active_diff_formula_norm_extra_share_raw.abc.log; synth_sec=0.589; abc_sec=0.000; eval_sec=0.865
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_active_diff_formula_norm_abc_g_aig_raw,FP8 source predicate/table restructuring,ex240_r61_active_diff_formula_norm + abc_g_aig + raw,field decode plus active diff-only gating before formula normalizer,ex240|fp8_source_restructure|ex240_r61_active_diff_formula_norm|field_decode_plus_active_diff_only_gating_before_formula_normalizer|abc_g_aig|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/verilog/ex240_r61_active_diff_formula_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/aigs/ex240_ex240_r61_active_diff_formula_norm_abc_g_aig_raw.aig,1,not_run,615,53,32595,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/logs/ex240_ex240_r61_active_diff_formula_norm_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/logs/ex240_r61_active_diff_formula_norm_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/logs/ex240_ex240_r61_active_diff_formula_norm_abc_g_aig_raw.abc.log; synth_sec=0.604; abc_sec=0.000; eval_sec=0.887
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_active_diff_formula_norm_synth_preset_raw,FP8 source predicate/table restructuring,ex240_r61_active_diff_formula_norm + synth_preset + raw,field decode plus active diff-only gating before formula normalizer,ex240|fp8_source_restructure|ex240_r61_active_diff_formula_norm|field_decode_plus_active_diff_only_gating_before_formula_normalizer|synth_preset|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/verilog/ex240_r61_active_diff_formula_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/aigs/ex240_ex240_r61_active_diff_formula_norm_synth_preset_raw.aig,1,not_run,624,53,33072,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/logs/ex240_ex240_r61_active_diff_formula_norm_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/logs/ex240_r61_active_diff_formula_norm_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_formula_norm/logs/ex240_ex240_r61_active_diff_formula_norm_synth_preset_raw.abc.log; synth_sec=0.662; abc_sec=0.000; eval_sec=0.884
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_active_diff_gapcase_split_norm_default_raw,FP8 source predicate/table restructuring,ex240_r61_active_diff_gapcase_split_norm + default + raw,field decode plus diff gapcase mux and active diff-only norm table gating,ex240|fp8_source_restructure|ex240_r61_active_diff_gapcase_split_norm|field_decode_plus_diff_gapcase_mux_and_active_diff_only_norm_table_gating|default|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/verilog/ex240_r61_active_diff_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/aigs/ex240_ex240_r61_active_diff_gapcase_split_norm_default_raw.aig,1,not_run,719,42,30198,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/logs/ex240_ex240_r61_active_diff_gapcase_split_norm_default_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/logs/ex240_r61_active_diff_gapcase_split_norm_default.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/logs/ex240_ex240_r61_active_diff_gapcase_split_norm_default_raw.abc.log; synth_sec=0.565; abc_sec=0.000; eval_sec=0.901
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_active_diff_gapcase_split_norm_extra_share_raw,FP8 source predicate/table restructuring,ex240_r61_active_diff_gapcase_split_norm + extra_share + raw,field decode plus diff gapcase mux and active diff-only norm table gating,ex240|fp8_source_restructure|ex240_r61_active_diff_gapcase_split_norm|field_decode_plus_diff_gapcase_mux_and_active_diff_only_norm_table_gating|extra_share|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/verilog/ex240_r61_active_diff_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/aigs/ex240_ex240_r61_active_diff_gapcase_split_norm_extra_share_raw.aig,1,not_run,714,42,29988,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/logs/ex240_ex240_r61_active_diff_gapcase_split_norm_extra_share_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/logs/ex240_r61_active_diff_gapcase_split_norm_extra_share.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/logs/ex240_ex240_r61_active_diff_gapcase_split_norm_extra_share_raw.abc.log; synth_sec=0.545; abc_sec=0.000; eval_sec=0.901
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_active_diff_gapcase_split_norm_abc_g_aig_raw,FP8 source predicate/table restructuring,ex240_r61_active_diff_gapcase_split_norm + abc_g_aig + raw,field decode plus diff gapcase mux and active diff-only norm table gating,ex240|fp8_source_restructure|ex240_r61_active_diff_gapcase_split_norm|field_decode_plus_diff_gapcase_mux_and_active_diff_only_norm_table_gating|abc_g_aig|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/verilog/ex240_r61_active_diff_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/aigs/ex240_ex240_r61_active_diff_gapcase_split_norm_abc_g_aig_raw.aig,1,not_run,693,42,29106,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/logs/ex240_ex240_r61_active_diff_gapcase_split_norm_abc_g_aig_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/logs/ex240_r61_active_diff_gapcase_split_norm_abc_g_aig.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/logs/ex240_ex240_r61_active_diff_gapcase_split_norm_abc_g_aig_raw.abc.log; synth_sec=0.562; abc_sec=0.000; eval_sec=0.860
ex240,float_fp8,local-ex240-source-r61,ex240_ex240_r61_active_diff_gapcase_split_norm_synth_preset_raw,FP8 source predicate/table restructuring,ex240_r61_active_diff_gapcase_split_norm + synth_preset + raw,field decode plus diff gapcase mux and active diff-only norm table gating,ex240|fp8_source_restructure|ex240_r61_active_diff_gapcase_split_norm|field_decode_plus_diff_gapcase_mux_and_active_diff_only_norm_table_gating|synth_preset|raw|official_evaluate|full_word,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/verilog/ex240_r61_active_diff_gapcase_split_norm.v,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/aigs/ex240_ex240_r61_active_diff_gapcase_split_norm_synth_preset_raw.aig,1,not_run,683,47,32101,student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/logs/ex240_ex240_r61_active_diff_gapcase_split_norm_synth_preset_raw.evaluate.py.log,official evaluate.py OK; yosys_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/logs/ex240_r61_active_diff_gapcase_split_norm_synth_preset.yosys.log; abc_log=student/work/ex240_frontend_source_only_round61_20260613_0858/local-ex240-source-r61/ex240/ex240_r61_active_diff_gapcase_split_norm/logs/ex240_ex240_r61_active_diff_gapcase_split_norm_synth_preset_raw.abc.log; synth_sec=0.696; abc_sec=0.000; eval_sec=0.884
