case,domain,agent_id,candidate_id,simulator,result,log_path,notes
ex245,float_fp8,local-remap-r31,ex245_r31_if4_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex245/logs/ex245_r31_if4_dc2_from_frontend_best.evaluate.py.log,official final check
ex245,float_fp8,local-remap-r31,ex245_r31_if5_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex245/logs/ex245_r31_if5_dc2_from_frontend_best.evaluate.py.log,official final check
ex245,float_fp8,local-remap-r31,ex245_r31_if6_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex245/logs/ex245_r31_if6_dc2_from_frontend_best.evaluate.py.log,official final check
ex245,float_fp8,local-remap-r31,ex245_r31_if8_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex245/logs/ex245_r31_if8_dc2_from_frontend_best.evaluate.py.log,official final check
ex245,float_fp8,local-remap-r31,ex245_r31_dc2_if6_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex245/logs/ex245_r31_dc2_if6_dc2_from_frontend_best.evaluate.py.log,official final check
ex245,float_fp8,local-remap-r31,ex245_r31_scorr_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex245/logs/ex245_r31_scorr_dc2_from_frontend_best.evaluate.py.log,official final check
ex245,float_fp8,local-remap-r31,ex245_r31_lcorr_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex245/logs/ex245_r31_lcorr_dc2_from_frontend_best.evaluate.py.log,official final check
ex245,float_fp8,local-remap-r31,ex245_r31_if6_rewrite_loop_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex245/logs/ex245_r31_if6_rewrite_loop_from_frontend_best.evaluate.py.log,official final check
ex245,float_fp8,local-remap-r31,ex245_r31_if4_rewrite_loop_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex245/logs/ex245_r31_if4_rewrite_loop_from_frontend_best.evaluate.py.log,official final check
ex246,float_fp8,local-remap-r31,ex246_r31_if4_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex246/logs/ex246_r31_if4_dc2_from_frontend_best.evaluate.py.log,official final check
ex246,float_fp8,local-remap-r31,ex246_r31_if5_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex246/logs/ex246_r31_if5_dc2_from_frontend_best.evaluate.py.log,official final check
ex246,float_fp8,local-remap-r31,ex246_r31_if6_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex246/logs/ex246_r31_if6_dc2_from_frontend_best.evaluate.py.log,official final check
ex246,float_fp8,local-remap-r31,ex246_r31_if8_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex246/logs/ex246_r31_if8_dc2_from_frontend_best.evaluate.py.log,official final check
ex246,float_fp8,local-remap-r31,ex246_r31_dc2_if6_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex246/logs/ex246_r31_dc2_if6_dc2_from_frontend_best.evaluate.py.log,official final check
ex246,float_fp8,local-remap-r31,ex246_r31_scorr_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex246/logs/ex246_r31_scorr_dc2_from_frontend_best.evaluate.py.log,official final check
ex246,float_fp8,local-remap-r31,ex246_r31_lcorr_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex246/logs/ex246_r31_lcorr_dc2_from_frontend_best.evaluate.py.log,official final check
ex246,float_fp8,local-remap-r31,ex246_r31_if6_rewrite_loop_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex246/logs/ex246_r31_if6_rewrite_loop_from_frontend_best.evaluate.py.log,official final check
ex246,float_fp8,local-remap-r31,ex246_r31_if4_rewrite_loop_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex246/logs/ex246_r31_if4_rewrite_loop_from_frontend_best.evaluate.py.log,official final check
ex247,float_fp8,local-remap-r31,ex247_r31_if4_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex247/logs/ex247_r31_if4_dc2_from_frontend_best.evaluate.py.log,official final check
ex247,float_fp8,local-remap-r31,ex247_r31_if5_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex247/logs/ex247_r31_if5_dc2_from_frontend_best.evaluate.py.log,official final check
ex247,float_fp8,local-remap-r31,ex247_r31_if6_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex247/logs/ex247_r31_if6_dc2_from_frontend_best.evaluate.py.log,official final check
ex247,float_fp8,local-remap-r31,ex247_r31_if8_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex247/logs/ex247_r31_if8_dc2_from_frontend_best.evaluate.py.log,official final check
ex247,float_fp8,local-remap-r31,ex247_r31_dc2_if6_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex247/logs/ex247_r31_dc2_if6_dc2_from_frontend_best.evaluate.py.log,official final check
ex247,float_fp8,local-remap-r31,ex247_r31_scorr_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex247/logs/ex247_r31_scorr_dc2_from_frontend_best.evaluate.py.log,official final check
ex247,float_fp8,local-remap-r31,ex247_r31_lcorr_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex247/logs/ex247_r31_lcorr_dc2_from_frontend_best.evaluate.py.log,official final check
ex247,float_fp8,local-remap-r31,ex247_r31_if6_rewrite_loop_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex247/logs/ex247_r31_if6_rewrite_loop_from_frontend_best.evaluate.py.log,official final check
ex247,float_fp8,local-remap-r31,ex247_r31_if4_rewrite_loop_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex247/logs/ex247_r31_if4_rewrite_loop_from_frontend_best.evaluate.py.log,official final check
ex249,float_fp8,local-remap-r31,ex249_r31_if4_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex249/logs/ex249_r31_if4_dc2_from_frontend_best.evaluate.py.log,official final check
ex249,float_fp8,local-remap-r31,ex249_r31_if5_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex249/logs/ex249_r31_if5_dc2_from_frontend_best.evaluate.py.log,official final check
ex249,float_fp8,local-remap-r31,ex249_r31_if6_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex249/logs/ex249_r31_if6_dc2_from_frontend_best.evaluate.py.log,official final check
ex249,float_fp8,local-remap-r31,ex249_r31_if8_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex249/logs/ex249_r31_if8_dc2_from_frontend_best.evaluate.py.log,official final check
ex249,float_fp8,local-remap-r31,ex249_r31_dc2_if6_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex249/logs/ex249_r31_dc2_if6_dc2_from_frontend_best.evaluate.py.log,official final check
ex249,float_fp8,local-remap-r31,ex249_r31_scorr_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex249/logs/ex249_r31_scorr_dc2_from_frontend_best.evaluate.py.log,official final check
ex249,float_fp8,local-remap-r31,ex249_r31_lcorr_dc2_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex249/logs/ex249_r31_lcorr_dc2_from_frontend_best.evaluate.py.log,official final check
ex249,float_fp8,local-remap-r31,ex249_r31_if6_rewrite_loop_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex249/logs/ex249_r31_if6_rewrite_loop_from_frontend_best.evaluate.py.log,official final check
ex249,float_fp8,local-remap-r31,ex249_r31_if4_rewrite_loop_from_frontend_best,evaluate.py,equivalent,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex249/logs/ex249_r31_if4_rewrite_loop_from_frontend_best.evaluate.py.log,official final check
