case,domain,agent_id,hypothesis,representation,shared_structure,method_signature,observed_sharing,area_delay_tradeoff,notes
ex242,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if5_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex242|frontend_synthflow_remap_from_current_best|abc_remap_if5_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if5_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=1243 delay=21 adp=26103 old=24900,remap synth-flow candidate
ex242,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex242|frontend_synthflow_remap_from_current_best|abc_remap_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=1244 delay=21 adp=26124 old=24900,remap synth-flow candidate
ex242,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if8_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex242|frontend_synthflow_remap_from_current_best|abc_remap_if8_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if8_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=1244 delay=21 adp=26124 old=24900,remap synth-flow candidate
ex242,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow dc2_if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex242|frontend_synthflow_remap_from_current_best|abc_remap_dc2_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|dc2_if6_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=1242 delay=21 adp=26082 old=24900,remap synth-flow candidate
ex242,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow scorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex242|frontend_synthflow_remap_from_current_best|abc_remap_scorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|scorr_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=1244 delay=21 adp=26124 old=24900,remap synth-flow candidate
ex242,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow lcorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex242|frontend_synthflow_remap_from_current_best|abc_remap_lcorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|lcorr_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=1244 delay=21 adp=26124 old=24900,remap synth-flow candidate
ex242,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if6_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex242|frontend_synthflow_remap_from_current_best|abc_remap_if6_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_rewrite_loop|official_evaluate|full_word,ABC remap from existing frontend AIG,area=1240 delay=21 adp=26040 old=24900,remap synth-flow candidate
ex242,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if4_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex242|frontend_synthflow_remap_from_current_best|abc_remap_if4_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_rewrite_loop|official_evaluate|full_word,ABC remap from existing frontend AIG,area=1239 delay=23 adp=28497 old=24900,remap synth-flow candidate
ex244,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if4_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex244|frontend_synthflow_remap_from_current_best|abc_remap_if4_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=295 delay=32 adp=9440 old=9440,remap synth-flow candidate
ex244,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if5_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex244|frontend_synthflow_remap_from_current_best|abc_remap_if5_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if5_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=295 delay=32 adp=9440 old=9440,remap synth-flow candidate
ex244,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex244|frontend_synthflow_remap_from_current_best|abc_remap_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=295 delay=32 adp=9440 old=9440,remap synth-flow candidate
ex244,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if8_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex244|frontend_synthflow_remap_from_current_best|abc_remap_if8_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if8_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=295 delay=35 adp=10325 old=9440,remap synth-flow candidate
ex244,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow dc2_if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex244|frontend_synthflow_remap_from_current_best|abc_remap_dc2_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|dc2_if6_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=295 delay=36 adp=10620 old=9440,remap synth-flow candidate
ex244,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow scorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex244|frontend_synthflow_remap_from_current_best|abc_remap_scorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|scorr_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=295 delay=35 adp=10325 old=9440,remap synth-flow candidate
ex244,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow lcorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex244|frontend_synthflow_remap_from_current_best|abc_remap_lcorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|lcorr_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=295 delay=35 adp=10325 old=9440,remap synth-flow candidate
ex244,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if6_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex244|frontend_synthflow_remap_from_current_best|abc_remap_if6_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_rewrite_loop|official_evaluate|full_word,ABC remap from existing frontend AIG,area=292 delay=32 adp=9344 old=9440,remap synth-flow candidate
ex244,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if4_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex244|frontend_synthflow_remap_from_current_best|abc_remap_if4_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_rewrite_loop|official_evaluate|full_word,ABC remap from existing frontend AIG,area=294 delay=32 adp=9408 old=9440,remap synth-flow candidate
ex245,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if4_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex245|frontend_synthflow_remap_from_current_best|abc_remap_if4_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=690 delay=33 adp=22770 old=22803,remap synth-flow candidate
ex245,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if5_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex245|frontend_synthflow_remap_from_current_best|abc_remap_if5_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if5_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=691 delay=35 adp=24185 old=22803,remap synth-flow candidate
ex245,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex245|frontend_synthflow_remap_from_current_best|abc_remap_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=691 delay=33 adp=22803 old=22803,remap synth-flow candidate
ex245,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if8_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex245|frontend_synthflow_remap_from_current_best|abc_remap_if8_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if8_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=691 delay=33 adp=22803 old=22803,remap synth-flow candidate
ex245,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow dc2_if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex245|frontend_synthflow_remap_from_current_best|abc_remap_dc2_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|dc2_if6_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=688 delay=33 adp=22704 old=22803,remap synth-flow candidate
ex245,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow scorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex245|frontend_synthflow_remap_from_current_best|abc_remap_scorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|scorr_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=691 delay=33 adp=22803 old=22803,remap synth-flow candidate
ex245,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow lcorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex245|frontend_synthflow_remap_from_current_best|abc_remap_lcorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|lcorr_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=691 delay=33 adp=22803 old=22803,remap synth-flow candidate
ex245,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if6_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex245|frontend_synthflow_remap_from_current_best|abc_remap_if6_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_rewrite_loop|official_evaluate|full_word,ABC remap from existing frontend AIG,area=688 delay=34 adp=23392 old=22803,remap synth-flow candidate
ex245,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if4_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex245|frontend_synthflow_remap_from_current_best|abc_remap_if4_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_rewrite_loop|official_evaluate|full_word,ABC remap from existing frontend AIG,area=688 delay=34 adp=23392 old=22803,remap synth-flow candidate
ex246,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if4_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex246|frontend_synthflow_remap_from_current_best|abc_remap_if4_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=337 delay=23 adp=7751 old=7436,remap synth-flow candidate
ex246,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if5_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex246|frontend_synthflow_remap_from_current_best|abc_remap_if5_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if5_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=338 delay=23 adp=7774 old=7436,remap synth-flow candidate
ex246,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex246|frontend_synthflow_remap_from_current_best|abc_remap_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=338 delay=23 adp=7774 old=7436,remap synth-flow candidate
ex246,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if8_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex246|frontend_synthflow_remap_from_current_best|abc_remap_if8_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if8_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=338 delay=23 adp=7774 old=7436,remap synth-flow candidate
ex246,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow dc2_if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex246|frontend_synthflow_remap_from_current_best|abc_remap_dc2_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|dc2_if6_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=336 delay=23 adp=7728 old=7436,remap synth-flow candidate
ex246,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow scorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex246|frontend_synthflow_remap_from_current_best|abc_remap_scorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|scorr_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=337 delay=23 adp=7751 old=7436,remap synth-flow candidate
ex246,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow lcorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex246|frontend_synthflow_remap_from_current_best|abc_remap_lcorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|lcorr_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=337 delay=23 adp=7751 old=7436,remap synth-flow candidate
ex246,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if6_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex246|frontend_synthflow_remap_from_current_best|abc_remap_if6_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_rewrite_loop|official_evaluate|full_word,ABC remap from existing frontend AIG,area=336 delay=24 adp=8064 old=7436,remap synth-flow candidate
ex246,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if4_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex246|frontend_synthflow_remap_from_current_best|abc_remap_if4_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_rewrite_loop|official_evaluate|full_word,ABC remap from existing frontend AIG,area=336 delay=23 adp=7728 old=7436,remap synth-flow candidate
ex247,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if4_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex247|frontend_synthflow_remap_from_current_best|abc_remap_if4_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=344 delay=23 adp=7912 old=8004,remap synth-flow candidate
ex247,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if5_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex247|frontend_synthflow_remap_from_current_best|abc_remap_if5_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if5_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=344 delay=23 adp=7912 old=8004,remap synth-flow candidate
ex247,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex247|frontend_synthflow_remap_from_current_best|abc_remap_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=344 delay=23 adp=7912 old=8004,remap synth-flow candidate
ex247,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if8_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex247|frontend_synthflow_remap_from_current_best|abc_remap_if8_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if8_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=345 delay=23 adp=7935 old=8004,remap synth-flow candidate
ex247,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow dc2_if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex247|frontend_synthflow_remap_from_current_best|abc_remap_dc2_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|dc2_if6_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=345 delay=23 adp=7935 old=8004,remap synth-flow candidate
ex247,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow scorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex247|frontend_synthflow_remap_from_current_best|abc_remap_scorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|scorr_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=345 delay=23 adp=7935 old=8004,remap synth-flow candidate
ex247,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow lcorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex247|frontend_synthflow_remap_from_current_best|abc_remap_lcorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|lcorr_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=345 delay=23 adp=7935 old=8004,remap synth-flow candidate
ex247,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if6_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex247|frontend_synthflow_remap_from_current_best|abc_remap_if6_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_rewrite_loop|official_evaluate|full_word,ABC remap from existing frontend AIG,area=344 delay=23 adp=7912 old=8004,remap synth-flow candidate
ex247,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if4_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex247|frontend_synthflow_remap_from_current_best|abc_remap_if4_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_rewrite_loop|official_evaluate|full_word,ABC remap from existing frontend AIG,area=343 delay=23 adp=7889 old=8004,remap synth-flow candidate
ex249,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if4_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex249|frontend_synthflow_remap_from_current_best|abc_remap_if4_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=168 delay=29 adp=4872 old=4368,remap synth-flow candidate
ex249,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if5_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex249|frontend_synthflow_remap_from_current_best|abc_remap_if5_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if5_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=168 delay=28 adp=4704 old=4368,remap synth-flow candidate
ex249,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex249|frontend_synthflow_remap_from_current_best|abc_remap_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=168 delay=29 adp=4872 old=4368,remap synth-flow candidate
ex249,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if8_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex249|frontend_synthflow_remap_from_current_best|abc_remap_if8_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if8_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=168 delay=28 adp=4704 old=4368,remap synth-flow candidate
ex249,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow dc2_if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex249|frontend_synthflow_remap_from_current_best|abc_remap_dc2_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|dc2_if6_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=168 delay=29 adp=4872 old=4368,remap synth-flow candidate
ex249,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow scorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex249|frontend_synthflow_remap_from_current_best|abc_remap_scorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|scorr_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=168 delay=29 adp=4872 old=4368,remap synth-flow candidate
ex249,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow lcorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex249|frontend_synthflow_remap_from_current_best|abc_remap_lcorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|lcorr_dc2|official_evaluate|full_word,ABC remap from existing frontend AIG,area=168 delay=29 adp=4872 old=4368,remap synth-flow candidate
ex249,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if6_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex249|frontend_synthflow_remap_from_current_best|abc_remap_if6_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_rewrite_loop|official_evaluate|full_word,ABC remap from existing frontend AIG,area=168 delay=28 adp=4704 old=4368,remap synth-flow candidate
ex249,float_fp8,local-remap-r31,frontend synth-flow remap from current best,ABC remap flow if4_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex249|frontend_synthflow_remap_from_current_best|abc_remap_if4_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_rewrite_loop|official_evaluate|full_word,ABC remap from existing frontend AIG,area=168 delay=28 adp=4704 old=4368,remap synth-flow candidate
