case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex224,ex224_fp16_log2_casez_runs_t1024,fp16_log2,casez_runs_t1024,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/verilog/ex224_fp16_log2_casez_runs_t1024.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/aigs/ex224_fp16_log2_casez_runs_t1024.aig,1,1,1,10485,28,293580,64708,4.536997,0,0,structural_exact,threshold=1024; cube_groups=30; table_groups=0; cube_items=17230; table_items=0,13.396,casez run-cube FP16 log candidate; threshold=1024; cube_groups=30; table_groups=0; cube_items=17230; table_items=0
ex224,ex224_fp16_log2_casez_runs_t400,fp16_log2,casez_runs_t400,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/verilog/ex224_fp16_log2_casez_runs_t400.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/aigs/ex224_fp16_log2_casez_runs_t400.aig,1,1,1,6811,23,156653,64708,2.420922,0,0,structural_exact,threshold=400; cube_groups=14; table_groups=16; cube_items=5600; table_items=16384,9.216,casez run-cube FP16 log candidate; threshold=400; cube_groups=14; table_groups=16; cube_items=5600; table_items=16384
ex224,ex224_fp16_log2_casez_runs_t600,fp16_log2,casez_runs_t600,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/verilog/ex224_fp16_log2_casez_runs_t600.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/aigs/ex224_fp16_log2_casez_runs_t600.aig,1,1,1,7589,24,182136,64708,2.814737,0,0,structural_exact,threshold=600; cube_groups=22; table_groups=8; cube_items=10168; table_items=8192,10.254,casez run-cube FP16 log candidate; threshold=600; cube_groups=22; table_groups=8; cube_items=10168; table_items=8192
ex224,ex224_fp16_log2_casez_runs_t800,fp16_log2,casez_runs_t800,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/verilog/ex224_fp16_log2_casez_runs_t800.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/aigs/ex224_fp16_log2_casez_runs_t800.aig,1,1,1,8703,24,208872,64708,3.227916,0,0,structural_exact,threshold=800; cube_groups=26; table_groups=4; cube_items=13224; table_items=4096,11.877,casez run-cube FP16 log candidate; threshold=800; cube_groups=26; table_groups=4; cube_items=13224; table_items=4096
ex224,ex224_fp16_log2_sign_exp_mant_attr_all,fp16_log2,sign_exp_mant_attr_all,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/verilog/ex224_fp16_log2_sign_exp_mant_attr_all.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/aigs/ex224_fp16_log2_sign_exp_mant_attr_all.aig,1,1,1,6332,21,132972,64708,2.054955,0,0,structural_exact,31777; attr_mode=all,9.532,case attribute source variant; 31777; attr_mode=all
ex224,ex224_fp16_log2_sign_exp_mant_attr_mant,fp16_log2,sign_exp_mant_attr_mant,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/verilog/ex224_fp16_log2_sign_exp_mant_attr_mant.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/aigs/ex224_fp16_log2_sign_exp_mant_attr_mant.aig,1,1,1,6332,21,132972,64708,2.054955,0,0,structural_exact,31777; attr_mode=mant,9.503,case attribute source variant; 31777; attr_mode=mant
ex224,ex224_fp16_log2_sign_exp_mant_attr_outer,fp16_log2,sign_exp_mant_attr_outer,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/verilog/ex224_fp16_log2_sign_exp_mant_attr_outer.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/aigs/ex224_fp16_log2_sign_exp_mant_attr_outer.aig,1,1,1,6332,21,132972,64708,2.054955,0,0,structural_exact,31777; attr_mode=outer,10.486,case attribute source variant; 31777; attr_mode=outer
ex224,ex224_fp16_log2_split_sign_exp_mant_attr_all,fp16_log2,split_sign_exp_mant_attr_all,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/verilog/ex224_fp16_log2_split_sign_exp_mant_attr_all.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/aigs/ex224_fp16_log2_split_sign_exp_mant_attr_all.aig,1,1,1,6320,22,139040,64708,2.148730,0,0,structural_exact,31777; attr_mode=all,9.911,case attribute source variant; 31777; attr_mode=all
ex224,ex224_fp16_log2_split_sign_exp_mant_attr_exp,fp16_log2,split_sign_exp_mant_attr_exp,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/verilog/ex224_fp16_log2_split_sign_exp_mant_attr_exp.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/aigs/ex224_fp16_log2_split_sign_exp_mant_attr_exp.aig,1,1,1,6320,22,139040,64708,2.148730,0,0,structural_exact,31777; attr_mode=exp,9.979,case attribute source variant; 31777; attr_mode=exp
ex224,ex224_fp16_log2_split_sign_exp_mant_attr_mant,fp16_log2,split_sign_exp_mant_attr_mant,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/verilog/ex224_fp16_log2_split_sign_exp_mant_attr_mant.v,student/work/ex223_ex224_frontend_fp16_log_caseattrs_20260606_2312/ex224/aigs/ex224_fp16_log2_split_sign_exp_mant_attr_mant.aig,1,1,1,6320,22,139040,64708,2.148730,0,0,structural_exact,31777; attr_mode=mant,9.525,case attribute source variant; 31777; attr_mode=mant
