case,domain,agent_id,candidate_id,equivalent,area,delay,adp,verilog_path,aig_path,evaluate_log,notes
ex242,float_fp8,fp8-wide-r25,ex242_r25w_delta_sig_table_abc_g_aig,1,2067,29,59943,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/verilog/ex242_r25w_delta_sig_table_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/aigs/ex242_r25w_delta_sig_table_abc_g_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/logs/ex242_r25w_delta_sig_table_abc_g_aig.evaluate.py.log,official evaluate.py status OK; synth=abc_g_aig; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/logs/ex242_r25w_delta_sig_table_abc_g_aig.yosys.log
ex242,float_fp8,fp8-wide-r25,ex242_r25w_delta_sig_table_synth_preset_aig,1,2001,29,58029,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/verilog/ex242_r25w_delta_sig_table_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/aigs/ex242_r25w_delta_sig_table_synth_preset_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/logs/ex242_r25w_delta_sig_table_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_aig; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/logs/ex242_r25w_delta_sig_table_synth_preset_aig.yosys.log
ex242,float_fp8,fp8-wide-r25,ex242_r25w_den_nested_attrs_abc_g_and,0,,,,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/verilog/ex242_r25w_den_nested_attrs_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/aigs/ex242_r25w_den_nested_attrs_abc_g_and.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/logs/ex242_r25w_den_nested_attrs_abc_g_and.evaluate.py.log,official evaluate.py status NOT_EQUIV; synth=abc_g_and; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/logs/ex242_r25w_den_nested_attrs_abc_g_and.yosys.log
ex242,float_fp8,fp8-wide-r25,ex242_r25w_den_nested_attrs_abc_g_aig,0,,,,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/verilog/ex242_r25w_den_nested_attrs_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/aigs/ex242_r25w_den_nested_attrs_abc_g_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/logs/ex242_r25w_den_nested_attrs_abc_g_aig.evaluate.py.log,official evaluate.py status NOT_EQUIV; synth=abc_g_aig; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/logs/ex242_r25w_den_nested_attrs_abc_g_aig.yosys.log
ex242,float_fp8,fp8-wide-r25,ex242_r25w_den_nested_attrs_synth_preset_aig,0,,,,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/verilog/ex242_r25w_den_nested_attrs_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/aigs/ex242_r25w_den_nested_attrs_synth_preset_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/logs/ex242_r25w_den_nested_attrs_synth_preset_aig.evaluate.py.log,official evaluate.py status NOT_EQUIV; synth=synth_preset_aig; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex242/logs/ex242_r25w_den_nested_attrs_synth_preset_aig.yosys.log
ex249,float_fp8,fp8-wide-r25,ex249_r25w_maxeff_delta_abc_g_and,0,,,,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/verilog/ex249_r25w_maxeff_delta_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/aigs/ex249_r25w_maxeff_delta_abc_g_and.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/logs/ex249_r25w_maxeff_delta_abc_g_and.evaluate.py.log,official evaluate.py status NOT_EQUIV; synth=abc_g_and; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/logs/ex249_r25w_maxeff_delta_abc_g_and.yosys.log
ex249,float_fp8,fp8-wide-r25,ex249_r25w_maxeff_delta_abc_g_aig,0,,,,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/verilog/ex249_r25w_maxeff_delta_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/aigs/ex249_r25w_maxeff_delta_abc_g_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/logs/ex249_r25w_maxeff_delta_abc_g_aig.evaluate.py.log,official evaluate.py status NOT_EQUIV; synth=abc_g_aig; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/logs/ex249_r25w_maxeff_delta_abc_g_aig.yosys.log
ex249,float_fp8,fp8-wide-r25,ex249_r25w_maxeff_delta_synth_preset_aig,0,,,,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/verilog/ex249_r25w_maxeff_delta_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/aigs/ex249_r25w_maxeff_delta_synth_preset_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/logs/ex249_r25w_maxeff_delta_synth_preset_aig.evaluate.py.log,official evaluate.py status NOT_EQUIV; synth=synth_preset_aig; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/logs/ex249_r25w_maxeff_delta_synth_preset_aig.yosys.log
ex249,float_fp8,fp8-wide-r25,ex249_r25w_pair_delta_abc_g_and,1,1130,28,31640,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/verilog/ex249_r25w_pair_delta_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/aigs/ex249_r25w_pair_delta_abc_g_and.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/logs/ex249_r25w_pair_delta_abc_g_and.evaluate.py.log,official evaluate.py status OK; synth=abc_g_and; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/logs/ex249_r25w_pair_delta_abc_g_and.yosys.log
ex249,float_fp8,fp8-wide-r25,ex249_r25w_pair_delta_abc_g_aig,1,1092,27,29484,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/verilog/ex249_r25w_pair_delta_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/aigs/ex249_r25w_pair_delta_abc_g_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/logs/ex249_r25w_pair_delta_abc_g_aig.evaluate.py.log,official evaluate.py status OK; synth=abc_g_aig; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/logs/ex249_r25w_pair_delta_abc_g_aig.yosys.log
ex249,float_fp8,fp8-wide-r25,ex249_r25w_pair_delta_synth_preset_aig,1,1075,29,31175,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/verilog/ex249_r25w_pair_delta_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/aigs/ex249_r25w_pair_delta_synth_preset_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/logs/ex249_r25w_pair_delta_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_aig; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex249/logs/ex249_r25w_pair_delta_synth_preset_aig.yosys.log
ex248,float_fp8,fp8-wide-r25,ex248_r25w_delta_residue_abc_g_and,1,315,31,9765,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/verilog/ex248_r25w_delta_residue_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/aigs/ex248_r25w_delta_residue_abc_g_and.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/logs/ex248_r25w_delta_residue_abc_g_and.evaluate.py.log,official evaluate.py status OK; synth=abc_g_and; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/logs/ex248_r25w_delta_residue_abc_g_and.yosys.log
ex248,float_fp8,fp8-wide-r25,ex248_r25w_delta_residue_abc_g_aig,1,315,31,9765,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/verilog/ex248_r25w_delta_residue_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/aigs/ex248_r25w_delta_residue_abc_g_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/logs/ex248_r25w_delta_residue_abc_g_aig.evaluate.py.log,official evaluate.py status OK; synth=abc_g_aig; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/logs/ex248_r25w_delta_residue_abc_g_aig.yosys.log
ex248,float_fp8,fp8-wide-r25,ex248_r25w_delta_residue_synth_preset_aig,1,311,33,10263,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/verilog/ex248_r25w_delta_residue_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/aigs/ex248_r25w_delta_residue_synth_preset_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/logs/ex248_r25w_delta_residue_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_aig; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/logs/ex248_r25w_delta_residue_synth_preset_aig.yosys.log
ex248,float_fp8,fp8-wide-r25,ex248_r25w_direct_pair_remainder_abc_g_and,1,3430,27,92610,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/verilog/ex248_r25w_direct_pair_remainder_abc_g_and.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/aigs/ex248_r25w_direct_pair_remainder_abc_g_and.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/logs/ex248_r25w_direct_pair_remainder_abc_g_and.evaluate.py.log,official evaluate.py status OK; synth=abc_g_and; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/logs/ex248_r25w_direct_pair_remainder_abc_g_and.yosys.log
ex248,float_fp8,fp8-wide-r25,ex248_r25w_direct_pair_remainder_abc_g_aig,1,3408,25,85200,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/verilog/ex248_r25w_direct_pair_remainder_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/aigs/ex248_r25w_direct_pair_remainder_abc_g_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/logs/ex248_r25w_direct_pair_remainder_abc_g_aig.evaluate.py.log,official evaluate.py status OK; synth=abc_g_aig; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/logs/ex248_r25w_direct_pair_remainder_abc_g_aig.yosys.log
ex248,float_fp8,fp8-wide-r25,ex248_r25w_direct_pair_remainder_synth_preset_aig,1,3281,27,88587,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/verilog/ex248_r25w_direct_pair_remainder_synth_preset_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/aigs/ex248_r25w_direct_pair_remainder_synth_preset_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/logs/ex248_r25w_direct_pair_remainder_synth_preset_aig.evaluate.py.log,official evaluate.py status OK; synth=synth_preset_aig; yosys_log=student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-wide-r25/ex248/logs/ex248_r25w_direct_pair_remainder_synth_preset_aig.yosys.log
ex247,float_fp8,fp8-worst-r25,ex247_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0_official,1,1007,21,21147,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex247/verilog/ex247_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex247/aigs/ex247_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex247/logs/ex247_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0_official.evaluate.py.log,official evaluate.py status OK
ex246,float_fp8,fp8-worst-r25,ex246_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0_official,1,998,21,20958,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex246/verilog/ex246_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex246/aigs/ex246_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex246/logs/ex246_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0_official.evaluate.py.log,official evaluate.py status OK
ex244,float_fp8,fp8-worst-r25,ex244_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0_official,1,695,22,15290,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex244/verilog/ex244_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex244/aigs/ex244_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex244/logs/ex244_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0_official.evaluate.py.log,official evaluate.py status OK
ex240,float_fp8,fp8-worst-r25,ex240_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0_official,1,2786,26,72436,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex240/verilog/ex240_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex240/aigs/ex240_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex240/logs/ex240_unknown_shared_bdd_16x8_order_15_7_14_6_13_5_12_4_11_3_10_2_9_1_8_0_official.evaluate.py.log,official evaluate.py status OK
ex247,float_fp8,fp8-worst-r25,ex247_resynth_noabc_aigmap,1,604,43,25972,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex247/verilog/ex247_resynth_noabc_aigmap.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex247/aigs/ex247_resynth_noabc_aigmap.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex247/logs/ex247_resynth_noabc_aigmap.evaluate.py.log,official evaluate.py status OK
ex247,float_fp8,fp8-worst-r25,ex247_resynth_abc_g_aig,1,363,23,8349,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex247/verilog/ex247_resynth_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex247/aigs/ex247_resynth_abc_g_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex247/logs/ex247_resynth_abc_g_aig.evaluate.py.log,official evaluate.py status OK
ex246,float_fp8,fp8-worst-r25,ex246_resynth_noabc_aigmap,1,1211,34,41174,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex246/verilog/ex246_resynth_noabc_aigmap.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex246/aigs/ex246_resynth_noabc_aigmap.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex246/logs/ex246_resynth_noabc_aigmap.evaluate.py.log,official evaluate.py status OK
ex246,float_fp8,fp8-worst-r25,ex246_resynth_abc_g_aig,1,354,24,8496,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex246/verilog/ex246_resynth_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex246/aigs/ex246_resynth_abc_g_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex246/logs/ex246_resynth_abc_g_aig.evaluate.py.log,official evaluate.py status OK
ex244,float_fp8,fp8-worst-r25,ex244_resynth_noabc_aigmap,1,509,58,29522,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex244/verilog/ex244_resynth_noabc_aigmap.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex244/aigs/ex244_resynth_noabc_aigmap.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex244/logs/ex244_resynth_noabc_aigmap.evaluate.py.log,official evaluate.py status OK
ex244,float_fp8,fp8-worst-r25,ex244_resynth_abc_g_aig,1,312,37,11544,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex244/verilog/ex244_resynth_abc_g_aig.v,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex244/aigs/ex244_resynth_abc_g_aig.aig,student/work/ex240_ex299_frontend_gt2_round25_20260613_0531/fp8-worst-r25/ex244/logs/ex244_resynth_abc_g_aig.evaluate.py.log,official evaluate.py status OK
