case,domain,agent_id,candidate_id,equivalent,area,delay,adp,verilog_path,aig_path,evaluate_log,notes
ex240,float_fp8,local-close-gia-r42,ex240_r42_gia_dch_put_from_frontend_best,1,561,51,28611,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex240/aigs/ex240_r42_gia_dch_put_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex240/logs/ex240_r42_gia_dch_put_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex240/logs/ex240_r42_gia_dch_put_from_frontend_best.abc.log; gen_sec=0.089; eval_sec=0.864; flow=strash; &get; &dch; &put; balance
ex240,float_fp8,local-close-gia-r42,ex240_r42_gia_dc2_rw_from_frontend_best,1,562,51,28662,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex240/aigs/ex240_r42_gia_dc2_rw_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex240/logs/ex240_r42_gia_dc2_rw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex240/logs/ex240_r42_gia_dc2_rw_from_frontend_best.abc.log; gen_sec=0.111; eval_sec=0.867; flow=strash; &get; &dc2; &put; rewrite; rewrite -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_resyn2rs_area_from_frontend_best,1,285,32,9120,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_resyn2rs_area_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_resyn2rs_area_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_resyn2rs_area_from_frontend_best.abc.log; gen_sec=0.114; eval_sec=0.524; flow=strash; balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_compress2rs_area_from_frontend_best,1,281,35,9835,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_compress2rs_area_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_compress2rs_area_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_compress2rs_area_from_frontend_best.abc.log; gen_sec=0.116; eval_sec=0.521; flow=strash; balance -l; resub -K 6 -l; rewrite -l; resub -K 6 -N 2 -l; refactor -l; resub -K 8 -l; balance -l; resub -K 8 -N 2 -l; rewrite -l; resub -K 10 -l; rewrite -z -l; resub -K 10 -N 2 -l; balance -l; resub -K 12 -l; refactor -z -l; resub -K 12 -N 2 -l; rewrite -z -l; balance -l
ex244,float_fp8,local-close-gia-r42,ex244_r42_dchoice_dc2_from_frontend_best,1,285,32,9120,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_dchoice_dc2_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_dchoice_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_dchoice_dc2_from_frontend_best.abc.log; gen_sec=0.085; eval_sec=0.519; flow=strash; dchoice; dc2; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_compress_l_no_dc_from_frontend_best,1,285,35,9975,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_compress_l_no_dc_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_compress_l_no_dc_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_compress_l_no_dc_from_frontend_best.abc.log; gen_sec=0.096; eval_sec=0.511; flow=strash; balance -l; rewrite -l; refactor -l; rewrite -z -l; refactor -z -l; balance -l
ex244,float_fp8,local-close-gia-r42,ex244_r42_resub_deep_rf_from_frontend_best,1,285,32,9120,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_resub_deep_rf_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_resub_deep_rf_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_resub_deep_rf_from_frontend_best.abc.log; gen_sec=0.095; eval_sec=0.514; flow=strash; resub -K 8 -N 2; resub -K 10 -N 2; rewrite -z; refactor -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_dc2_scorr_resyn_from_frontend_best,1,285,32,9120,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_dc2_scorr_resyn_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_dc2_scorr_resyn_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_dc2_scorr_resyn_from_frontend_best.abc.log; gen_sec=0.098; eval_sec=0.499; flow=strash; dc2; scorr; dc2; balance; rewrite -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_dc2_lcorr_resyn_from_frontend_best,1,285,32,9120,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_dc2_lcorr_resyn_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_dc2_lcorr_resyn_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_dc2_lcorr_resyn_from_frontend_best.abc.log; gen_sec=0.103; eval_sec=0.526; flow=strash; dc2; lcorr; dc2; balance; rewrite -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_rw_resub_loop5_from_frontend_best,1,285,32,9120,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_rw_resub_loop5_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_rw_resub_loop5_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_rw_resub_loop5_from_frontend_best.abc.log; gen_sec=0.097; eval_sec=0.525; flow=strash; rewrite; rewrite -z; resub -K 6 -N 2; rewrite -z; resub -K 8 -N 2; refactor -z; rewrite -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_area_then_delay_recover_from_frontend_best,1,285,33,9405,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_area_then_delay_recover_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_area_then_delay_recover_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_area_then_delay_recover_from_frontend_best.abc.log; gen_sec=0.094; eval_sec=0.526; flow=strash; balance -l; rewrite -l; refactor -l; rewrite -z -l; refactor -z -l; balance; rewrite; rewrite -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_gia_dc2_put_from_frontend_best,1,285,32,9120,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_gia_dc2_put_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_gia_dc2_put_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_gia_dc2_put_from_frontend_best.abc.log; gen_sec=0.072; eval_sec=0.522; flow=strash; &get; &dc2; &put; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_gia_dch_put_from_frontend_best,1,285,32,9120,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_gia_dch_put_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_gia_dch_put_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_gia_dch_put_from_frontend_best.abc.log; gen_sec=0.076; eval_sec=0.519; flow=strash; &get; &dch; &put; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_gia_dc2_rw_from_frontend_best,1,285,32,9120,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_gia_dc2_rw_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_gia_dc2_rw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_gia_dc2_rw_from_frontend_best.abc.log; gen_sec=0.096; eval_sec=0.519; flow=strash; &get; &dc2; &put; rewrite; rewrite -z; balance
ex249,float_fp8,local-close-gia-r42,ex249_r42_resyn2rs_area_from_frontend_best,1,167,26,4342,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/aigs/ex249_r42_resyn2rs_area_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_resyn2rs_area_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_resyn2rs_area_from_frontend_best.abc.log; gen_sec=0.104; eval_sec=0.497; flow=strash; balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance
ex249,float_fp8,local-close-gia-r42,ex249_r42_compress2rs_area_from_frontend_best,1,166,30,4980,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/aigs/ex249_r42_compress2rs_area_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_compress2rs_area_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_compress2rs_area_from_frontend_best.abc.log; gen_sec=0.100; eval_sec=0.474; flow=strash; balance -l; resub -K 6 -l; rewrite -l; resub -K 6 -N 2 -l; refactor -l; resub -K 8 -l; balance -l; resub -K 8 -N 2 -l; rewrite -l; resub -K 10 -l; rewrite -z -l; resub -K 10 -N 2 -l; balance -l; resub -K 12 -l; refactor -z -l; resub -K 12 -N 2 -l; rewrite -z -l; balance -l
ex249,float_fp8,local-close-gia-r42,ex249_r42_dchoice_dc2_from_frontend_best,1,167,30,5010,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/aigs/ex249_r42_dchoice_dc2_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_dchoice_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_dchoice_dc2_from_frontend_best.abc.log; gen_sec=0.079; eval_sec=0.480; flow=strash; dchoice; dc2; balance
ex249,float_fp8,local-close-gia-r42,ex249_r42_compress_l_no_dc_from_frontend_best,1,167,30,5010,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/aigs/ex249_r42_compress_l_no_dc_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_compress_l_no_dc_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_compress_l_no_dc_from_frontend_best.abc.log; gen_sec=0.073; eval_sec=0.486; flow=strash; balance -l; rewrite -l; refactor -l; rewrite -z -l; refactor -z -l; balance -l
ex249,float_fp8,local-close-gia-r42,ex249_r42_resub_deep_rf_from_frontend_best,1,167,26,4342,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/aigs/ex249_r42_resub_deep_rf_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_resub_deep_rf_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_resub_deep_rf_from_frontend_best.abc.log; gen_sec=0.086; eval_sec=0.482; flow=strash; resub -K 8 -N 2; resub -K 10 -N 2; rewrite -z; refactor -z; balance
ex249,float_fp8,local-close-gia-r42,ex249_r42_dc2_scorr_resyn_from_frontend_best,1,167,27,4509,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/aigs/ex249_r42_dc2_scorr_resyn_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_dc2_scorr_resyn_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_dc2_scorr_resyn_from_frontend_best.abc.log; gen_sec=0.099; eval_sec=0.487; flow=strash; dc2; scorr; dc2; balance; rewrite -z; balance
