case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex240,float_fp8,local-close-gia-r42,ex240_r42_gia_dch_put_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow gia_dch_put,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex240|frontend_best_structural_remap|abc_diverse_gia_dch_put|preserve_frontend_source_shared_logic|parent_ex240_r34_compress2rs_area_from_frontend_best|gia_dch_put|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex240/aigs/ex240_r42_gia_dch_put_from_frontend_best.aig,1,not_run,561,51,28611,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex240/logs/ex240_r42_gia_dch_put_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex240/logs/ex240_r42_gia_dch_put_from_frontend_best.abc.log; gen_sec=0.089; eval_sec=0.864; flow=strash; &get; &dch; &put; balance
ex240,float_fp8,local-close-gia-r42,ex240_r42_gia_dc2_rw_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow gia_dc2_rw,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex240|frontend_best_structural_remap|abc_diverse_gia_dc2_rw|preserve_frontend_source_shared_logic|parent_ex240_r34_compress2rs_area_from_frontend_best|gia_dc2_rw|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex240/aigs/ex240_r42_gia_dc2_rw_from_frontend_best.aig,1,not_run,562,51,28662,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex240/logs/ex240_r42_gia_dc2_rw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex240/logs/ex240_r42_gia_dc2_rw_from_frontend_best.abc.log; gen_sec=0.111; eval_sec=0.867; flow=strash; &get; &dc2; &put; rewrite; rewrite -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_resyn2rs_area_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow resyn2rs_area,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_resyn2rs_area|preserve_frontend_source_shared_logic|parent_ex244_r34_resyn2rs_area_from_frontend_best|resyn2rs_area|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_resyn2rs_area_from_frontend_best.aig,1,not_run,285,32,9120,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_resyn2rs_area_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_resyn2rs_area_from_frontend_best.abc.log; gen_sec=0.114; eval_sec=0.524; flow=strash; balance; resub -K 6; rewrite; resub -K 6 -N 2; refactor; resub -K 8; balance; resub -K 8 -N 2; rewrite; resub -K 10; rewrite -z; resub -K 10 -N 2; balance; resub -K 12; refactor -z; resub -K 12 -N 2; rewrite -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_compress2rs_area_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow compress2rs_area,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_compress2rs_area|preserve_frontend_source_shared_logic|parent_ex244_r34_resyn2rs_area_from_frontend_best|compress2rs_area|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_compress2rs_area_from_frontend_best.aig,1,not_run,281,35,9835,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_compress2rs_area_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_compress2rs_area_from_frontend_best.abc.log; gen_sec=0.116; eval_sec=0.521; flow=strash; balance -l; resub -K 6 -l; rewrite -l; resub -K 6 -N 2 -l; refactor -l; resub -K 8 -l; balance -l; resub -K 8 -N 2 -l; rewrite -l; resub -K 10 -l; rewrite -z -l; resub -K 10 -N 2 -l; balance -l; resub -K 12 -l; refactor -z -l; resub -K 12 -N 2 -l; rewrite -z -l; balance -l
ex244,float_fp8,local-close-gia-r42,ex244_r42_dchoice_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow dchoice_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_dchoice_dc2|preserve_frontend_source_shared_logic|parent_ex244_r34_resyn2rs_area_from_frontend_best|dchoice_dc2|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_dchoice_dc2_from_frontend_best.aig,1,not_run,285,32,9120,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_dchoice_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_dchoice_dc2_from_frontend_best.abc.log; gen_sec=0.085; eval_sec=0.519; flow=strash; dchoice; dc2; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_compress_l_no_dc_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow compress_l_no_dc,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_compress_l_no_dc|preserve_frontend_source_shared_logic|parent_ex244_r34_resyn2rs_area_from_frontend_best|compress_l_no_dc|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_compress_l_no_dc_from_frontend_best.aig,1,not_run,285,35,9975,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_compress_l_no_dc_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_compress_l_no_dc_from_frontend_best.abc.log; gen_sec=0.096; eval_sec=0.511; flow=strash; balance -l; rewrite -l; refactor -l; rewrite -z -l; refactor -z -l; balance -l
ex244,float_fp8,local-close-gia-r42,ex244_r42_resub_deep_rf_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow resub_deep_rf,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_resub_deep_rf|preserve_frontend_source_shared_logic|parent_ex244_r34_resyn2rs_area_from_frontend_best|resub_deep_rf|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_resub_deep_rf_from_frontend_best.aig,1,not_run,285,32,9120,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_resub_deep_rf_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_resub_deep_rf_from_frontend_best.abc.log; gen_sec=0.095; eval_sec=0.514; flow=strash; resub -K 8 -N 2; resub -K 10 -N 2; rewrite -z; refactor -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_dc2_scorr_resyn_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow dc2_scorr_resyn,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_dc2_scorr_resyn|preserve_frontend_source_shared_logic|parent_ex244_r34_resyn2rs_area_from_frontend_best|dc2_scorr_resyn|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_dc2_scorr_resyn_from_frontend_best.aig,1,not_run,285,32,9120,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_dc2_scorr_resyn_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_dc2_scorr_resyn_from_frontend_best.abc.log; gen_sec=0.098; eval_sec=0.499; flow=strash; dc2; scorr; dc2; balance; rewrite -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_dc2_lcorr_resyn_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow dc2_lcorr_resyn,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_dc2_lcorr_resyn|preserve_frontend_source_shared_logic|parent_ex244_r34_resyn2rs_area_from_frontend_best|dc2_lcorr_resyn|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_dc2_lcorr_resyn_from_frontend_best.aig,1,not_run,285,32,9120,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_dc2_lcorr_resyn_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_dc2_lcorr_resyn_from_frontend_best.abc.log; gen_sec=0.103; eval_sec=0.526; flow=strash; dc2; lcorr; dc2; balance; rewrite -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_rw_resub_loop5_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow rw_resub_loop5,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_rw_resub_loop5|preserve_frontend_source_shared_logic|parent_ex244_r34_resyn2rs_area_from_frontend_best|rw_resub_loop5|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_rw_resub_loop5_from_frontend_best.aig,1,not_run,285,32,9120,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_rw_resub_loop5_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_rw_resub_loop5_from_frontend_best.abc.log; gen_sec=0.097; eval_sec=0.525; flow=strash; rewrite; rewrite -z; resub -K 6 -N 2; rewrite -z; resub -K 8 -N 2; refactor -z; rewrite -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_area_then_delay_recover_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow area_then_delay_recover,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_area_then_delay_recover|preserve_frontend_source_shared_logic|parent_ex244_r34_resyn2rs_area_from_frontend_best|area_then_delay_recover|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_area_then_delay_recover_from_frontend_best.aig,1,not_run,285,33,9405,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_area_then_delay_recover_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_area_then_delay_recover_from_frontend_best.abc.log; gen_sec=0.094; eval_sec=0.526; flow=strash; balance -l; rewrite -l; refactor -l; rewrite -z -l; refactor -z -l; balance; rewrite; rewrite -z; balance
ex244,float_fp8,local-close-gia-r42,ex244_r42_gia_dc2_put_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow gia_dc2_put,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex244|frontend_best_structural_remap|abc_diverse_gia_dc2_put|preserve_frontend_source_shared_logic|parent_ex244_r34_resyn2rs_area_from_frontend_best|gia_dc2_put|official_evaluate|full_word,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/aigs/ex244_r42_gia_dc2_put_from_frontend_best.aig,1,not_run,285,32,9120,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_gia_dc2_put_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex244/logs/ex244_r42_gia_dc2_put_from_frontend_best.abc.log; gen_sec=0.072; eval_sec=0.522; flow=strash; &get; &dc2; &put; balance
