case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,status,verilog_path,aig_path,log_path,notes
ex249,float_fp8,local-close-gia-r42,ex249_r42_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex249|frontend_best_structural_remap|abc_diverse_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex249_r32_resyn2rs_area_from_frontend_best|mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/aigs/ex249_r42_mfs_dc2_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex249,float_fp8,local-close-gia-r42,ex249_r42_mfs_rwz_mfs_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_rwz_mfs,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex249|frontend_best_structural_remap|abc_diverse_mfs_rwz_mfs|preserve_frontend_source_shared_logic|parent_ex249_r32_resyn2rs_area_from_frontend_best|mfs_rwz_mfs|official_evaluate|full_word,abc_failed,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/aigs/ex249_r42_mfs_rwz_mfs_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_mfs_rwz_mfs_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex249,float_fp8,local-close-gia-r42,ex249_r42_ssw_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow ssw_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex249|frontend_best_structural_remap|abc_diverse_ssw_dc2|preserve_frontend_source_shared_logic|parent_ex249_r32_resyn2rs_area_from_frontend_best|ssw_dc2|official_evaluate|full_word,abc_failed,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/aigs/ex249_r42_ssw_dc2_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_ssw_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex249,float_fp8,local-close-gia-r42,ex249_r42_fraig_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow fraig_mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex249|frontend_best_structural_remap|abc_diverse_fraig_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex249_r32_resyn2rs_area_from_frontend_best|fraig_mfs_dc2|official_evaluate|full_word,abc_failed,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/aigs/ex249_r42_fraig_mfs_dc2_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_fraig_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex249,float_fp8,local-close-gia-r42,ex249_r42_choice_if4_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow choice_if4_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex249|frontend_best_structural_remap|abc_diverse_choice_if4_dc2|preserve_frontend_source_shared_logic|parent_ex249_r32_resyn2rs_area_from_frontend_best|choice_if4_dc2|official_evaluate|full_word,abc_failed,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/aigs/ex249_r42_choice_if4_dc2_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex249/logs/ex249_r42_choice_if4_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex285,unknown,local-close-gia-r42,ex285_r42_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex285_r39_resyn2rs_area_from_frontend_best|mfs_dc2|official_evaluate|full_word,abc_failed,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex285/aigs/ex285_r42_mfs_dc2_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex285/logs/ex285_r42_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex285,unknown,local-close-gia-r42,ex285_r42_mfs_rwz_mfs_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow mfs_rwz_mfs,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_mfs_rwz_mfs|preserve_frontend_source_shared_logic|parent_ex285_r39_resyn2rs_area_from_frontend_best|mfs_rwz_mfs|official_evaluate|full_word,abc_failed,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex285/aigs/ex285_r42_mfs_rwz_mfs_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex285/logs/ex285_r42_mfs_rwz_mfs_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex285,unknown,local-close-gia-r42,ex285_r42_ssw_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow ssw_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_ssw_dc2|preserve_frontend_source_shared_logic|parent_ex285_r39_resyn2rs_area_from_frontend_best|ssw_dc2|official_evaluate|full_word,abc_failed,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex285/aigs/ex285_r42_ssw_dc2_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex285/logs/ex285_r42_ssw_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex285,unknown,local-close-gia-r42,ex285_r42_fraig_mfs_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow fraig_mfs_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_fraig_mfs_dc2|preserve_frontend_source_shared_logic|parent_ex285_r39_resyn2rs_area_from_frontend_best|fraig_mfs_dc2|official_evaluate|full_word,abc_failed,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex285/aigs/ex285_r42_fraig_mfs_dc2_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex285/logs/ex285_r42_fraig_mfs_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
ex285,unknown,local-close-gia-r42,ex285_r42_choice_if4_dc2_from_frontend_best,frontend best structural remap from current best,ABC diverse remap flow choice_if4_dc2,preserves existing shared frontend decode/logic; applies ABC structural rewriting,ex285|frontend_best_structural_remap|abc_diverse_choice_if4_dc2|preserve_frontend_source_shared_logic|parent_ex285_r39_resyn2rs_area_from_frontend_best|choice_if4_dc2|official_evaluate|full_word,abc_failed,student/work/reverse_unknown_20260603_1812/ex285/verilog/ex285_unknown_12x12_decision_tree_greedy.v,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex285/aigs/ex285_r42_choice_if4_dc2_from_frontend_best.aig,student/work/ex240_ex285_frontend_gt2_gia_round42_20260613_0838/local-close-gia-r42/ex285/logs/ex285_r42_choice_if4_dc2_from_frontend_best.abc.log,RuntimeError: ABC failed or did not create output
