case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex290,ex290_rotate_high_split_default_abc_g_aig,unknown_12x12,unknown_12x12,abc_g_aig,unknown_12x12,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/verilog/ex290_rotate_high_split_default_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/aigs/ex290_rotate_high_split_default_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex290/metadata/ex290_rotate_high_split_default_abc_g_aig.json,1,1,OK,4428,14,61992,42328,1.464562,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/best.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex290/verilog/ex290_unknown_12x12_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex290/aigs/ex290_rotate_high_split_default_abc_g_aig.aig,,63666c779363be0c2ba62081b65ccc4819d46e8b816fcc5ef50ebe0a82014671,3fcdcbd753ea0e08704284569a8c90884a52541c78a80663d09b51d7deba133b,Yosys abc gate set aig
ex291,ex291_rotate_high_split_default_synth_preset,unknown_13x13,unknown_13x13,synth_preset,unknown_13x13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/verilog/ex291_rotate_high_split_default_synth_preset.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/aigs/ex291_rotate_high_split_default_synth_preset.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex291/metadata/ex291_rotate_high_split_default_synth_preset.json,1,1,OK,6503,15,97545,66850,1.459162,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/best.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex291/verilog/ex291_unknown_13x13_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex291/aigs/ex291_rotate_high_split_default_synth_preset.aig,,ad46896eef662fcc6de223db3f54f8e3be3f77c474986c3f746c6fe1d52d6da3,cd6cad6e7f755127d121e3196d4c8e2bd17ee9615afb175099e80075fe81dd92,Yosys synth preset with flatten
ex292,ex292_r4_adjacent_mod7_mask_mix,,,multi-source bit-mask RTL,ex292|global_state_output_plane_mix|adjacent_mod7_over_mod4_base|mod4_base_adjacent_mid_pairs_mod7_edge_bits|yosys_internal_abc_g_aig|official_evaluate|mixed_planes_0_2_3_7_10_11_13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/verilog/ex292_r4_adjacent_mod7_mask_mix.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/aigs/ex292_r4_adjacent_mod7_mask_mix.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex292/metadata/ex292_r4_adjacent_mod7_mask_mix.json,1,1,OK,6760,20,135200,84854,1.593325,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-large-r4/candidates.csv,ex204_ex299_frontend_continuation_20260614_1216,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex292/verilog/ex292_r4_adjacent_mod7_mask_mix.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex292/aigs/ex292_r4_adjacent_mod7_mask_mix.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-large-r4/ex292/logs/ex292_r4_adjacent_mod7_mask_mix.evaluate.py.log,baaca296b946213535b07a2d09777b9a2ec6982fb06921b4eb6380c2ed29b4b9,6b7aae7c1f5ddfc813bb8840eec8d331e6540177b5b31b96eba0fe49a5c64f61,official frontend improvement versus target snapshot
ex293,ex293_rotate_low_split_default_abc_g_aig,unknown_15x15,unknown_15x15,abc_g_aig,unknown_15x15,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/verilog/ex293_rotate_low_split_default_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/aigs/ex293_rotate_low_split_default_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex293/metadata/ex293_rotate_low_split_default_abc_g_aig.json,1,1,OK,8122,18,146196,112966,1.294159,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex293/verilog/ex293_unknown_15x15_rotate_low_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex293/aigs/ex293_rotate_low_split_default_abc_g_aig.aig,,890380eecf621184a94b030548e7f3e1e52c4fc835a1c4dc63d425bdb20852ca,22f42ceea2fd5853f39fcf2133320016e4b059ed4000d9a6c0e43dcfcec87ae9,Yosys abc gate set aig
ex294,ex294_r9_current_inline_synth_preset,Removing the direct wrapper around the r8 best flow may expose the octant descriptor top to synth-preset sharing.,,"inline renamed r81 octant descriptor source, synth-preset flow",ex294|global_state_octant_descriptor_cofactor|inline_current_source_flow_probe|direct_renamed_current_source|yosys_synth_flatten_abc_g_aig|official_evaluate|all_outputs,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex294/verilog/ex294_r9_current_inline_synth_preset.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex294/aigs/ex294_r9_current_inline_synth_preset.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex294/metadata/ex294_r9_current_inline_synth_preset.json,1,1,OK,10565,21,221865,133365,1.663592,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex294/verilog/ex294_r9_current_inline_synth_preset.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex294/aigs/ex294_r9_current_inline_synth_preset.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex294/logs/ex294_r9_current_inline_synth_preset.evaluate.py.log,6a20aa66d9926bc9c3dddd35678bf65e709d86b12c728d593ee73182a4bccde8,dd4fb397d35913527100f29a0b2963755558dac139680a35c773741596ec1690,frontend_only; no backend/remap/postpareto; baseline_frontend_adp=220437; current_overall_adp=165570
ex295,ex295_r67_cell_value_cube_defaults_abc_g_aig,cyclic 2-bit-symbol source factoring over current symbol-plane split,,cell_value_cube_defaults,ex295|cyclic_2bit_symbol_source_factoring|cell_value_cube_defaults|shared_selector_inner_wildcard_cubes|yosys_internal_abc_g_aig|official_truth_exact_partition|2bit_cell_grouped_outputs,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/verilog/ex295_r67_cell_value_cube_defaults_abc_g_aig.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/aigs/ex295_r67_cell_value_cube_defaults_abc_g_aig.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex295/metadata/ex295_r67_cell_value_cube_defaults_abc_g_aig.json,1,1,OK,7526,14,105364,68064,1.548014,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_source_parallel_round67_20260613_1104/agent_shards/sub-unk-mid-r67/candidates.csv,frontend_source_parallel_round67_20260613_1104,student/work/frontend_source_parallel_round67_20260613_1104/sub-unk-mid-r67/ex295/verilog/ex295_r67_cell_value_cube_defaults_abc_g_aig.v,student/work/frontend_source_parallel_round67_20260613_1104/sub-unk-mid-r67/ex295/aigs/ex295_r67_cell_value_cube_defaults_abc_g_aig.aig,student/work/frontend_source_parallel_round67_20260613_1104/sub-unk-mid-r67/ex295/logs/ex295_r67_cell_value_cube_defaults_abc_g_aig.evaluate.py.log,6b4c29e0298f2e9f7253a907ed0227ee5b95a052cea6b054985a8ec8c7eb69e6,32a57630ecea00f58bb800144a30fb5e717cac1c036214f5075ff1d3cc2c36fa,"exact Python model over 4096 rows; synth_sec=7.785; eval_sec=0.240; {""line_count"": 6163, ""max_cubes_per_function"": 13, ""nonempty_functions"": 1134, ""total_cubes"": 5956, ""variant"": ""cell_value_cube_defaults""}"
ex296,ex296_high_split_default_abc_g_gates,unknown_13x13,unknown_13x13,abc_g_gates,unknown_13x13,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/verilog/ex296_high_split_default_abc_g_gates.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/aigs/ex296_high_split_default_abc_g_gates.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex296/metadata/ex296_high_split_default_abc_g_gates.json,1,1,OK,8984,17,152728,104025,1.468186,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/candidates.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex296/verilog/ex296_unknown_13x13_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex296/aigs/ex296_high_split_default_abc_g_gates.aig,,7e4a0aa111af4f88da3ad6672850897515b54b5c695530c1967a5a898f32b5d2,2bb60c624271ab15c7425aefa2138f549388a95f6e76ec853aee00b2333cc91e,Yosys abc gate set gates
ex297,ex297_r73_pairsel_cell_bit_template,cyclic 2-bit selector-state paired class template,,paired selector classes and multi-output cell templates,ex297|cyclic_2bit_selector_state_paired_classes|pairsel_cell_bit_template|cell_default_and_bit_default_templates_selected_by_selector_pair_xor|yosys_internal_abc_g_aig|official_evaluate|cell_pair_outputs,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/verilog/ex297_r73_pairsel_cell_bit_template.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/aigs/ex297_r73_pairsel_cell_bit_template.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex297/metadata/ex297_r73_pairsel_cell_bit_template.json,1,1,OK,26564,16,425024,225900,1.881470,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_source_parallel_round73_20260613_1414/agent_shards/sub-unknown-state-r73/candidates.csv,frontend_source_parallel_round73_20260613_1414,student/work/frontend_source_parallel_round73_20260613_1414/sub-unknown-state-r73/ex297/verilog/ex297_r73_pairsel_cell_bit_template.v,student/work/frontend_source_parallel_round73_20260613_1414/sub-unknown-state-r73/ex297/aigs/ex297_r73_pairsel_cell_bit_template.aig,student/work/frontend_source_parallel_round73_20260613_1414/sub-unknown-state-r73/ex297/logs/ex297_r73_pairsel_cell_bit_template.evaluate.py.log,28a7cea0a617a85598d4c3a505800047be10d87572d1fefa98d2eff123f6946c,96895ba8c89989037c52060283fb9214084810d0f8686b083d4769d7dedcf992,Exact because both templates are full-word exact; differs from r71 sel==0 and r72 single-lane replacement.
ex298,ex298_rotate_high_split_default_synth_preset,unknown_15x15,unknown_15x15,synth_preset,unknown_15x15,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex298/verilog/ex298_rotate_high_split_default_synth_preset.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex298/aigs/ex298_rotate_high_split_default_synth_preset.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex298/metadata/ex298_rotate_high_split_default_synth_preset.json,1,1,OK,33981,19,645639,442296,1.459744,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/unknown/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/results/best.csv,ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320,student/work/reverse_unknown_20260603_1812/ex298/verilog/ex298_unknown_15x15_rotate_high_split_default.v,student/work/ex290_ex291_ex293_ex296_ex298_frontend_current_synthflow_20260608_1320/ex298/aigs/ex298_rotate_high_split_default_synth_preset.aig,,28279a742e2d027b0a326d0bf94ca3544f3c5553d352023a1c42b30e0c17ef18,60120ca0009447b29a72ce0fc06c0b6678269aebaf49b840c28f32cb2871162d,Yosys synth preset with flatten
ex299,ex299_r9_casez_full_parallel_synth_preset,casez plus full/parallel decode attributes may compress nested celllocal selector tables under synth-preset.,,"casez full_case parallel_case on nested celllocal tables, synth-preset",ex299|cyclic_2bit_selector_cluster_current_source|casez_full_parallel_synth_preset|sel2_pairsel_celllocal_case_boundary_attrs|yosys_synth_flatten_abc_g_aig|official_evaluate|cell_pair_outputs,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex299/verilog/ex299_r9_casez_full_parallel_synth_preset.v,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex299/aigs/ex299_r9_casez_full_parallel_synth_preset.aig,student/new_seeds/unknown/ex280_ex299_backend_candidates_20260614_2011/ex299/metadata/ex299_r9_casez_full_parallel_synth_preset.json,1,1,OK,96509,18,1737162,1013807,1.713504,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/unknown-wide-r9/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex299/verilog/ex299_r9_casez_full_parallel_synth_preset.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex299/aigs/ex299_r9_casez_full_parallel_synth_preset.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/unknown-wide-r9/ex299/logs/ex299_r9_casez_full_parallel_synth_preset.evaluate.py.log,5a1d4163c54e5e063680bffbf1f35171c93b98b89cfc4d2c5d6c41aecb7b63fd,f6ec13b05ff42d0593d8b4ff288dda72f21b6f8c9a8cfa55724a93a48a010d89,frontend_only; no backend/remap/postpareto; baseline_frontend_adp=1774260; current_overall_adp=1774260
