case,domain,agent_id,hypothesis,representation,shared_structure,method_signature,observed_sharing,area_delay_tradeoff,notes
ex242,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rw_rf_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex242|frontend_synthflow_iterative_from_r29_best|abc_iter_rw_rf_dc2|preserve_current_frontend_structure_second_pass|rw_rf_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=1249 delay=21 adp=26229 old=25040,iterative synth-flow candidate
ex242,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_rwz,preserves current frontend high-level structure; second-pass ABC rewrite,ex242|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_rwz|preserve_current_frontend_structure_second_pass|dc2_rwz|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=1243 delay=22 adp=27346 old=25040,iterative synth-flow candidate
ex242,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dch_dc2_rw,preserves current frontend high-level structure; second-pass ABC rewrite,ex242|frontend_synthflow_iterative_from_r29_best|abc_iter_dch_dc2_rw|preserve_current_frontend_structure_second_pass|dch_dc2_rw|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=1243 delay=22 adp=27346 old=25040,iterative synth-flow candidate
ex242,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow drw_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex242|frontend_synthflow_iterative_from_r29_best|abc_iter_drw_dc2|preserve_current_frontend_structure_second_pass|drw_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=1246 delay=22 adp=27412 old=25040,iterative synth-flow candidate
ex242,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow drwz_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex242|frontend_synthflow_iterative_from_r29_best|abc_iter_drwz_dc2|preserve_current_frontend_structure_second_pass|drwz_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=1245 delay=20 adp=24900 old=25040,iterative synth-flow candidate
ex242,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rewrite_loop3,preserves current frontend high-level structure; second-pass ABC rewrite,ex242|frontend_synthflow_iterative_from_r29_best|abc_iter_rewrite_loop3|preserve_current_frontend_structure_second_pass|rewrite_loop3|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=1250 delay=20 adp=25000 old=25040,iterative synth-flow candidate
ex242,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_dch_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex242|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_dch_dc2|preserve_current_frontend_structure_second_pass|dc2_dch_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=1241 delay=21 adp=26061 old=25040,iterative synth-flow candidate
ex242,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rfz_rwz_only,preserves current frontend high-level structure; second-pass ABC rewrite,ex242|frontend_synthflow_iterative_from_r29_best|abc_iter_rfz_rwz_only|preserve_current_frontend_structure_second_pass|rfz_rwz_only|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=1249 delay=20 adp=24980 old=25040,iterative synth-flow candidate
ex242,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rwz_dc2_drwz,preserves current frontend high-level structure; second-pass ABC rewrite,ex242|frontend_synthflow_iterative_from_r29_best|abc_iter_rwz_dc2_drwz|preserve_current_frontend_structure_second_pass|rwz_dc2_drwz|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=1247 delay=20 adp=24940 old=25040,iterative synth-flow candidate
ex242,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_twice,preserves current frontend high-level structure; second-pass ABC rewrite,ex242|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_twice|preserve_current_frontend_structure_second_pass|dc2_twice|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=1243 delay=22 adp=27346 old=25040,iterative synth-flow candidate
ex244,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rw_rf_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex244|frontend_synthflow_iterative_from_r29_best|abc_iter_rw_rf_dc2|preserve_current_frontend_structure_second_pass|rw_rf_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=296 delay=34 adp=10064 old=9536,iterative synth-flow candidate
ex244,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_rwz,preserves current frontend high-level structure; second-pass ABC rewrite,ex244|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_rwz|preserve_current_frontend_structure_second_pass|dc2_rwz|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=297 delay=33 adp=9801 old=9536,iterative synth-flow candidate
ex244,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dch_dc2_rw,preserves current frontend high-level structure; second-pass ABC rewrite,ex244|frontend_synthflow_iterative_from_r29_best|abc_iter_dch_dc2_rw|preserve_current_frontend_structure_second_pass|dch_dc2_rw|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=295 delay=32 adp=9440 old=9536,iterative synth-flow candidate
ex244,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow drw_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex244|frontend_synthflow_iterative_from_r29_best|abc_iter_drw_dc2|preserve_current_frontend_structure_second_pass|drw_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=298 delay=34 adp=10132 old=9536,iterative synth-flow candidate
ex244,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow drwz_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex244|frontend_synthflow_iterative_from_r29_best|abc_iter_drwz_dc2|preserve_current_frontend_structure_second_pass|drwz_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=298 delay=33 adp=9834 old=9536,iterative synth-flow candidate
ex244,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rewrite_loop3,preserves current frontend high-level structure; second-pass ABC rewrite,ex244|frontend_synthflow_iterative_from_r29_best|abc_iter_rewrite_loop3|preserve_current_frontend_structure_second_pass|rewrite_loop3|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=298 delay=32 adp=9536 old=9536,iterative synth-flow candidate
ex244,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_dch_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex244|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_dch_dc2|preserve_current_frontend_structure_second_pass|dc2_dch_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=289 delay=33 adp=9537 old=9536,iterative synth-flow candidate
ex244,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rfz_rwz_only,preserves current frontend high-level structure; second-pass ABC rewrite,ex244|frontend_synthflow_iterative_from_r29_best|abc_iter_rfz_rwz_only|preserve_current_frontend_structure_second_pass|rfz_rwz_only|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=298 delay=32 adp=9536 old=9536,iterative synth-flow candidate
ex244,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rwz_dc2_drwz,preserves current frontend high-level structure; second-pass ABC rewrite,ex244|frontend_synthflow_iterative_from_r29_best|abc_iter_rwz_dc2_drwz|preserve_current_frontend_structure_second_pass|rwz_dc2_drwz|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=297 delay=33 adp=9801 old=9536,iterative synth-flow candidate
ex244,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_twice,preserves current frontend high-level structure; second-pass ABC rewrite,ex244|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_twice|preserve_current_frontend_structure_second_pass|dc2_twice|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=292 delay=33 adp=9636 old=9536,iterative synth-flow candidate
ex245,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rw_rf_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex245|frontend_synthflow_iterative_from_r29_best|abc_iter_rw_rf_dc2|preserve_current_frontend_structure_second_pass|rw_rf_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=694 delay=34 adp=23596 old=22968,iterative synth-flow candidate
ex245,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_rwz,preserves current frontend high-level structure; second-pass ABC rewrite,ex245|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_rwz|preserve_current_frontend_structure_second_pass|dc2_rwz|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=690 delay=35 adp=24150 old=22968,iterative synth-flow candidate
ex245,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dch_dc2_rw,preserves current frontend high-level structure; second-pass ABC rewrite,ex245|frontend_synthflow_iterative_from_r29_best|abc_iter_dch_dc2_rw|preserve_current_frontend_structure_second_pass|dch_dc2_rw|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=691 delay=33 adp=22803 old=22968,iterative synth-flow candidate
ex245,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow drw_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex245|frontend_synthflow_iterative_from_r29_best|abc_iter_drw_dc2|preserve_current_frontend_structure_second_pass|drw_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=693 delay=34 adp=23562 old=22968,iterative synth-flow candidate
ex245,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow drwz_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex245|frontend_synthflow_iterative_from_r29_best|abc_iter_drwz_dc2|preserve_current_frontend_structure_second_pass|drwz_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=693 delay=34 adp=23562 old=22968,iterative synth-flow candidate
ex245,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rewrite_loop3,preserves current frontend high-level structure; second-pass ABC rewrite,ex245|frontend_synthflow_iterative_from_r29_best|abc_iter_rewrite_loop3|preserve_current_frontend_structure_second_pass|rewrite_loop3|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=695 delay=33 adp=22935 old=22968,iterative synth-flow candidate
ex245,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_dch_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex245|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_dch_dc2|preserve_current_frontend_structure_second_pass|dc2_dch_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=691 delay=34 adp=23494 old=22968,iterative synth-flow candidate
ex245,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rfz_rwz_only,preserves current frontend high-level structure; second-pass ABC rewrite,ex245|frontend_synthflow_iterative_from_r29_best|abc_iter_rfz_rwz_only|preserve_current_frontend_structure_second_pass|rfz_rwz_only|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=694 delay=33 adp=22902 old=22968,iterative synth-flow candidate
ex245,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rwz_dc2_drwz,preserves current frontend high-level structure; second-pass ABC rewrite,ex245|frontend_synthflow_iterative_from_r29_best|abc_iter_rwz_dc2_drwz|preserve_current_frontend_structure_second_pass|rwz_dc2_drwz|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=692 delay=34 adp=23528 old=22968,iterative synth-flow candidate
ex245,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_twice,preserves current frontend high-level structure; second-pass ABC rewrite,ex245|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_twice|preserve_current_frontend_structure_second_pass|dc2_twice|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=692 delay=34 adp=23528 old=22968,iterative synth-flow candidate
ex246,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rw_rf_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex246|frontend_synthflow_iterative_from_r29_best|abc_iter_rw_rf_dc2|preserve_current_frontend_structure_second_pass|rw_rf_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=337 delay=24 adp=8088 old=7458,iterative synth-flow candidate
ex246,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_rwz,preserves current frontend high-level structure; second-pass ABC rewrite,ex246|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_rwz|preserve_current_frontend_structure_second_pass|dc2_rwz|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=338 delay=23 adp=7774 old=7458,iterative synth-flow candidate
ex246,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dch_dc2_rw,preserves current frontend high-level structure; second-pass ABC rewrite,ex246|frontend_synthflow_iterative_from_r29_best|abc_iter_dch_dc2_rw|preserve_current_frontend_structure_second_pass|dch_dc2_rw|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=338 delay=22 adp=7436 old=7458,iterative synth-flow candidate
ex246,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow drw_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex246|frontend_synthflow_iterative_from_r29_best|abc_iter_drw_dc2|preserve_current_frontend_structure_second_pass|drw_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=338 delay=23 adp=7774 old=7458,iterative synth-flow candidate
ex246,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow drwz_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex246|frontend_synthflow_iterative_from_r29_best|abc_iter_drwz_dc2|preserve_current_frontend_structure_second_pass|drwz_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=337 delay=23 adp=7751 old=7458,iterative synth-flow candidate
ex246,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rewrite_loop3,preserves current frontend high-level structure; second-pass ABC rewrite,ex246|frontend_synthflow_iterative_from_r29_best|abc_iter_rewrite_loop3|preserve_current_frontend_structure_second_pass|rewrite_loop3|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=338 delay=22 adp=7436 old=7458,iterative synth-flow candidate
ex246,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_dch_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex246|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_dch_dc2|preserve_current_frontend_structure_second_pass|dc2_dch_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=335 delay=23 adp=7705 old=7458,iterative synth-flow candidate
ex246,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rfz_rwz_only,preserves current frontend high-level structure; second-pass ABC rewrite,ex246|frontend_synthflow_iterative_from_r29_best|abc_iter_rfz_rwz_only|preserve_current_frontend_structure_second_pass|rfz_rwz_only|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=338 delay=22 adp=7436 old=7458,iterative synth-flow candidate
ex246,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rwz_dc2_drwz,preserves current frontend high-level structure; second-pass ABC rewrite,ex246|frontend_synthflow_iterative_from_r29_best|abc_iter_rwz_dc2_drwz|preserve_current_frontend_structure_second_pass|rwz_dc2_drwz|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=337 delay=23 adp=7751 old=7458,iterative synth-flow candidate
ex246,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_twice,preserves current frontend high-level structure; second-pass ABC rewrite,ex246|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_twice|preserve_current_frontend_structure_second_pass|dc2_twice|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=336 delay=24 adp=8064 old=7458,iterative synth-flow candidate
ex247,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rw_rf_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex247|frontend_synthflow_iterative_from_r29_best|abc_iter_rw_rf_dc2|preserve_current_frontend_structure_second_pass|rw_rf_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=348 delay=23 adp=8004 old=8119,iterative synth-flow candidate
ex247,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_rwz,preserves current frontend high-level structure; second-pass ABC rewrite,ex247|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_rwz|preserve_current_frontend_structure_second_pass|dc2_rwz|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=348 delay=23 adp=8004 old=8119,iterative synth-flow candidate
ex247,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dch_dc2_rw,preserves current frontend high-level structure; second-pass ABC rewrite,ex247|frontend_synthflow_iterative_from_r29_best|abc_iter_dch_dc2_rw|preserve_current_frontend_structure_second_pass|dch_dc2_rw|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=348 delay=23 adp=8004 old=8119,iterative synth-flow candidate
ex247,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow drw_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex247|frontend_synthflow_iterative_from_r29_best|abc_iter_drw_dc2|preserve_current_frontend_structure_second_pass|drw_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=350 delay=23 adp=8050 old=8119,iterative synth-flow candidate
ex247,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow drwz_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex247|frontend_synthflow_iterative_from_r29_best|abc_iter_drwz_dc2|preserve_current_frontend_structure_second_pass|drwz_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=348 delay=23 adp=8004 old=8119,iterative synth-flow candidate
ex247,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rewrite_loop3,preserves current frontend high-level structure; second-pass ABC rewrite,ex247|frontend_synthflow_iterative_from_r29_best|abc_iter_rewrite_loop3|preserve_current_frontend_structure_second_pass|rewrite_loop3|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=352 delay=23 adp=8096 old=8119,iterative synth-flow candidate
ex247,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_dch_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex247|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_dch_dc2|preserve_current_frontend_structure_second_pass|dc2_dch_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=345 delay=24 adp=8280 old=8119,iterative synth-flow candidate
ex247,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rfz_rwz_only,preserves current frontend high-level structure; second-pass ABC rewrite,ex247|frontend_synthflow_iterative_from_r29_best|abc_iter_rfz_rwz_only|preserve_current_frontend_structure_second_pass|rfz_rwz_only|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=353 delay=23 adp=8119 old=8119,iterative synth-flow candidate
ex247,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rwz_dc2_drwz,preserves current frontend high-level structure; second-pass ABC rewrite,ex247|frontend_synthflow_iterative_from_r29_best|abc_iter_rwz_dc2_drwz|preserve_current_frontend_structure_second_pass|rwz_dc2_drwz|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=350 delay=24 adp=8400 old=8119,iterative synth-flow candidate
ex247,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_twice,preserves current frontend high-level structure; second-pass ABC rewrite,ex247|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_twice|preserve_current_frontend_structure_second_pass|dc2_twice|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=346 delay=24 adp=8304 old=8119,iterative synth-flow candidate
ex249,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rw_rf_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex249|frontend_synthflow_iterative_from_r29_best|abc_iter_rw_rf_dc2|preserve_current_frontend_structure_second_pass|rw_rf_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=168 delay=28 adp=4704 old=4368,iterative synth-flow candidate
ex249,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dc2_rwz,preserves current frontend high-level structure; second-pass ABC rewrite,ex249|frontend_synthflow_iterative_from_r29_best|abc_iter_dc2_rwz|preserve_current_frontend_structure_second_pass|dc2_rwz|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=168 delay=28 adp=4704 old=4368,iterative synth-flow candidate
ex249,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow dch_dc2_rw,preserves current frontend high-level structure; second-pass ABC rewrite,ex249|frontend_synthflow_iterative_from_r29_best|abc_iter_dch_dc2_rw|preserve_current_frontend_structure_second_pass|dch_dc2_rw|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=168 delay=29 adp=4872 old=4368,iterative synth-flow candidate
ex249,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow drw_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex249|frontend_synthflow_iterative_from_r29_best|abc_iter_drw_dc2|preserve_current_frontend_structure_second_pass|drw_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=168 delay=29 adp=4872 old=4368,iterative synth-flow candidate
ex249,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow drwz_dc2,preserves current frontend high-level structure; second-pass ABC rewrite,ex249|frontend_synthflow_iterative_from_r29_best|abc_iter_drwz_dc2|preserve_current_frontend_structure_second_pass|drwz_dc2|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=168 delay=29 adp=4872 old=4368,iterative synth-flow candidate
ex249,float_fp8,local-abc-r30,frontend synth-flow iterative from current best,ABC iterative flow rewrite_loop3,preserves current frontend high-level structure; second-pass ABC rewrite,ex249|frontend_synthflow_iterative_from_r29_best|abc_iter_rewrite_loop3|preserve_current_frontend_structure_second_pass|rewrite_loop3|official_evaluate|full_word,current frontend sharing retained; second ABC pass transformed AIG,area=168 delay=26 adp=4368 old=4368,iterative synth-flow candidate
