case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,runtime_sec,notes
ex214,ex214_bf16_reciprocal_square_legacy_exp_mant_delta_pair,bf16_reciprocal_square,reciprocal_square,legacy_exp_mant_delta_pair,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/verilog/ex214_bf16_reciprocal_square_legacy_exp_mant_delta_pair.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/aigs/ex214_bf16_reciprocal_square_legacy_exp_mant_delta_pair.aig,1,1,369,12,4428,4.073,semantic model exact over 65536 inputs; legacy bf16_verilog_search exp_mant_delta_pair; 16895
ex214,ex214_bf16_reciprocal_square_legacy_default_expr_exception_case,bf16_reciprocal_square,reciprocal_square,legacy_default_expr_exception_case,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/verilog/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/aigs/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case.aig,1,1,318,12,3816,15.964,semantic model exact over 65536 inputs; legacy bf16_verilog_search default_expr_exception_case; exceptions=48896; default=zero; matches=16640
ex214,ex214_bf16_reciprocal_square_delta_pair_first_hilo3,bf16_reciprocal_square,reciprocal_square,delta_pair_first_hilo3,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/verilog/ex214_bf16_reciprocal_square_delta_pair_first_hilo3.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/aigs/ex214_bf16_reciprocal_square_delta_pair_first_hilo3.aig,1,1,352,12,4224,5.106,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=16530
ex211,ex211_bf16_reciprocal_hand_recip_formula_mant_lut,bf16_reciprocal,reciprocal,hand_recip_formula_mant_lut,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/verilog/ex211_bf16_reciprocal_hand_recip_formula_mant_lut.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/aigs/ex211_bf16_reciprocal_hand_recip_formula_mant_lut.aig,1,1,282,11,3102,0.948,semantic model exact over 65536 inputs; hand semantic reciprocal: special cases + 128-entry mantissa LUT items=128
ex210,ex210_bf16_sigmoid_const_default_3f00_h3_first,bf16_sigmoid,sigmoid,const_default_3f00_h3_first,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/verilog/ex210_bf16_sigmoid_const_default_3f00_h3_first.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex210/aigs/ex210_bf16_sigmoid_const_default_3f00_h3_first.aig,1,1,2248,15,33720,2.231,DAZ sigmoid BF16 RNE/canonical-NaN model exact over 65536 inputs; constant default 16'h3f00 exceptions hi_bits=3 default_mode=first items=2143
ex212,ex212_bf16_square_delta_pair_first_hilo4,bf16_square,square,delta_pair_first_hilo4,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_delta_pair_first_hilo4.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_delta_pair_first_hilo4.aig,1,1,287,11,3157,5.368,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo4 items=16529
ex212,ex212_bf16_square_delta_pair_mode_hilo4,bf16_square,square,delta_pair_mode_hilo4,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_delta_pair_mode_hilo4.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_delta_pair_mode_hilo4.aig,1,1,282,11,3102,5.443,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo4 items=16529
ex212,ex212_bf16_square_delta_pair_mode_hilo4_bits_15_bh1,bf16_square,square,delta_pair_mode_hilo4_bits_15_bh1,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/verilog/ex212_bf16_square_delta_pair_mode_hilo4_bits_15_bh1.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex212/aigs/ex212_bf16_square_delta_pair_mode_hilo4_bits_15_bh1.aig,1,1,281,11,3091,5.538,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo4 items=16529; output bit overrides bits=15 bit_hi_bits=1 bit_items=0
ex213,ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_1_bh1,bf16_sqrt,sqrt,sep_fields_e3_m3_s3_bits_1_bh1,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/verilog/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_1_bh1.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/aigs/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_1_bh1.aig,1,1,346,11,3806,9.255,semantic model exact over 65536 inputs; separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=29859; sep bit overrides bits=1 bit_hi_bits=1 bit_items=15875
ex213,ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1,bf16_sqrt,sqrt,sep_fields_e3_m3_s3_bits_14_bh1,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/verilog/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/aigs/ex213_bf16_sqrt_sep_fields_e3_m3_s3_bits_14_bh1.aig,1,1,333,12,3996,6.742,semantic model exact over 65536 inputs; separate fields exp_hi=3 mant_hi=3 sign_hi=3 items=29859; sep bit overrides bits=14 bit_hi_bits=1 bit_items=3
ex213,ex213_bf16_sqrt_sep_fields_e2_m3_s3_bits_1_bh1,bf16_sqrt,sqrt,sep_fields_e2_m3_s3_bits_1_bh1,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/verilog/ex213_bf16_sqrt_sep_fields_e2_m3_s3_bits_1_bh1.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex213/aigs/ex213_bf16_sqrt_sep_fields_e2_m3_s3_bits_1_bh1.aig,1,1,346,11,3806,9.434,semantic model exact over 65536 inputs; separate fields exp_hi=2 mant_hi=3 sign_hi=3 items=29859; sep bit overrides bits=1 bit_hi_bits=1 bit_items=15875
ex214,ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix,bf16_reciprocal_square,reciprocal_square,legacy_default_expr_exception_case_bits_13_runs_fix,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/verilog/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/aigs/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix.aig,1,1,338,11,3718,16.852,semantic model exact over 65536 inputs; legacy bf16_verilog_search default_expr_exception_case; exceptions=48896; default=zero; matches=16640; selected bit overrides bits=13 bit_hi_bits=runs bit_items=54
ex214,ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_fix,bf16_reciprocal_square,reciprocal_square,legacy_default_expr_exception_case_bits_13_cmp_fix,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/verilog/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_fix.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/aigs/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_cmp_fix.aig,1,1,337,11,3707,17.996,semantic model exact over 65536 inputs; legacy bf16_verilog_search default_expr_exception_case; exceptions=48896; default=zero; matches=16640; selected bit overrides bits=13 bit_hi_bits=cmp bit_items=36
ex211,ex211_bf16_reciprocal_hand_recip_formula_signmag_lut,bf16_reciprocal,reciprocal,hand_recip_formula_signmag_lut,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/verilog/ex211_bf16_reciprocal_hand_recip_formula_signmag_lut.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/aigs/ex211_bf16_reciprocal_hand_recip_formula_signmag_lut.aig,1,1,273,11,3003,0.941,semantic model exact over 65536 inputs; hand semantic reciprocal: special cases + 128-entry mantissa LUT items=128; sign/magnitude output mux rewrite
ex211,ex211_bf16_reciprocal_hand_recip_formula_signmag_add_lut,bf16_reciprocal,reciprocal,hand_recip_formula_signmag_add_lut,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/verilog/ex211_bf16_reciprocal_hand_recip_formula_signmag_add_lut.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex211/aigs/ex211_bf16_reciprocal_hand_recip_formula_signmag_add_lut.aig,1,1,272,12,3264,0.945,semantic model exact over 65536 inputs; hand semantic reciprocal: special cases + 128-entry mantissa LUT items=128; sign/magnitude output mux rewrite; single subtract plus mant-zero increment
