case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex280,ex280_unknown_algebraic_12x12_anf_davio_interleave,unknown_algebraic_12x12,anf_davio_interleave,student/work/ex280_frontend_anf_davio_20260608_1438/ex280/verilog/ex280_unknown_algebraic_12x12_anf_davio_interleave.v,student/work/ex280_frontend_anf_davio_20260608_1438/ex280/aigs/ex280_unknown_algebraic_12x12_anf_davio_interleave.aig,1,1,1,1143,25,28575,2415,11.832298,0,0,structural_exact,transform=identity; total_terms=2142; unique_terms=712; max_degree=4; max_bit_terms=375; davio_order=interleave; davio_nodes=703,1.205,unknown function algebraic Verilog seed
ex280,ex280_unknown_algebraic_12x12_anf_shared_best_transform,unknown_algebraic_12x12,anf_shared_best_transform,student/work/ex280_frontend_anf_davio_20260608_1438/ex280/verilog/ex280_unknown_algebraic_12x12_anf_shared_best_transform.v,student/work/ex280_frontend_anf_davio_20260608_1438/ex280/aigs/ex280_unknown_algebraic_12x12_anf_shared_best_transform.aig,1,1,1,3467,40,138680,2415,57.424431,0,0,structural_exact,transform=ungray; total_terms=1498; unique_terms=453; max_degree=4; max_bit_terms=204,4.290,unknown function algebraic Verilog seed
ex280,ex280_unknown_algebraic_12x12_support_lut12_anf,unknown_algebraic_12x12,support_lut12_anf,student/work/ex280_frontend_anf_davio_20260608_1438/ex280/verilog/ex280_unknown_algebraic_12x12_support_lut12_anf.v,student/work/ex280_frontend_anf_davio_20260608_1438/ex280/aigs/ex280_unknown_algebraic_12x12_support_lut12_anf.aig,1,1,1,3189,20,63780,2415,26.409938,0,0,structural_exact,support_lut_bits=12; max_support_lut=12; max_support_seen=12; anf_total_terms=2142; anf_unique_terms=712; anf_max_degree=4,4.915,unknown function algebraic Verilog seed
ex280,ex280_unknown_bdd_selected_support10,unknown_bdd_selected_bits,support10,student/work/ex280_ex284_frontend_bdd_selected_bits_20260608_1250/ex280/verilog/ex280_unknown_bdd_selected_support10.v,student/work/ex280_ex284_frontend_bdd_selected_bits_20260608_1250/ex280/aigs/ex280_unknown_bdd_selected_support10.aig,1,1,1,1310,21,27510,2415,11.391304,0,0,structural_exact,support_limit=10; selected_bits=0:1:2:3; bdd_nodes=374; bit0:support=0:1:2:3:9:11:default=0:exceptions=16; bit1:support=0:1:2:3:4:8:10:11:default=0:exceptions=128; bit2:support=0:1:2:3:4:5:7:9:10:11:default=0:exceptions=512; bit3:support=0:1:2:3:4:6:8:9:10:11:default=0:exceptions=512; hash=1335fa887193,7.186,unknown shared-BDD with selected low-support LUT bits
ex280,ex280_unknown_bdd_selected_support8,unknown_bdd_selected_bits,support8,student/work/ex280_ex284_frontend_bdd_selected_bits_20260608_1250/ex280/verilog/ex280_unknown_bdd_selected_support8.v,student/work/ex280_ex284_frontend_bdd_selected_bits_20260608_1250/ex280/aigs/ex280_unknown_bdd_selected_support8.aig,1,1,1,1029,22,22638,2415,9.373913,0,0,structural_exact,support_limit=8; selected_bits=0:1; bdd_nodes=414; bit0:support=0:1:2:3:9:11:default=0:exceptions=16; bit1:support=0:1:2:3:4:8:10:11:default=0:exceptions=128; hash=40e90ae02213,1.384,unknown shared-BDD with selected low-support LUT bits
ex280,ex280_unknown_shared_bdd_12x12_ex280_sift_449,unknown_shared_bdd_12x12,ex280_sift_449,student/work/target_ex280_bdd_eval/ex280/verilog/ex280_unknown_shared_bdd_12x12_ex280_sift_449.v,student/work/target_ex280_bdd_eval/ex280/aigs/ex280_unknown_shared_bdd_12x12_ex280_sift_449.aig,1,1,1,958,21,20118,2415,8.330435,0,0,structural_exact,order_name=ex280_sift_449; order=11:0:1:10:2:9:3:8:4:6:7:5; bdd_nodes=449,1.043,unknown function shared-BDD Verilog seed
ex280,ex280_unknown_shared_bdd_12x12_ex280_sift_alt,unknown_shared_bdd_12x12,ex280_sift_alt,student/work/target_ex280_bdd_eval/ex280/verilog/ex280_unknown_shared_bdd_12x12_ex280_sift_alt.v,student/work/target_ex280_bdd_eval/ex280/aigs/ex280_unknown_shared_bdd_12x12_ex280_sift_alt.aig,1,1,1,997,21,20937,2415,8.669565,0,0,structural_exact,order_name=ex280_sift_alt; order=0:11:1:10:2:9:3:8:4:6:7:5; bdd_nodes=440,0.728,unknown function shared-BDD Verilog seed
ex280,ex280_unknown_shared_bdd_12x12_natural,unknown_shared_bdd_12x12,natural,student/work/target_ex280_bdd_eval/ex280/verilog/ex280_unknown_shared_bdd_12x12_natural.v,student/work/target_ex280_bdd_eval/ex280/aigs/ex280_unknown_shared_bdd_12x12_natural.aig,1,1,1,2818,20,56360,2415,23.337474,0,0,structural_exact,order_name=natural; order=0:1:2:3:4:5:6:7:8:9:10:11; bdd_nodes=1680,1.284,unknown function shared-BDD Verilog seed
ex280,ex280_unknown_shared_bdd_12x12_order_0_11_1_10_2_9_3_8_4_7_5_6,unknown_shared_bdd_12x12,order_0_11_1_10_2_9_3_8_4_7_5_6,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex280/verilog/ex280_unknown_shared_bdd_12x12_order_0_11_1_10_2_9_3_8_4_7_5_6.v,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex280/aigs/ex280_unknown_shared_bdd_12x12_order_0_11_1_10_2_9_3_8_4_7_5_6.aig,1,1,1,977,21,20517,2415,8.495652,0,0,structural_exact,order_name=order_0_11_1_10_2_9_3_8_4_7_5_6; order=0:11:1:10:2:9:3:8:4:7:5:6; bdd_nodes=436,0.986,unknown function shared-BDD Verilog seed
ex281,ex281_anf_davio_interleave_abc_g_aig,unknown_algebraic_13x13,abc_g_aig,student/work/ex281_ex284_frontend_anf_davio_20260608_1426/ex281/verilog/ex281_unknown_algebraic_13x13_anf_davio_interleave.v,student/work/ex281_ex284_frontend_anf_davio_synthflow_20260608_1432/ex281/aigs/ex281_anf_davio_interleave_abc_g_aig.aig,1,1,1,1171,27,31617,2336,13.534675,0,0,synthflow_exact,Yosys abc gate set aig,0.635,Yosys abc gate set aig
ex281,ex281_anf_davio_interleave_abc_g_aig_d20,unknown_algebraic_13x13,abc_g_aig_d20,student/work/ex281_ex284_frontend_anf_davio_20260608_1426/ex281/verilog/ex281_unknown_algebraic_13x13_anf_davio_interleave.v,student/work/ex281_ex284_frontend_anf_davio_synthflow_20260608_1432/ex281/aigs/ex281_anf_davio_interleave_abc_g_aig_d20.aig,1,1,1,1171,27,31617,2336,13.534675,0,0,synthflow_exact,Yosys abc gate set aig delay target 20,0.614,Yosys abc gate set aig delay target 20
ex281,ex281_anf_davio_interleave_extra_opt_share,unknown_algebraic_13x13,extra_opt_share,student/work/ex281_ex284_frontend_anf_davio_20260608_1426/ex281/verilog/ex281_unknown_algebraic_13x13_anf_davio_interleave.v,student/work/ex281_ex284_frontend_anf_davio_synthflow_20260608_1432/ex281/aigs/ex281_anf_davio_interleave_extra_opt_share.aig,1,1,1,1478,27,39906,2336,17.083048,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,1.074,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex281,ex281_anf_davio_interleave_synth_preset,unknown_algebraic_13x13,synth_preset,student/work/ex281_ex284_frontend_anf_davio_20260608_1426/ex281/verilog/ex281_unknown_algebraic_13x13_anf_davio_interleave.v,student/work/ex281_ex284_frontend_anf_davio_synthflow_20260608_1432/ex281/aigs/ex281_anf_davio_interleave_synth_preset.aig,1,1,1,1463,27,39501,2336,16.909675,0,0,synthflow_exact,Yosys synth preset with flatten,0.869,Yosys synth preset with flatten
ex281,ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_abc_g_aig,unknown_shared_bdd_13x13,abc_g_aig,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex281/verilog/ex281_unknown_shared_bdd_13x13_order_0_12_1_11_2_10_3_9_4_8_5_7_6.v,student/work/ex281_ex284_frontend_bdd_synthflow_20260608_1135/ex281/aigs/ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_abc_g_aig.aig,1,1,1,1123,23,25829,2336,11.056935,0,0,synthflow_exact,Yosys abc gate set aig,0.502,Yosys abc gate set aig
ex281,ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_abc_g_aig_d18,unknown_shared_bdd_13x13,abc_g_aig_d18,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex281/verilog/ex281_unknown_shared_bdd_13x13_order_0_12_1_11_2_10_3_9_4_8_5_7_6.v,student/work/ex281_ex284_frontend_bdd_synthflow_20260608_1135/ex281/aigs/ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_abc_g_aig_d18.aig,1,1,1,1123,23,25829,2336,11.056935,0,0,synthflow_exact,Yosys abc gate set aig delay target 18,0.506,Yosys abc gate set aig delay target 18
ex281,ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_abc_g_aig_d19,unknown_shared_bdd_13x13,abc_g_aig_d19,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex281/verilog/ex281_unknown_shared_bdd_13x13_order_0_12_1_11_2_10_3_9_4_8_5_7_6.v,student/work/ex281_ex284_frontend_bdd_synthflow_20260608_1135/ex281/aigs/ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_abc_g_aig_d19.aig,1,1,1,1123,23,25829,2336,11.056935,0,0,synthflow_exact,Yosys abc gate set aig delay target 19,0.503,Yosys abc gate set aig delay target 19
ex281,ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_abc_g_aig_d20,unknown_shared_bdd_13x13,abc_g_aig_d20,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex281/verilog/ex281_unknown_shared_bdd_13x13_order_0_12_1_11_2_10_3_9_4_8_5_7_6.v,student/work/ex281_ex284_frontend_bdd_synthflow_20260608_1135/ex281/aigs/ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_abc_g_aig_d20.aig,1,1,1,1123,23,25829,2336,11.056935,0,0,synthflow_exact,Yosys abc gate set aig delay target 20,0.500,Yosys abc gate set aig delay target 20
ex281,ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_abc_g_aig_d21,unknown_shared_bdd_13x13,abc_g_aig_d21,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex281/verilog/ex281_unknown_shared_bdd_13x13_order_0_12_1_11_2_10_3_9_4_8_5_7_6.v,student/work/ex281_ex284_frontend_bdd_synthflow_20260608_1135/ex281/aigs/ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_abc_g_aig_d21.aig,1,1,1,1123,23,25829,2336,11.056935,0,0,synthflow_exact,Yosys abc gate set aig delay target 21,0.496,Yosys abc gate set aig delay target 21
ex281,ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_abc_g_and_mux,unknown_shared_bdd_13x13,abc_g_and_mux,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex281/verilog/ex281_unknown_shared_bdd_13x13_order_0_12_1_11_2_10_3_9_4_8_5_7_6.v,student/work/ex281_ex284_frontend_bdd_synthflow_20260608_1135/ex281/aigs/ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_abc_g_and_mux.aig,1,1,1,1200,24,28800,2336,12.328767,0,0,synthflow_exact,"Yosys abc gate set AND,MUX",0.510,"Yosys abc gate set AND,MUX"
ex281,ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_extra_opt_share,unknown_shared_bdd_13x13,extra_opt_share,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex281/verilog/ex281_unknown_shared_bdd_13x13_order_0_12_1_11_2_10_3_9_4_8_5_7_6.v,student/work/ex281_ex284_frontend_bdd_synthflow_20260608_1135/ex281/aigs/ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_extra_opt_share.aig,1,1,1,1179,23,27117,2336,11.608305,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,0.513,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex281,ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_no_internal_abc,unknown_shared_bdd_13x13,no_internal_abc,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex281/verilog/ex281_unknown_shared_bdd_13x13_order_0_12_1_11_2_10_3_9_4_8_5_7_6.v,student/work/ex281_ex284_frontend_bdd_synthflow_20260608_1135/ex281/aigs/ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_no_internal_abc.aig,1,1,1,1226,24,29424,2336,12.595890,0,0,synthflow_exact,skip Yosys internal abc pass,0.364,skip Yosys internal abc pass
ex281,ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_synth_preset,unknown_shared_bdd_13x13,synth_preset,student/work/ex280_ex284_frontend_bdd_interleave_20260608_1120/ex281/verilog/ex281_unknown_shared_bdd_13x13_order_0_12_1_11_2_10_3_9_4_8_5_7_6.v,student/work/ex281_ex284_frontend_bdd_synthflow_20260608_1135/ex281/aigs/ex281_order_0_12_1_11_2_10_3_9_4_8_5_7_6_synth_preset.aig,1,1,1,1158,22,25476,2336,10.905822,0,0,synthflow_exact,Yosys synth preset with flatten,0.666,Yosys synth preset with flatten
ex281,ex281_unknown_13x13_decision_tree_greedy,unknown_13x13,decision_tree_greedy,student/work/reverse_unknown_20260603_1812/ex281/verilog/ex281_unknown_13x13_decision_tree_greedy.v,student/work/reverse_unknown_20260603_1812/ex281/aigs/ex281_unknown_13x13_decision_tree_greedy.aig,1,1,1,9867,22,217074,2336,92.925514,0,0,structural_exact,nodes=6528; leaves=6529,16.520,unknown function structural Verilog seed
ex281,ex281_unknown_13x13_expr_default_exception,unknown_13x13,expr_default_exception,student/work/reverse_unknown_20260603_1812/ex281/verilog/ex281_unknown_13x13_expr_default_exception.v,student/work/reverse_unknown_20260603_1812/ex281/aigs/ex281_unknown_13x13_expr_default_exception.aig,1,1,1,5213,23,119899,2336,51.326627,0,0,structural_exact,expr=ones; matches=76; exceptions=8116,4.575,unknown function structural Verilog seed
ex281,ex281_unknown_13x13_high_split_default,unknown_13x13,high_split_default,student/work/reverse_unknown_20260603_1812/ex281/verilog/ex281_unknown_13x13_high_split_default.v,student/work/reverse_unknown_20260603_1812/ex281/aigs/ex281_unknown_13x13_high_split_default.aig,1,1,1,4843,19,92017,2336,39.390839,0,0,structural_exact,rotate=0; outer=high; outer_bits=7; inner_bits=6; full_default_groups=0; exceptions=7482,4.802,unknown function structural Verilog seed
ex281,ex281_unknown_13x13_low_split_default,unknown_13x13,low_split_default,student/work/reverse_unknown_20260603_1812/ex281/verilog/ex281_unknown_13x13_low_split_default.v,student/work/reverse_unknown_20260603_1812/ex281/aigs/ex281_unknown_13x13_low_split_default.aig,1,1,1,2990,20,59800,2336,25.599315,0,0,structural_exact,rotate=0; outer=low; outer_bits=6; inner_bits=7; full_default_groups=0; exceptions=7579,4.211,unknown function structural Verilog seed
ex281,ex281_unknown_13x13_rotate_high_split_default,unknown_13x13,rotate_high_split_default,student/work/reverse_unknown_20260603_1812/ex281/verilog/ex281_unknown_13x13_rotate_high_split_default.v,student/work/reverse_unknown_20260603_1812/ex281/aigs/ex281_unknown_13x13_rotate_high_split_default.aig,1,1,1,3218,17,54706,2336,23.418664,0,0,structural_exact,rotate=4; outer=high; outer_bits=7; inner_bits=6; full_default_groups=0; exceptions=7253,4.524,unknown function structural Verilog seed
ex281,ex281_unknown_13x13_rotate_low_split_default,unknown_13x13,rotate_low_split_default,student/work/reverse_unknown_20260603_1812/ex281/verilog/ex281_unknown_13x13_rotate_low_split_default.v,student/work/reverse_unknown_20260603_1812/ex281/aigs/ex281_unknown_13x13_rotate_low_split_default.aig,1,1,1,2425,17,41225,2336,17.647688,0,0,structural_exact,rotate=10; outer=low; outer_bits=6; inner_bits=7; full_default_groups=0; exceptions=7483,4.009,unknown function structural Verilog seed
ex281,ex281_unknown_13x13_value_case,unknown_13x13,value_case,student/work/reverse_unknown_20260603_1812/ex281/verilog/ex281_unknown_13x13_value_case.v,student/work/reverse_unknown_20260603_1812/ex281/aigs/ex281_unknown_13x13_value_case.aig,1,1,1,5213,23,119899,2336,51.326627,0,0,structural_exact,8192,4.216,unknown function structural Verilog seed
ex281,ex281_unknown_algebraic_13x13_anf_davio_interleave,unknown_algebraic_13x13,anf_davio_interleave,student/work/ex281_ex284_frontend_anf_davio_20260608_1426/ex281/verilog/ex281_unknown_algebraic_13x13_anf_davio_interleave.v,student/work/ex281_ex284_frontend_anf_davio_20260608_1426/ex281/aigs/ex281_unknown_algebraic_13x13_anf_davio_interleave.aig,1,1,1,1478,27,39906,2336,17.083048,0,0,structural_exact,transform=identity; total_terms=3339; unique_terms=994; max_degree=4; max_bit_terms=523; davio_order=interleave; davio_nodes=853,2.734,unknown function algebraic Verilog seed
ex281,ex281_unknown_algebraic_13x13_anf_shared_best_transform,unknown_algebraic_13x13,anf_shared_best_transform,student/work/ex281_ex284_frontend_anf_davio_20260608_1426/ex281/verilog/ex281_unknown_algebraic_13x13_anf_shared_best_transform.v,student/work/ex281_ex284_frontend_anf_davio_20260608_1426/ex281/aigs/ex281_unknown_algebraic_13x13_anf_shared_best_transform.aig,1,1,1,4378,42,183876,2336,78.714041,0,0,structural_exact,transform=ungray; total_terms=1892; unique_terms=545; max_degree=4; max_bit_terms=230,5.746,unknown function algebraic Verilog seed
ex281,ex281_unknown_algebraic_13x13_support_lut12_anf,unknown_algebraic_13x13,support_lut12_anf,student/work/ex281_ex284_frontend_anf_davio_20260608_1426/ex281/verilog/ex281_unknown_algebraic_13x13_support_lut12_anf.v,student/work/ex281_ex284_frontend_anf_davio_20260608_1426/ex281/aigs/ex281_unknown_algebraic_13x13_support_lut12_anf.aig,1,1,1,9000,24,216000,2336,92.465753,0,0,structural_exact,support_lut_bits=4; max_support_lut=12; max_support_seen=13; anf_total_terms=3339; anf_unique_terms=994; anf_max_degree=4,6.383,unknown function algebraic Verilog seed
ex281,ex281_unknown_bdd_key_bit_reverse_interleave,unknown_transformed_key_bdd,bit_reverse_interleave,student/work/ex281_ex284_frontend_bdd_key_transform_20260608_1500/ex281/verilog/ex281_unknown_bdd_key_bit_reverse_interleave.v,student/work/ex281_ex284_frontend_bdd_key_transform_20260608_1500/ex281/aigs/ex281_unknown_bdd_key_bit_reverse_interleave.aig,1,1,1,1351,23,31073,2336,13.301798,0,0,structural_exact,transform=bit_reverse; order_name=interleave; order=0:12:1:11:2:10:3:9:4:8:5:7:6; bdd_nodes=769; hash=b9df8af841d9,1.517,unknown transformed-key shared-BDD Verilog seed
ex281,ex281_unknown_bdd_key_bit_reverse_natural,unknown_transformed_key_bdd,bit_reverse_natural,student/work/ex281_ex284_frontend_bdd_key_transform_20260608_1500/ex281/verilog/ex281_unknown_bdd_key_bit_reverse_natural.v,student/work/ex281_ex284_frontend_bdd_key_transform_20260608_1500/ex281/aigs/ex281_unknown_bdd_key_bit_reverse_natural.aig,1,1,1,5309,24,127416,2336,54.544521,0,0,structural_exact,transform=bit_reverse; order_name=natural; order=0:1:2:3:4:5:6:7:8:9:10:11:12; bdd_nodes=2659; hash=d4ee3753a2e6,2.620,unknown transformed-key shared-BDD Verilog seed
ex281,ex281_unknown_bdd_key_gray_interleave,unknown_transformed_key_bdd,gray_interleave,student/work/ex281_ex284_frontend_bdd_key_transform_20260608_1500/ex281/verilog/ex281_unknown_bdd_key_gray_interleave.v,student/work/ex281_ex284_frontend_bdd_key_transform_20260608_1500/ex281/aigs/ex281_unknown_bdd_key_gray_interleave.aig,1,1,1,3397,26,88322,2336,37.809075,0,0,structural_exact,transform=gray; order_name=interleave; order=0:12:1:11:2:10:3:9:4:8:5:7:6; bdd_nodes=1428; hash=af768d0199e8,2.545,unknown transformed-key shared-BDD Verilog seed
ex281,ex281_unknown_bdd_key_gray_natural,unknown_transformed_key_bdd,gray_natural,student/work/ex281_ex284_frontend_bdd_key_transform_20260608_1500/ex281/verilog/ex281_unknown_bdd_key_gray_natural.v,student/work/ex281_ex284_frontend_bdd_key_transform_20260608_1500/ex281/aigs/ex281_unknown_bdd_key_gray_natural.aig,1,1,1,5725,23,131675,2336,56.367723,0,0,structural_exact,transform=gray; order_name=natural; order=0:1:2:3:4:5:6:7:8:9:10:11:12; bdd_nodes=2946; hash=6e98e1043e5d,2.883,unknown transformed-key shared-BDD Verilog seed
