case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,notes
ex201,ex201_bf16_exp2_hybrid_pair_table_bit16_mode,bf16_exp2,hybrid_pair_table_bit16_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit16_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit16_mode.aig,1,1,1,1603,16,25648,1.801,base pair table with bit 16 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit17_mode,bf16_exp2,hybrid_pair_table_bit17_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit17_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit17_mode.aig,1,1,1,1586,16,25376,1.796,base pair table with bit 17 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit18_mode,bf16_exp2,hybrid_pair_table_bit18_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit18_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit18_mode.aig,1,1,1,1611,16,25776,1.814,base pair table with bit 18 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit19_mode,bf16_exp2,hybrid_pair_table_bit19_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit19_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit19_mode.aig,1,1,1,1592,16,25472,1.809,base pair table with bit 19 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit20_mode,bf16_exp2,hybrid_pair_table_bit20_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit20_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit20_mode.aig,1,1,1,1595,16,25520,1.835,base pair table with bit 20 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit21_mode,bf16_exp2,hybrid_pair_table_bit21_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit21_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit21_mode.aig,1,1,1,1599,16,25584,1.923,base pair table with bit 21 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit22_mode,bf16_exp2,hybrid_pair_table_bit22_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit22_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit22_mode.aig,1,1,1,1596,16,25536,1.843,base pair table with bit 22 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit23_mode,bf16_exp2,hybrid_pair_table_bit23_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit23_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit23_mode.aig,1,1,1,1606,16,25696,1.790,base pair table with bit 23 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit24_mode,bf16_exp2,hybrid_pair_table_bit24_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit24_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit24_mode.aig,1,1,1,1600,16,25600,1.762,base pair table with bit 24 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit25_mode,bf16_exp2,hybrid_pair_table_bit25_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit25_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit25_mode.aig,1,1,1,1602,15,24030,1.816,base pair table with bit 25 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit26_mode,bf16_exp2,hybrid_pair_table_bit26_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit26_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit26_mode.aig,1,1,1,1595,16,25520,1.806,base pair table with bit 26 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit27_mode,bf16_exp2,hybrid_pair_table_bit27_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit27_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit27_mode.aig,1,1,1,1600,17,27200,1.691,base pair table with bit 27 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit28_mode,bf16_exp2,hybrid_pair_table_bit28_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit28_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit28_mode.aig,1,1,1,1604,16,25664,1.638,base pair table with bit 28 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit29_mode,bf16_exp2,hybrid_pair_table_bit29_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit29_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit29_mode.aig,1,1,1,1593,17,27081,1.644,base pair table with bit 29 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit30_mode,bf16_exp2,hybrid_pair_table_bit30_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit30_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit30_mode.aig,1,1,1,1585,16,25360,1.651,base pair table with bit 30 replaced by bit-mode table
ex201,ex201_bf16_exp2_hybrid_pair_table_bit31_mode,bf16_exp2,hybrid_pair_table_bit31_mode,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/verilog/ex201_bf16_exp2_hybrid_pair_table_bit31_mode.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex201/aigs/ex201_bf16_exp2_hybrid_pair_table_bit31_mode.aig,1,1,1,1613,15,24195,1.648,base pair table with bit 31 replaced by bit-mode table
