case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex230,ex230_positive_default_exp_mant_case_abc_g_aig,fp16_sigmoid,fp16_sigmoid,abc_g_aig,fp16_sigmoid,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/verilog/ex230_positive_default_exp_mant_case_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/aigs/ex230_positive_default_exp_mant_case_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex230/metadata/ex230_positive_default_exp_mant_case_abc_g_aig.json,1,1,OK,6979,20,139580,108320,1.288589,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853/results/candidates.csv,ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853,student/work/reverse_fp16_semantic_20260604_1522/ex230/verilog/ex230_fp16_sigmoid_positive_default_exp_mant_case.v,student/work/ex230_ex231_ex234_frontend_fp16_oldrows_abcg_20260607_1853/ex230/aigs/ex230_positive_default_exp_mant_case_abc_g_aig.aig,,9c11cc2e4ee38f9d20bdbaf3c4b60bcd2b90c4f9be1b4d7df8d12d8229c409fc,41561dfbc58339168accf757593391121e743133c49b9680434a5344286d152a,Yosys abc gate set aig
ex231,ex231_abc_g_aig_abc_g_gates,fp16_reciprocal,fp16_reciprocal,abc_g_gates,fp16_reciprocal,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/verilog/ex231_abc_g_aig_abc_g_gates.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/aigs/ex231_abc_g_aig_abc_g_gates.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex231/metadata/ex231_abc_g_aig_abc_g_gates.json,1,1,OK,1165,14,16310,14066,1.159534,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027/results/candidates.csv,ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex231/verilog/ex231_nested_bits9_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027/ex231/aigs/ex231_abc_g_aig_abc_g_gates.aig,,303e49cef6e0822ee2e834a2119ce19f736ece33be9aba218e5b1835f17e30b2,f2791293c9fc09f473aba58ed7cec41209e2b3ffb9664fb23f4acc698f4d287d,Yosys abc gate set gates
ex232,ex232_exp_kformula_hi9_8_low8_nested_hi6_abc_g_aig,fp16_square,fp16_square,abc_g_aig,fp16_square,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex232/verilog/ex232_exp_kformula_hi9_8_low8_nested_hi6_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex232/aigs/ex232_exp_kformula_hi9_8_low8_nested_hi6_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex232/metadata/ex232_exp_kformula_hi9_8_low8_nested_hi6_abc_g_aig.json,1,1,OK,1250,13,16250,13392,1.213411,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex232_frontend_fp16_square_deep_20260607_1940/results/candidates.csv,ex232_frontend_fp16_square_deep_20260607_1940,student/work/ex232_frontend_fp16_square_deep_20260607_1940/ex232/verilog/ex232_fp16_square_exp_kformula_hi9_8_low8_nested_hi6.v,student/work/ex232_frontend_fp16_square_deep_20260607_1940/ex232/aigs/ex232_exp_kformula_hi9_8_low8_nested_hi6_abc_g_aig.aig,,65a02af14b9beac22b9f387eed5e5817dcf843bde52bafdf4a797a0035a0d0dc,e433cdd918c187c997ec101797599f376e9f85f940d5c4995bc05d0c3c75d64f,"k-formula exponent {exp[4],exp[2:0]} plus carry; high run trees b9:4runs;b8:8runs; low 8 bits LUT shape=nested_hi6; semantic model precheck exact"
ex233,ex233_abc_g_aig_abc_g_gates,fp16_sqrt,fp16_sqrt,abc_g_gates,fp16_sqrt,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex233/verilog/ex233_abc_g_aig_abc_g_gates.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex233/aigs/ex233_abc_g_aig_abc_g_gates.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex233/metadata/ex233_abc_g_aig_abc_g_gates.json,1,1,OK,1532,15,22980,20174,1.139090,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027/results/candidates.csv,ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_20260607_2027/ex233/verilog/ex233_nested_bits9_8_hi6.v,student/work/ex231_ex233_ex234_frontend_fp16_power_nested_synthflow_20260607_2027/ex233/aigs/ex233_abc_g_aig_abc_g_gates.aig,,4cd68bb2cc132770c7be36ebec9819150500f72ac2f5177efa5d5c8b76c69f6d,43ba0d3f986a7e627bb148c3622bdfb3477722934f67470319c4f418a49d1bbc,Yosys abc gate set gates
ex234,ex234_boundary_wordmode_mh6_abc_g_aig,,,core_formula_boundary_wordmode_mh6,ex234|fp16_reciprocal_square_boundary_split|core_formula_boundary_wordmode_mh6|shared core exponent formula plus finer boundary word-mode defaults|yosys_abc_g_aig|abc_xf_official_evaluate|core_formula_boundary_wordmode_mh6,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex234/verilog/ex234_boundary_wordmode_mh6_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex234/aigs/ex234_boundary_wordmode_mh6_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex234/metadata/ex234_boundary_wordmode_mh6_abc_g_aig.json,1,1,OK,1321,14,18494,15561,1.188484,1,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp16-extra-r2/candidates.csv,ex204_ex299_frontend_continuation_20260614_1216,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex234/verilog/ex234_boundary_wordmode_mh6.v,student/work/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex234/aigs/ex234_boundary_wordmode_mh6_abc_g_aig.aig,student/runs/fp16/ex204_ex299_frontend_continuation_20260614_1216/fp16-extra-r2/ex234/official_eval/ex234_boundary_wordmode_mh6_abc_g_aig/ex234_boundary_wordmode_mh6_abc_g_aig.evaluate.py.log,0612843dcfa1be1eb8968f783f3fce6abeec8c5cff06053c9896281c56b12d8c,f0f9b62a8d0f3563581ca5c9580b66fc4da2dcddc9b7e2c7129676feb5039be7,reciprocal-square core formula plus boundary exp7/22 word-mode buckets; boundary_mant_hi=6; boundary_low=8; special_items=1039; core_mant_b9_runs=5; core_mant_b8_runs=9; core_mant_low_width=8; core_mant_nested_hi=5; core_mant_items=1024; truth-derived source exact by construction; official_status=OK
ex235,ex235_direct_special_low8_hi6_abc_g_aig,fp16_reciprocal_sqrt,fp16_reciprocal_sqrt,direct_special_low8_hi6_abc_g_aig,fp16_reciprocal_sqrt,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex235/verilog/ex235_direct_special_low8_hi6_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex235/aigs/ex235_direct_special_low8_hi6_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex235/metadata/ex235_direct_special_low8_hi6_abc_g_aig.json,1,1,OK,1679,14,23506,20800,1.130096,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924/results/candidates.csv,ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924,student/work/ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924/ex235/verilog/ex235_direct_special_low8_hi6.v,student/work/ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924/ex235/aigs/ex235_direct_special_low8_hi6_abc_g_aig.aig,,164d813dc4c687a5b803af7949c3c6be3333988b2a968e0b05dcae16e5d6a0e7,801c948e5a585ac35f6c8045beb0e3fc198311ee82a1436bba8c275a59c74c65,"semantic_special=reciprocal_sqrt: exp0 signed inf, +inf zero, other inactive canonical NaN; low_width=8; nested_hi=6; classes=0,1; b14:runs=31,max=2,const=29; b13:runs=32,max=2,const=28; b12:runs=34,max=2,const=26; b11:runs=38,max=2,const=22; b10:runs=45,max=2,const=15; b9:runs=60,max=3,const=15; b8:runs=90,max=4,const=0"
ex236,ex236_core_clamp_hi6_abc_g_gates,fp16_cube,fp16_cube,core_clamp_hi6_abc_g_gates,fp16_cube,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex236/verilog/ex236_core_clamp_hi6_abc_g_gates.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex236/aigs/ex236_core_clamp_hi6_abc_g_gates.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex236/metadata/ex236_core_clamp_hi6_abc_g_gates.json,1,1,OK,1435,15,21525,17290,1.244939,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/results/candidates.csv,ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/verilog/ex236_core_clamp_hi6.v,student/work/ex236_ex238_frontend_fp16_core_clamp_allflows_20260608_0953/ex236/aigs/ex236_core_clamp_hi6_abc_g_gates.aig,,05fe947c333193141370198579526119a404cbae5221b9080febb0e7723a7984,0495f5989c4e1efede7462e92d0afdacab081dd274d9bd222e0a3fa4ef75534f,"exp_delta_width=2; exp_delta_runs=3; exp_delta_max=2; mant_high=; low_width=10; nested_hi=6; boundary_clamp=exp10 mant1..0x109 zero, mant0x10a min-normal, exp20 mant>=0x10b inf"
ex237,ex237_open_low10_hi6_abc_g_aig,fp16_cbrt,fp16_cbrt,abc_g_aig,fp16_cbrt,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex237/verilog/ex237_open_low10_hi6_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex237/aigs/ex237_open_low10_hi6_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex237/metadata/ex237_open_low10_hi6_abc_g_aig.json,1,1,OK,1934,16,30944,25440,1.216352,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex235_ex239_frontend_fp16_combined_best_all_synthflows_20260608_0935/results/best.csv,ex235_ex239_frontend_fp16_combined_best_all_synthflows_20260608_0935,student/work/ex235_ex239_frontend_fp16_open_structures_20260608_0745/ex237/verilog/ex237_open_low10_hi6.v,student/work/ex235_ex239_frontend_fp16_combined_best_all_synthflows_20260608_0935/ex237/aigs/ex237_open_low10_hi6_abc_g_aig.aig,,a78685be899110a11759cf8829d6f234db420dd56f94e10c2423a27854814815,1fdda6df8ad0bb799853dc88cb568b08d70f06787210efcb72f2824ac399535c,Yosys abc gate set aig
ex238,ex238_core_boundary_low15_hi5_synth_preset,fp16_reciprocal_cube,fp16_reciprocal_cube,core_boundary_low15_hi5_synth_preset,fp16_reciprocal_cube,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex238/verilog/ex238_core_boundary_low15_hi5_synth_preset.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex238/aigs/ex238_core_boundary_low15_hi5_synth_preset.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex238/metadata/ex238_core_boundary_low15_hi5_synth_preset.json,1,1,OK,1462,16,23392,16549,1.413499,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex236_ex238_frontend_fp16_core_boundary_low15_20260608_0944/results/best.csv,ex236_ex238_frontend_fp16_core_boundary_low15_20260608_0944,student/work/ex236_ex238_frontend_fp16_core_boundary_low15_20260608_0944/ex238/verilog/ex238_core_boundary_low15_hi5.v,student/work/ex236_ex238_frontend_fp16_core_boundary_low15_20260608_0944/ex238/aigs/ex238_core_boundary_low15_hi5_synth_preset.aig,,aaad860d302dd3c84a90c8e6541d4a83f20b82d0d540985c10dcffa445bf723e,702bd4f7feef8eccf2db827a98a88b9d6b1e1ef9fba2b388197a20e51f99a091,"special=semantic reciprocal_cube: exp<=8 signed inf, exp>=20/inf signed zero, NaN canonical; exp_delta_width=2; exp_delta_runs=4; exp_delta_max=3; mant_high=; low_width=10; nested_hi=5; boundary_low_width=15; nested_hi=5; const_buckets=31; explicit_items=1056"
ex239,ex239_direct_special_low8_hi6_abc_g_aig,fp16_reciprocal_cbrt,fp16_reciprocal_cbrt,direct_special_low8_hi6_abc_g_aig,fp16_reciprocal_cbrt,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex239/verilog/ex239_direct_special_low8_hi6_abc_g_aig.v,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex239/aigs/ex239_direct_special_low8_hi6_abc_g_aig.aig,student/new_seeds/fp16/ex220_ex239_backend_candidates_20260614_2011/ex239/metadata/ex239_direct_special_low8_hi6_abc_g_aig.json,1,1,OK,2032,16,32512,25965,1.252147,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/fp16/ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924/results/best.csv,ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924,student/work/ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924/ex239/verilog/ex239_direct_special_low8_hi6.v,student/work/ex235_ex237_ex239_frontend_fp16_direct_special_20260608_0924/ex239/aigs/ex239_direct_special_low8_hi6_abc_g_aig.aig,,beea76778e2234a9b42e9cf97cd28ef5027d469e62f9fdbcdfac5e8d8001250e,d5f8e8b25009a47a4c7e97cbc1f235519f7d94ea39d8adf7c00391ef92cb3d3a,"semantic_special=reciprocal_cbrt: exp0 signed inf, inf signed zero, NaN canonical; low_width=8; nested_hi=6; classes=0,1,2; b14:runs=31,max=2,const=29; b13:runs=31,max=2,const=29; b12:runs=32,max=2,const=28; b11:runs=35,max=2,const=25; b10:runs=40,max=2,const=20; b9:runs=50,max=2,const=10; b8:runs=70,max=3,const=0"
