case,domain,agent_id,candidate_id,hypothesis,variant,method_signature,representation,shared_structure,synth_flow,semantics,output_grouping,verilog_path,aig_path,evaluate_log,verified_truth,equivalent,area,delay,adp,current_frontend_adp,reference_adp,beats_current_frontend,beats_reference,notes,sharing_strategy,simulation_pass,synthesized,current_overall_adp,beats_frontend,beats_overall,yosys_log,official_output_dir,runtime_sec
ex286,unknown,unknown-worst-r27,ex286_r27_directed_move_shared_bdd,hamming_weight_preserving_lossy_routing_normalizer,directed_move_shared_bdd,ex286|hamming_weight_preserving_lossy_routing_normalizer|directed_move_shared_bdd|single_drop_fill_move_node_pool|yosys_abc_g_aig_60s|exact_directed_conservative_move|drop_fill_reconstruction,directed_drop_fill_move_shared_bdd,single shared BDD for directed drop/fill movement masks,yosys_abc_g_aig_60s,exact conservative output image under official truth convention,class_id_decode,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex286/verilog/ex286_r27_directed_move_shared_bdd.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex286/aigs/ex286_r27_directed_move_shared_bdd.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex286/logs/ex286_r27_directed_move_shared_bdd.evaluate.py.log,1,1,3256,19,61864,20190,2376,0,0,official evaluate.py OK; directed_move_width=26; bdd_nodes=2155; order=0:12:1:11:2:10:3:9:4:8:5:7:6,all outputs share one directed movement node pool before in-gated reconstruction,1,1,18536,0,0,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex286/logs/ex286_r27_directed_move_shared_bdd.yosys.log,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex286/eval_output/ex286_r27_directed_move_shared_bdd,1.972
ex286,unknown,unknown-worst-r27,ex286_r27_directed_move_split_bdd,hamming_weight_preserving_lossy_routing_normalizer,directed_move_split_bdd,ex286|hamming_weight_preserving_lossy_routing_normalizer|directed_move_split_bdd|separate_drop_and_fill_move_node_pools|yosys_abc_g_aig_60s|exact_directed_conservative_move|drop_fill_reconstruction,directed_drop_fill_move_split_bdd,separate shared BDD pools for drop and fill movement masks,yosys_abc_g_aig_60s,exact conservative output image under official truth convention,class_id_decode,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex286/verilog/ex286_r27_directed_move_split_bdd.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex286/aigs/ex286_r27_directed_move_split_bdd.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex286/logs/ex286_r27_directed_move_split_bdd.evaluate.py.log,1,1,3295,19,62605,20190,2376,0,0,official evaluate.py OK; drop_nodes=1175; fill_nodes=1188; total_nodes=2363; order=0:12:1:11:2:10:3:9:4:8:5:7:6,drop and fill directions share within direction but remain separated for synthesis,1,1,18536,0,0,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex286/logs/ex286_r27_directed_move_split_bdd.yosys.log,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex286/eval_output/ex286_r27_directed_move_split_bdd,2.005
ex287,unknown,unknown-worst-r27,ex287_r27_directed_move_shared_bdd,hamming_weight_preserving_lossy_routing_normalizer,directed_move_shared_bdd,ex287|hamming_weight_preserving_lossy_routing_normalizer|directed_move_shared_bdd|single_drop_fill_move_node_pool|yosys_abc_g_aig_60s|exact_directed_conservative_move|drop_fill_reconstruction,directed_drop_fill_move_shared_bdd,single shared BDD for directed drop/fill movement masks,yosys_abc_g_aig_60s,exact conservative output image under official truth convention,class_id_decode,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex287/verilog/ex287_r27_directed_move_shared_bdd.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex287/aigs/ex287_r27_directed_move_shared_bdd.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex287/logs/ex287_r27_directed_move_shared_bdd.evaluate.py.log,1,1,4578,20,91560,27390,5782,0,0,official evaluate.py OK; directed_move_width=28; bdd_nodes=3171; order=0:13:1:12:2:11:3:10:4:9:5:8:6:7,all outputs share one directed movement node pool before in-gated reconstruction,1,1,23408,0,0,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex287/logs/ex287_r27_directed_move_shared_bdd.yosys.log,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex287/eval_output/ex287_r27_directed_move_shared_bdd,3.297
ex287,unknown,unknown-worst-r27,ex287_r27_directed_move_split_bdd,hamming_weight_preserving_lossy_routing_normalizer,directed_move_split_bdd,ex287|hamming_weight_preserving_lossy_routing_normalizer|directed_move_split_bdd|separate_drop_and_fill_move_node_pools|yosys_abc_g_aig_60s|exact_directed_conservative_move|drop_fill_reconstruction,directed_drop_fill_move_split_bdd,separate shared BDD pools for drop and fill movement masks,yosys_abc_g_aig_60s,exact conservative output image under official truth convention,class_id_decode,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex287/verilog/ex287_r27_directed_move_split_bdd.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex287/aigs/ex287_r27_directed_move_split_bdd.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex287/logs/ex287_r27_directed_move_split_bdd.evaluate.py.log,1,1,4608,21,96768,27390,5782,0,0,official evaluate.py OK; drop_nodes=1744; fill_nodes=1736; total_nodes=3480; order=0:13:1:12:2:11:3:10:4:9:5:8:6:7,drop and fill directions share within direction but remain separated for synthesis,1,1,23408,0,0,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex287/logs/ex287_r27_directed_move_split_bdd.yosys.log,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex287/eval_output/ex287_r27_directed_move_split_bdd,3.301
ex288,unknown,unknown-worst-r27,ex288_r27_directed_move_shared_bdd,hamming_weight_preserving_lossy_routing_normalizer,directed_move_shared_bdd,ex288|hamming_weight_preserving_lossy_routing_normalizer|directed_move_shared_bdd|single_drop_fill_move_node_pool|yosys_abc_g_aig_60s|exact_directed_conservative_move|drop_fill_reconstruction,directed_drop_fill_move_shared_bdd,single shared BDD for directed drop/fill movement masks,yosys_abc_g_aig_60s,exact conservative output image under official truth convention,class_id_decode,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex288/verilog/ex288_r27_directed_move_shared_bdd.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex288/aigs/ex288_r27_directed_move_shared_bdd.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex288/logs/ex288_r27_directed_move_shared_bdd.evaluate.py.log,1,1,6652,22,146344,31598,16394,0,0,official evaluate.py OK; directed_move_width=30; bdd_nodes=4599; order=0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,all outputs share one directed movement node pool before in-gated reconstruction,1,1,26224,0,0,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex288/logs/ex288_r27_directed_move_shared_bdd.yosys.log,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex288/eval_output/ex288_r27_directed_move_shared_bdd,5.981
ex288,unknown,unknown-worst-r27,ex288_r27_directed_move_split_bdd,hamming_weight_preserving_lossy_routing_normalizer,directed_move_split_bdd,ex288|hamming_weight_preserving_lossy_routing_normalizer|directed_move_split_bdd|separate_drop_and_fill_move_node_pools|yosys_abc_g_aig_60s|exact_directed_conservative_move|drop_fill_reconstruction,directed_drop_fill_move_split_bdd,separate shared BDD pools for drop and fill movement masks,yosys_abc_g_aig_60s,exact conservative output image under official truth convention,class_id_decode,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex288/verilog/ex288_r27_directed_move_split_bdd.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex288/aigs/ex288_r27_directed_move_split_bdd.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex288/logs/ex288_r27_directed_move_split_bdd.evaluate.py.log,1,1,6660,21,139860,31598,16394,0,0,official evaluate.py OK; drop_nodes=2511; fill_nodes=2505; total_nodes=5016; order=0:14:1:13:2:12:3:11:4:10:5:9:6:8:7,drop and fill directions share within direction but remain separated for synthesis,1,1,26224,0,0,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex288/logs/ex288_r27_directed_move_split_bdd.yosys.log,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/unknown-worst-r27/ex288/eval_output/ex288_r27_directed_move_split_bdd,5.999
ex247,float_fp8,fp8-a-r27,ex247_r27_delta_pair_flatmag_synth_preset_aig,E5M2FN packed low-over-high division,direct exact magnitude table over exponent-delta and significand pair,"ex247|E5M2FN packed low-over-high division|direct exact magnitude table over exponent-delta and significand pair|shared sign/special decode, effective exponent delta, numerator/denominator significands; one direct magnitude function|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_div_low_over_high|delta_sigpair_flat_magnitude",direct exact magnitude table over exponent-delta and significand pair,"shared sign/special decode, effective exponent delta, numerator/denominator significands; one direct magnitude function",yosys_synth_preset_aig_official_evaluate,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex247/verilog/ex247_r27_delta_pair_flatmag.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex247/eval/ex247_r27_delta_pair_flatmag_synth_preset_aig/ex247.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex247/logs/ex247_r27_delta_pair_flatmag_synth_preset_aig.evaluate.py.log,,1,672,20,13440,8349,2975,0,0,synth_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex247/logs/ex247_r27_delta_pair_flatmag_synth_preset_aig.yosys.log,"shared sign/special decode, effective exponent delta, numerator/denominator significands; one direct magnitude function",not_run,,,0,,,,
ex247,float_fp8,fp8-a-r27,ex247_r27_delta_den_nested_mag_synth_preset_aig,E5M2FN packed low-over-high division,denominator-nested exact magnitude table over exponent-delta and numerator significand,"ex247|E5M2FN packed low-over-high division|denominator-nested exact magnitude table over exponent-delta and numerator significand|shared sign/special decode, effective exponent delta, denominator outer cofactor, numerator local magnitude rows|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_div_low_over_high|denominator_delta_numerator_magnitude",denominator-nested exact magnitude table over exponent-delta and numerator significand,"shared sign/special decode, effective exponent delta, denominator outer cofactor, numerator local magnitude rows",yosys_synth_preset_aig_official_evaluate,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex247/verilog/ex247_r27_delta_den_nested_mag.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex247/eval/ex247_r27_delta_den_nested_mag_synth_preset_aig/ex247.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex247/logs/ex247_r27_delta_den_nested_mag_synth_preset_aig.evaluate.py.log,,1,798,22,17556,8349,2975,0,0,synth_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex247/logs/ex247_r27_delta_den_nested_mag_synth_preset_aig.yosys.log,"shared sign/special decode, effective exponent delta, denominator outer cofactor, numerator local magnitude rows",not_run,,,0,,,,
ex246,float_fp8,fp8-a-r27,ex246_r27_product_exp_flatmag_synth_preset_aig,E5M2FN packed multiply,direct exact result magnitude table over exponent sum and reachable significand product,"ex246|E5M2FN packed multiply|direct exact result magnitude table over exponent sum and reachable significand product|shared sign/special decode, effective exponent sum, 3x3 significand product, one direct magnitude function|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|expsum_product_flat_magnitude",direct exact result magnitude table over exponent sum and reachable significand product,"shared sign/special decode, effective exponent sum, 3x3 significand product, one direct magnitude function",yosys_synth_preset_aig_official_evaluate,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex246/verilog/ex246_r27_product_exp_flatmag.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex246/eval/ex246_r27_product_exp_flatmag_synth_preset_aig/ex246.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex246/logs/ex246_r27_product_exp_flatmag_synth_preset_aig.evaluate.py.log,,1,406,31,12586,7502,2805,0,0,synth_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex246/logs/ex246_r27_product_exp_flatmag_synth_preset_aig.yosys.log,"shared sign/special decode, effective exponent sum, 3x3 significand product, one direct magnitude function",not_run,,,0,,,,
ex246,float_fp8,fp8-a-r27,ex246_r27_product_exp_nested_mag_synth_preset_aig,E5M2FN packed multiply,exponent-sum outer exact result magnitude table over reachable significand products,"ex246|E5M2FN packed multiply|exponent-sum outer exact result magnitude table over reachable significand products|shared sign/special decode, exponent-sum cofactor, product local rows; no seed12/qclass completion|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_mul_high_times_low|expsum_outer_product_magnitude",exponent-sum outer exact result magnitude table over reachable significand products,"shared sign/special decode, exponent-sum cofactor, product local rows; no seed12/qclass completion",yosys_synth_preset_aig_official_evaluate,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex246/verilog/ex246_r27_product_exp_nested_mag.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex246/eval/ex246_r27_product_exp_nested_mag_synth_preset_aig/ex246.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex246/logs/ex246_r27_product_exp_nested_mag_synth_preset_aig.evaluate.py.log,,1,454,24,10896,7502,2805,0,0,synth_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex246/logs/ex246_r27_product_exp_nested_mag_synth_preset_aig.yosys.log,"shared sign/special decode, exponent-sum cofactor, product local rows; no seed12/qclass completion",not_run,,,0,,,,
ex244,float_fp8,fp8-a-r27,ex244_r27_maxeff_gap_sig_direct_delta_synth_preset_aig,"E4M3FN packed hypot(abs(high), abs(low))","direct nonzero delta case table over max effective exponent, exponent gap, max significand, min significand","ex244|E4M3FN packed hypot(abs(high), abs(low))|direct nonzero delta case table over max effective exponent, exponent gap, max significand, min significand|shared signless abs max/min decode, effective exponent/significand decode, max-plus-delta saturating reassembly|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_hypot_abs_high_low|maxeff_gap_sig_delta_case","direct nonzero delta case table over max effective exponent, exponent gap, max significand, min significand","shared signless abs max/min decode, effective exponent/significand decode, max-plus-delta saturating reassembly",yosys_synth_preset_aig_official_evaluate,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex244/verilog/ex244_r27_maxeff_gap_sig_direct_delta.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex244/eval/ex244_r27_maxeff_gap_sig_direct_delta_synth_preset_aig/ex244.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex244/logs/ex244_r27_maxeff_gap_sig_direct_delta_synth_preset_aig.evaluate.py.log,,1,485,37,17945,10234,4272,0,0,synth_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex244/logs/ex244_r27_maxeff_gap_sig_direct_delta_synth_preset_aig.yosys.log,"shared signless abs max/min decode, effective exponent/significand decode, max-plus-delta saturating reassembly",not_run,,,0,,,,
ex244,float_fp8,fp8-a-r27,ex244_r27_maxeff_gap_sig_delta_bitor_synth_preset_aig,"E4M3FN packed hypot(abs(high), abs(low))","bitwise OR-of-cubes delta predicates over max effective exponent, gap, max significand, min significand","ex244|E4M3FN packed hypot(abs(high), abs(low))|bitwise OR-of-cubes delta predicates over max effective exponent, gap, max significand, min significand|shared abs max/min and one key feeding independent delta-bit predicates before max-plus-delta reassembly|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_hypot_abs_high_low|maxeff_gap_sig_delta_bitplanes","bitwise OR-of-cubes delta predicates over max effective exponent, gap, max significand, min significand",shared abs max/min and one key feeding independent delta-bit predicates before max-plus-delta reassembly,yosys_synth_preset_aig_official_evaluate,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex244/verilog/ex244_r27_maxeff_gap_sig_delta_bitor.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex244/eval/ex244_r27_maxeff_gap_sig_delta_bitor_synth_preset_aig/ex244.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex244/logs/ex244_r27_maxeff_gap_sig_delta_bitor_synth_preset_aig.evaluate.py.log,,1,599,38,22762,10234,4272,0,0,synth_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex244/logs/ex244_r27_maxeff_gap_sig_delta_bitor_synth_preset_aig.yosys.log,shared abs max/min and one key feeding independent delta-bit predicates before max-plus-delta reassembly,not_run,,,0,,,,
ex240,float_fp8,fp8-a-r27,ex240_r27_field_override_flat_synth_preset_aig,E4M3FN packed add high byte plus low byte,field-key exact override table on max-magnitude passthrough defaults,"ex240|E4M3FN packed add high byte plus low byte|field-key exact override table on max-magnitude passthrough defaults|shared sign relation, sorted magnitude, effective exponent/significand gap decode, same/diff default magnitude path|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_add_high_plus_low|same_gap_sig_field_override_flat",field-key exact override table on max-magnitude passthrough defaults,"shared sign relation, sorted magnitude, effective exponent/significand gap decode, same/diff default magnitude path",yosys_synth_preset_aig_official_evaluate,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex240/verilog/ex240_r27_field_override_flat.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex240/eval/ex240_r27_field_override_flat_synth_preset_aig/ex240.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex240/logs/ex240_r27_field_override_flat_synth_preset_aig.evaluate.py.log,,1,4140,39,161460,30090,13299,0,0,synth_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex240/logs/ex240_r27_field_override_flat_synth_preset_aig.yosys.log,"shared sign relation, sorted magnitude, effective exponent/significand gap decode, same/diff default magnitude path",not_run,,,0,,,,
ex240,float_fp8,fp8-a-r27,ex240_r27_field_override_gap_outer_synth_preset_aig,E4M3FN packed add high byte plus low byte,gap-outer exact override table on max-magnitude passthrough defaults,"ex240|E4M3FN packed add high byte plus low byte|gap-outer exact override table on max-magnitude passthrough defaults|shared sign relation, sorted field decode, same/diff plus exponent-gap outer cofactor, local sig override rows|yosys_synth_preset_aig_official_evaluate|exact_e4m3fn_add_high_plus_low|same_gap_outer_sig_override",gap-outer exact override table on max-magnitude passthrough defaults,"shared sign relation, sorted field decode, same/diff plus exponent-gap outer cofactor, local sig override rows",yosys_synth_preset_aig_official_evaluate,,,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex240/verilog/ex240_r27_field_override_gap_outer.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex240/eval/ex240_r27_field_override_gap_outer_synth_preset_aig/ex240.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex240/logs/ex240_r27_field_override_gap_outer_synth_preset_aig.evaluate.py.log,,1,2913,41,119433,30090,13299,0,0,synth_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-a-r27/ex240/logs/ex240_r27_field_override_gap_outer_synth_preset_aig.yosys.log,"shared sign relation, sorted field decode, same/diff plus exponent-gap outer cofactor, local sig override rows",not_run,,,0,,,,
ex249,float_fp8,fp8-b-r27,ex249_r27b_hypot_smalladd_delta_abc_g_aig,"E5M2FN packed hypot abs(high,low)",hypot_smalladd_delta_abc_g_aig,"ex249|E5M2FN packed hypot abs(high,low)|raw-exp gap0/gap1 selected small-delta adder|shared max/min raw exponent decode and delta predicates with explicit small-delta add function|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_hypot_abs_high_low|selected_bit_small_delta|fp8_b_r27",raw-exp gap0/gap1 selected small-delta adder,shared max/min raw exponent decode and delta predicates with explicit small-delta add function,abc_g_aig,exact_e5m2fn_hypot_abs_high_low,selected_bit_small_delta,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/verilog/ex249_r27b_hypot_smalladd_delta_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/aigs/ex249_r27b_hypot_smalladd_delta_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/logs/ex249_r27b_hypot_smalladd_delta_abc_g_aig.evaluate.py.log,1,1,212,30,6360,4368,2079,0,0,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.694; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/logs/ex249_r27b_hypot_smalladd_delta_abc_g_aig.yosys.log,shared max/min raw exponent decode and delta predicates with explicit small-delta add function,,,,0,,,,
ex249,float_fp8,fp8-b-r27,ex249_r27b_hypot_smalladd_delta_synth_preset_aig,"E5M2FN packed hypot abs(high,low)",hypot_smalladd_delta_synth_preset_aig,"ex249|E5M2FN packed hypot abs(high,low)|raw-exp gap0/gap1 selected small-delta adder|shared max/min raw exponent decode and delta predicates with explicit small-delta add function|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_hypot_abs_high_low|selected_bit_small_delta|fp8_b_r27",raw-exp gap0/gap1 selected small-delta adder,shared max/min raw exponent decode and delta predicates with explicit small-delta add function,synth_preset_aig,exact_e5m2fn_hypot_abs_high_low,selected_bit_small_delta,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/verilog/ex249_r27b_hypot_smalladd_delta_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/aigs/ex249_r27b_hypot_smalladd_delta_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/logs/ex249_r27b_hypot_smalladd_delta_synth_preset_aig.evaluate.py.log,1,1,211,29,6119,4368,2079,0,0,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.806; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/logs/ex249_r27b_hypot_smalladd_delta_synth_preset_aig.yosys.log,shared max/min raw exponent decode and delta predicates with explicit small-delta add function,,,,0,,,,
ex249,float_fp8,fp8-b-r27,ex249_r27b_hypot_split_bits_delta_abc_g_aig,"E5M2FN packed hypot abs(high,low)",hypot_split_bits_delta_abc_g_aig,"ex249|E5M2FN packed hypot abs(high,low)|direct delta1/delta2 bit predicates instead of delta table|shared smax onehot and smin threshold predicates feeding selected-bit correction|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_hypot_abs_high_low|delta_bit_predicates|fp8_b_r27",direct delta1/delta2 bit predicates instead of delta table,shared smax onehot and smin threshold predicates feeding selected-bit correction,abc_g_aig,exact_e5m2fn_hypot_abs_high_low,delta_bit_predicates,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/verilog/ex249_r27b_hypot_split_bits_delta_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/aigs/ex249_r27b_hypot_split_bits_delta_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/logs/ex249_r27b_hypot_split_bits_delta_abc_g_aig.evaluate.py.log,1,1,173,30,5190,4368,2079,0,0,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.668; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/logs/ex249_r27b_hypot_split_bits_delta_abc_g_aig.yosys.log,shared smax onehot and smin threshold predicates feeding selected-bit correction,,,,0,,,,
ex249,float_fp8,fp8-b-r27,ex249_r27b_hypot_split_bits_delta_synth_preset_aig,"E5M2FN packed hypot abs(high,low)",hypot_split_bits_delta_synth_preset_aig,"ex249|E5M2FN packed hypot abs(high,low)|direct delta1/delta2 bit predicates instead of delta table|shared smax onehot and smin threshold predicates feeding selected-bit correction|yosys_synth_preset_aig_official_evaluate|exact_e5m2fn_hypot_abs_high_low|delta_bit_predicates|fp8_b_r27",direct delta1/delta2 bit predicates instead of delta table,shared smax onehot and smin threshold predicates feeding selected-bit correction,synth_preset_aig,exact_e5m2fn_hypot_abs_high_low,delta_bit_predicates,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/verilog/ex249_r27b_hypot_split_bits_delta_synth_preset_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/aigs/ex249_r27b_hypot_split_bits_delta_synth_preset_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/logs/ex249_r27b_hypot_split_bits_delta_synth_preset_aig.evaluate.py.log,1,1,171,30,5130,4368,2079,0,0,official evaluate.py status OK; synth=synth_preset_aig; runtime_sec=0.842; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex249/logs/ex249_r27b_hypot_split_bits_delta_synth_preset_aig.yosys.log,shared smax onehot and smin threshold predicates feeding selected-bit correction,,,,0,,,,
ex248,float_fp8,fp8-b-r27,ex248_r27b_fmod_norm_by_eff_abc_g_aig,E5M2FN packed fmod low mod high,fmod_norm_by_eff_abc_g_aig,ex248|E5M2FN packed fmod low mod high|periodic residue with normalizer cofactored by denominator exponent|shared divisor-period residue; normalizer grouped by eff then remainder|yosys_abc_g_aig_official_evaluate|exact_e5m2fn_fmod_low_mod_high|eff_cofactored_norm|fp8_b_r27,periodic residue with normalizer cofactored by denominator exponent,shared divisor-period residue; normalizer grouped by eff then remainder,abc_g_aig,exact_e5m2fn_fmod_low_mod_high,eff_cofactored_norm,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/verilog/ex248_r27b_fmod_norm_by_eff_abc_g_aig.v,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/aigs/ex248_r27b_fmod_norm_by_eff_abc_g_aig.aig,student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/logs/ex248_r27b_fmod_norm_by_eff_abc_g_aig.evaluate.py.log,1,1,316,30,9480,7938,4180,0,0,official evaluate.py status OK; synth=abc_g_aig; runtime_sec=0.751; yosys_log=student/work/ex200_ex299_frontend_refgap_round27_20260613_0613/fp8-b-r27/ex248/logs/ex248_r27b_fmod_norm_by_eff_abc_g_aig.yosys.log,shared divisor-period residue; normalizer grouped by eff then remainder,,,,0,,,,
