case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,tool_chain,selection_reason,source_kind,source_csv,source_verilog_path,source_aig_path,notes
ex222,ex222_fp16_exp10_sign_exp_mant_case,fp16_exp10,sign_exp_mant_case,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex222/verilog/ex222_fp16_exp10_sign_exp_mant_case.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex222/aigs/ex222_fp16_exp10_sign_exp_mant_case.aig,1,1,10695,23,245985,173621,1.416793,1,0,structural_exact,,top_adp,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex222/verilog/ex222_fp16_exp10_sign_exp_mant_case.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex222/aigs/ex222_fp16_exp10_sign_exp_mant_case.aig,structural_exact FP16 curated frontend candidate
ex222,ex222_fp16_exp10_semantic_sign_exp_field_defaults,fp16_exp10,semantic_sign_exp_field_defaults,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex222/verilog/ex222_fp16_exp10_semantic_sign_exp_field_defaults.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex222/aigs/ex222_fp16_exp10_semantic_sign_exp_field_defaults.aig,1,1,10720,23,246560,173621,1.420105,1,0,semantic_hybrid,,top_adp,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex222/verilog/ex222_fp16_exp10_semantic_sign_exp_field_defaults.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex222/aigs/ex222_fp16_exp10_semantic_sign_exp_field_defaults.aig,semantic_hybrid FP16 frontend candidate
ex223,ex223_log_nested_low13_hi5_abc_g_aig,fp16_log,log_nested_low13_hi5,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex223/verilog/ex223_log_nested_low13_hi5_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex223/aigs/ex223_log_nested_low13_hi5_abc_g_aig.aig,1,1,10754,19,204326,120549,1.694962,0,0,semantic_structural_exact,,diverse_nested,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex223/verilog/ex223_log_nested_low13_hi5_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex223/aigs/ex223_log_nested_low13_hi5_abc_g_aig.aig,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=13; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; b13:runs=34,max=2,const=26"
ex223,ex223_fp16_log_casez_sign_abc_g_aig,fp16_log,abc_g_aig,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex223/verilog/ex223_fp16_log_casez_sign_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex223/aigs/ex223_fp16_log_casez_sign_abc_g_aig.aig,1,1,11148,21,234108,120549,1.942015,0,0,synthflow_exact,,diverse_casez,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex223/verilog/ex223_fp16_log_casez_sign_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex223/aigs/ex223_fp16_log_casez_sign_abc_g_aig.aig,Yosys abc gate set aig
ex223,ex223_fp16_log_bitrun_bit14_t8,fp16_log,bitrun_bit14_t8,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex223/verilog/ex223_fp16_log_bitrun_bit14_t8.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex223/aigs/ex223_fp16_log_bitrun_bit14_t8.aig,1,1,11215,22,246730,120549,2.046720,0,0,structural_exact,,diverse_bitrun,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex223/verilog/ex223_fp16_log_bitrun_bit14_t8.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex223/aigs/ex223_fp16_log_bitrun_bit14_t8.aig,per-output-bit run-cover hybrid; bits=14; threshold=8; table_items=31777; bit=14; threshold=8; const_groups=62; range_groups=2; table_groups=0; range_items=4; table_items=0
ex223,ex223_fp16_log_sign_exp_mant_case,fp16_log,sign_exp_mant_case,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex223/verilog/ex223_fp16_log_sign_exp_mant_case.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex223/aigs/ex223_fp16_log_sign_exp_mant_case.aig,1,1,11164,23,256772,120549,2.130022,0,0,structural_exact,,diverse_other,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex223/verilog/ex223_fp16_log_sign_exp_mant_case.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex223/aigs/ex223_fp16_log_sign_exp_mant_case.aig,structural_exact FP16 curated frontend candidate
ex224,ex224_log_nested_low15_hi5_abc_g_aig,fp16_log2,log_nested_low15_hi5,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex224/verilog/ex224_log_nested_low15_hi5_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex224/aigs/ex224_log_nested_low15_hi5_abc_g_aig.aig,1,1,5787,17,98379,64708,1.520353,0,0,semantic_structural_exact,,diverse_nested,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex224/verilog/ex224_log_nested_low15_hi5_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex224/aigs/ex224_log_nested_low15_hi5_abc_g_aig.aig,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=15; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30"
ex224,ex224_fp16_log2_casez_sign_bits11_12_t8_abc_g_aig,fp16_log2,abc_g_aig,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_abc_g_aig.aig,1,1,6219,20,124380,64708,1.922173,0,0,synthflow_exact,,diverse_casez,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex224/verilog/ex224_fp16_log2_casez_sign_bits11_12_t8_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex224/aigs/ex224_fp16_log2_casez_sign_bits11_12_t8_abc_g_aig.aig,Yosys abc gate set aig
ex224,ex224_fp16_log2_bitrun_bits12_9_t32,fp16_log2,bitrun_bits12_9_t32,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex224/verilog/ex224_fp16_log2_bitrun_bits12_9_t32.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex224/aigs/ex224_fp16_log2_bitrun_bits12_9_t32.aig,1,1,6275,21,131775,64708,2.036456,0,0,structural_exact,,diverse_bitrun,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex224/verilog/ex224_fp16_log2_bitrun_bits12_9_t32.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex224/aigs/ex224_fp16_log2_bitrun_bits12_9_t32.aig,"per-output-bit run-cover hybrid; bits=12,9; threshold=32; table_items=31777; bit=12; threshold=32; const_groups=61; range_groups=3; table_groups=0; range_items=9; table_items=0 | bit=9; threshold=32; const_groups=48; range_groups=16; table_groups=0; range_items=64; table_items=0"
ex224,ex224_fp16_log2_bitvec_bits11_12_t32,fp16_log2,bitvec_bits11_12_t32,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex224/verilog/ex224_fp16_log2_bitvec_bits11_12_t32.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex224/aigs/ex224_fp16_log2_bitvec_bits11_12_t32.aig,1,1,6307,21,132447,64708,2.046841,0,0,structural_exact,,diverse_other,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex224/verilog/ex224_fp16_log2_bitvec_bits11_12_t32.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex224/aigs/ex224_fp16_log2_bitvec_bits11_12_t32.aig,"per-output-bit run-cover hybrid; bitvec selected bits; table_items=31777; bits=12,11; threshold=32; const_groups=59; range_groups=5; table_groups=0; range_items=19; table_items=0"
ex225,ex225_log_nested_low13_hi5_abc_g_aig,fp16_log10,log_nested_low13_hi5,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex225/verilog/ex225_log_nested_low13_hi5_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex225/aigs/ex225_log_nested_low13_hi5_abc_g_aig.aig,1,1,11535,19,219165,116676,1.878407,0,0,semantic_structural_exact,,diverse_nested,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex225/verilog/ex225_log_nested_low13_hi5_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex225/aigs/ex225_log_nested_low13_hi5_abc_g_aig.aig,"positive-normal exp-group high-bit run trees plus nested low LUT; special_const_groups=33; special_full_groups=1; special_items=1057; low_width=13; nested_hi=5; nested_lo=5; low_items=30720; b15:runs=30,max=1,const=30; b14:runs=32,max=2,const=28; b13:runs=34,max=2,const=26"
ex225,ex225_manual15_14_13_predecode12_9_abc_g_aig,fp16_log10,abc_g_aig,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex225/verilog/ex225_manual15_14_13_predecode12_9_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex225/aigs/ex225_manual15_14_13_predecode12_9_abc_g_aig.aig,1,1,11488,21,241248,116676,2.067675,0,0,synthflow_exact,,diverse_synthflow,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex225/verilog/ex225_manual15_14_13_predecode12_9_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex225/aigs/ex225_manual15_14_13_predecode12_9_abc_g_aig.aig,Yosys abc gate set aig from manual sign/bit14/bit13 plus shared threshold predecode bit12/9 log10 seed
ex225,ex225_manual14_bit12run_bit9hilo_h8_abc_g_aig,fp16_log10,abc_g_aig,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex225/verilog/ex225_manual14_bit12run_bit9hilo_h8_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex225/aigs/ex225_manual14_bit12run_bit9hilo_h8_abc_g_aig.aig,1,1,11620,21,244020,116676,2.091433,0,0,synthflow_exact,,diverse_hilo,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex225/verilog/ex225_manual14_bit12run_bit9hilo_h8_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex225/aigs/ex225_manual14_bit12run_bit9hilo_h8_abc_g_aig.aig,Yosys abc gate set aig
ex225,ex225_bitrun_bits12_9_t32_abc_g_aig,fp16_log10,abc_g_aig,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex225/verilog/ex225_bitrun_bits12_9_t32_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex225/aigs/ex225_bitrun_bits12_9_t32_abc_g_aig.aig,1,1,11499,22,252978,116676,2.168209,0,0,synthflow_exact,,diverse_bitrun,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex225/verilog/ex225_bitrun_bits12_9_t32_abc_g_aig.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex225/aigs/ex225_bitrun_bits12_9_t32_abc_g_aig.aig,Yosys abc gate set aig
ex226,ex226_abc_g_aig_abc_g_aig_d18,fp16_sin,abc_g_aig_d18,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex226/verilog/ex226_abc_g_aig_abc_g_aig_d18.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex226/aigs/ex226_abc_g_aig_abc_g_aig_d18.aig,1,1,33356,22,733832,587790,1.248459,1,0,synthflow_exact,,diverse_synthflow,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex226/verilog/ex226_abc_g_aig_abc_g_aig_d18.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex226/aigs/ex226_abc_g_aig_abc_g_aig_d18.aig,Yosys abc gate set aig delay target 18
ex226,ex226_fp16_sin_semantic_positive_field_defaults,fp16_sin,semantic_positive_field_defaults,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex226/verilog/ex226_fp16_sin_semantic_positive_field_defaults.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex226/aigs/ex226_fp16_sin_semantic_positive_field_defaults.aig,1,1,33484,23,770132,587790,1.310216,1,0,semantic_hybrid,,diverse_semantic,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex226/verilog/ex226_fp16_sin_semantic_positive_field_defaults.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex226/aigs/ex226_fp16_sin_semantic_positive_field_defaults.aig,semantic_hybrid FP16 frontend candidate
ex226,ex226_fp16_sin_split_sign_exp_mant_case,fp16_sin,split_sign_exp_mant_case,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex226/verilog/ex226_fp16_sin_split_sign_exp_mant_case.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex226/aigs/ex226_fp16_sin_split_sign_exp_mant_case.aig,1,1,33708,23,775284,587790,1.318981,1,0,structural_exact,,diverse_other,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex226/verilog/ex226_fp16_sin_split_sign_exp_mant_case.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex226/aigs/ex226_fp16_sin_split_sign_exp_mant_case.aig,structural_exact FP16 frontend candidate
ex226,ex226_fp16_sin_exp_mant_delta_pair,fp16_sin,exp_mant_delta_pair,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex226/verilog/ex226_fp16_sin_exp_mant_delta_pair.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex226/aigs/ex226_fp16_sin_exp_mant_delta_pair.aig,1,1,34829,25,870725,587790,1.481354,1,0,structural_exact,,diverse_delta,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex226/verilog/ex226_fp16_sin_exp_mant_delta_pair.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex226/aigs/ex226_fp16_sin_exp_mant_delta_pair.aig,structural_exact FP16 frontend candidate
ex227,ex227_abc_g_aig_abc_g_aig_d18,fp16_tan,abc_g_aig_d18,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex227/verilog/ex227_abc_g_aig_abc_g_aig_d18.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex227/aigs/ex227_abc_g_aig_abc_g_aig_d18.aig,1,1,40629,22,893838,721639,1.238622,1,0,synthflow_exact,,diverse_synthflow,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex227/verilog/ex227_abc_g_aig_abc_g_aig_d18.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex227/aigs/ex227_abc_g_aig_abc_g_aig_d18.aig,Yosys abc gate set aig delay target 18
ex227,ex227_fp16_tan_split_sign_exp_mant_case,fp16_tan,split_sign_exp_mant_case,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex227/verilog/ex227_fp16_tan_split_sign_exp_mant_case.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex227/aigs/ex227_fp16_tan_split_sign_exp_mant_case.aig,1,1,41030,23,943690,721639,1.307704,1,0,structural_exact,,diverse_other,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex227/verilog/ex227_fp16_tan_split_sign_exp_mant_case.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex227/aigs/ex227_fp16_tan_split_sign_exp_mant_case.aig,structural_exact FP16 frontend candidate
ex227,ex227_fp16_tan_semantic_sign_exp_field_defaults,fp16_tan,semantic_sign_exp_field_defaults,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex227/verilog/ex227_fp16_tan_semantic_sign_exp_field_defaults.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex227/aigs/ex227_fp16_tan_semantic_sign_exp_field_defaults.aig,1,1,40721,24,977304,721639,1.354284,1,0,semantic_hybrid,,diverse_semantic,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex227/verilog/ex227_fp16_tan_semantic_sign_exp_field_defaults.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex227/aigs/ex227_fp16_tan_semantic_sign_exp_field_defaults.aig,semantic_hybrid FP16 frontend candidate
ex227,ex227_fp16_tan_exp_mant_delta_pair,fp16_tan,exp_mant_delta_pair,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex227/verilog/ex227_fp16_tan_exp_mant_delta_pair.v,student/seeds/fp16/ex220_ex239_backend_candidates_20260608_1008/ex227/aigs/ex227_fp16_tan_exp_mant_delta_pair.aig,1,1,40684,25,1017100,721639,1.409430,1,0,structural_exact,,diverse_delta,seed,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/results/candidates.csv,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex227/verilog/ex227_fp16_tan_exp_mant_delta_pair.v,student/seeds/fp16/ex220_ex239_backend_start_20260608_1008/ex227/aigs/ex227_fp16_tan_exp_mant_delta_pair.aig,structural_exact FP16 frontend candidate
