case,domain,agent_id,candidate_id,equivalent,area,delay,adp,verilog_path,aig_path,evaluate_log,notes
ex241,float_fp8,local-synthflow-r28,ex241_r28_abc_drw_from_frontend_best,1,534,29,15486,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex241/aigs/ex241_r28_abc_drw_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex241/logs/ex241_r28_abc_drw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex241/logs/ex241_r28_abc_drw_from_frontend_best.abc.log; flow=strash; drw; balance
ex241,float_fp8,local-synthflow-r28,ex241_r28_abc_drwz_from_frontend_best,1,534,29,15486,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex241/aigs/ex241_r28_abc_drwz_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex241/logs/ex241_r28_abc_drwz_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex241/logs/ex241_r28_abc_drwz_from_frontend_best.abc.log; flow=strash; drw -z; balance
ex242,float_fp8,local-synthflow-r28,ex242_r28_abc_bal_rw_from_frontend_best,1,1266,20,25320,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/aigs/ex242_r28_abc_bal_rw_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_bal_rw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_bal_rw_from_frontend_best.abc.log; flow=strash; balance; rewrite; balance
ex242,float_fp8,local-synthflow-r28,ex242_r28_abc_rwz_rf_from_frontend_best,1,1262,20,25240,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/aigs/ex242_r28_abc_rwz_rf_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_rwz_rf_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_rwz_rf_from_frontend_best.abc.log; flow=strash; balance; rewrite -z; refactor -z; balance; rewrite -z; balance
ex242,float_fp8,local-synthflow-r28,ex242_r28_abc_dc2_from_frontend_best,1,1256,21,26376,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/aigs/ex242_r28_abc_dc2_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_dc2_from_frontend_best.abc.log; flow=strash; dc2; balance
ex242,float_fp8,local-synthflow-r28,ex242_r28_abc_dch_from_frontend_best,1,1257,20,25140,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/aigs/ex242_r28_abc_dch_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_dch_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_dch_from_frontend_best.abc.log; flow=strash; dch; balance
ex242,float_fp8,local-synthflow-r28,ex242_r28_abc_drw_from_frontend_best,1,1266,20,25320,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/aigs/ex242_r28_abc_drw_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_drw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_drw_from_frontend_best.abc.log; flow=strash; drw; balance
ex242,float_fp8,local-synthflow-r28,ex242_r28_abc_drwz_from_frontend_best,1,1266,21,26586,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/aigs/ex242_r28_abc_drwz_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_drwz_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex242/logs/ex242_r28_abc_drwz_from_frontend_best.abc.log; flow=strash; drw -z; balance
ex244,float_fp8,local-synthflow-r28,ex244_r28_abc_bal_rw_from_frontend_best,1,301,34,10234,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/aigs/ex244_r28_abc_bal_rw_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_bal_rw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_bal_rw_from_frontend_best.abc.log; flow=strash; balance; rewrite; balance
ex244,float_fp8,local-synthflow-r28,ex244_r28_abc_rwz_rf_from_frontend_best,1,301,34,10234,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/aigs/ex244_r28_abc_rwz_rf_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_rwz_rf_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_rwz_rf_from_frontend_best.abc.log; flow=strash; balance; rewrite -z; refactor -z; balance; rewrite -z; balance
ex244,float_fp8,local-synthflow-r28,ex244_r28_abc_dc2_from_frontend_best,1,300,33,9900,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/aigs/ex244_r28_abc_dc2_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_dc2_from_frontend_best.abc.log; flow=strash; dc2; balance
ex244,float_fp8,local-synthflow-r28,ex244_r28_abc_dch_from_frontend_best,1,300,34,10200,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/aigs/ex244_r28_abc_dch_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_dch_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_dch_from_frontend_best.abc.log; flow=strash; dch; balance
ex244,float_fp8,local-synthflow-r28,ex244_r28_abc_drw_from_frontend_best,1,301,34,10234,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/aigs/ex244_r28_abc_drw_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_drw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_drw_from_frontend_best.abc.log; flow=strash; drw; balance
ex244,float_fp8,local-synthflow-r28,ex244_r28_abc_drwz_from_frontend_best,1,301,37,11137,student/work/ex240_ex244_frontend_fp8_magbdd_deltaeff_20260608_1401/ex244/verilog/ex244_semantic_hypot_delta_maxeff_bdd_expfirst.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/aigs/ex244_r28_abc_drwz_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_drwz_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex244/logs/ex244_r28_abc_drwz_from_frontend_best.abc.log; flow=strash; drw -z; balance
ex240,float_fp8,local-synthflow-r28,ex240_r28_abc_bal_rw_from_frontend_best,1,590,51,30090,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/aigs/ex240_r28_abc_bal_rw_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_bal_rw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_bal_rw_from_frontend_best.abc.log; flow=strash; balance; rewrite; balance
ex240,float_fp8,local-synthflow-r28,ex240_r28_abc_rwz_rf_from_frontend_best,1,589,51,30039,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/aigs/ex240_r28_abc_rwz_rf_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_rwz_rf_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_rwz_rf_from_frontend_best.abc.log; flow=strash; balance; rewrite -z; refactor -z; balance; rewrite -z; balance
ex240,float_fp8,local-synthflow-r28,ex240_r28_abc_dc2_from_frontend_best,1,582,51,29682,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/aigs/ex240_r28_abc_dc2_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_dc2_from_frontend_best.abc.log; flow=strash; dc2; balance
ex240,float_fp8,local-synthflow-r28,ex240_r28_abc_dch_from_frontend_best,1,581,51,29631,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/aigs/ex240_r28_abc_dch_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_dch_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_dch_from_frontend_best.abc.log; flow=strash; dch; balance
ex240,float_fp8,local-synthflow-r28,ex240_r28_abc_drw_from_frontend_best,1,590,51,30090,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/aigs/ex240_r28_abc_drw_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_drw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_drw_from_frontend_best.abc.log; flow=strash; drw; balance
ex240,float_fp8,local-synthflow-r28,ex240_r28_abc_drwz_from_frontend_best,1,590,51,30090,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/aigs/ex240_r28_abc_drwz_from_frontend_best.aig,student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_drwz_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round28_20260613_0650/local-synthflow-r28/ex240/logs/ex240_r28_abc_drwz_from_frontend_best.abc.log; flow=strash; drw -z; balance
