case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex265,ex265_r4_udiv_current_source_synth_preset_aig,current divider source may have lower ADP under a frontend-only mapping variant,,synth_preset_aig,ex265|unsigned low4/high4 divide with dbz saturation; current best cofactor bit-BDD word mux|current_source_frontend_resynth|preserve current shared classifier; vary source frontend mapping only|synth_preset_aig|abc_xf_official_evaluate|quotient_word,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex265/verilog/ex265_r4_udiv_current_source_synth_preset_aig.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex265/aigs/ex265_r4_udiv_current_source_synth_preset_aig.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex265/metadata/ex265_r4_udiv_current_source_synth_preset_aig.json,1,1,OK,63,8,504,322,1.565217,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-struct-r4/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-struct-r4/ex265/verilog/ex265_r4_udiv_current_source_synth_preset_aig.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-struct-r4/ex265/aigs/ex265_r4_udiv_current_source_synth_preset_aig.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-struct-r4/ex265/logs/ex265_r4_udiv_current_source_synth_preset_aig.evaluate.py.log,73ea9d3a33373a5b614e76f34db6379508dcc112036002a277cdff2243be5c93,bcb11d8aca1dc2ef543171011e8f6a70b43cd782113e56722a77fe009fe15d46,official evaluate.py OK; synth preset plus abc -g aig
ex266,ex266_udiv_cof_bhi2_a_hi2_wordmux_synth_preset,unsigned lowN_highN:a/b dbz=max,,udiv_cof_bhi2_a_hi2_wordmux+synth_preset,unsigned lowN_highN:a/b dbz=max,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/verilog/ex266_udiv_cof_bhi2_a_hi2_wordmux_synth_preset.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/aigs/ex266_udiv_cof_bhi2_a_hi2_wordmux_synth_preset.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex266/metadata/ex266_udiv_cof_bhi2_a_hi2_wordmux_synth_preset.json,1,1,OK,153,10,1530,848,1.804245,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/integer/ex266_ex267_ex276_frontend_highgap_struct_20260609_1732/results/candidates.csv,ex266_ex267_ex276_frontend_highgap_struct_20260609_1732,student/work/ex266_ex267_ex276_frontend_highgap_struct_20260609_1732/ex266/verilog/ex266_udiv_cof_bhi2_a_hi2_wordmux.v,student/work/ex266_ex267_ex276_frontend_highgap_struct_20260609_1732/ex266/aigs/ex266_udiv_cof_bhi2_a_hi2_wordmux_synth_preset.aig,,4e497d0da7c79b3a3b0be6ddce1e1dc855dff55c08ef9235350e8a182ef56dc6,c97cf8c32d56d16328d6527af4fea5864e94fc34e7540792a83473b7f5618dcb,unsigned low5_high5:a/b dbz=max exact; source=udiv_cof_bhi2_a_hi2_wordmux; flow=synth_preset
ex267,ex267_r9_q54_formula_overlay_abc_and,,,current hybrid wordmux with q5/q4 replaced by direct quotient bit formulas,ex267|unsigned_low6_high6_divide_with_dbz_saturation|current_hybrid_wordmux_with_q5/q4_replaced_by_direct_quotient_bit_formulas|reuse_current_lower_quotient_word_and_share_simple_top-bit_predicates|abc_g_and|official_evaluate_py|frontend_only,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/verilog/ex267_r9_q54_formula_overlay_abc_and.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/aigs/ex267_r9_q54_formula_overlay_abc_and.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex267/metadata/ex267_r9_q54_formula_overlay_abc_and.json,1,1,OK,334,12,4008,2651,1.511882,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/verilog/ex267_r9_q54_formula_overlay_abc_and.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/aigs/ex267_r9_q54_formula_overlay_abc_and.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_abc_and.evaluate.py.log,9a98c278d8067cda74b1846e4c0a392ba832e314972b564644b87467cd7db306,68ffbd93ad8ce0a46a3cd1bcbc53a67bd8de944a985fbb75191d6721acfdf239,synth_sec=0.376; evaluate_sec=0.219; ys=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex267/logs/ex267_r9_q54_formula_overlay_abc_and.ys
ex268,ex268_udiv_denom_lz_range_direct_abc_g_aig,unsigned low7_high7:a/b dbz=max,,denom_lz_range_direct+abc_g_aig,unsigned low7_high7:a/b dbz=max,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex268/verilog/ex268_udiv_denom_lz_range_direct_abc_g_aig.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex268/aigs/ex268_udiv_denom_lz_range_direct_abc_g_aig.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex268/metadata/ex268_udiv_denom_lz_range_direct_abc_g_aig.json,1,1,OK,200,53,10600,7446,1.423583,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/integer/ex268_ex269_frontend_udiv_lz_range_20260609_0915/results/candidates.csv,ex268_ex269_frontend_udiv_lz_range_20260609_0915,student/work/ex268_ex269_frontend_udiv_lz_range_20260609_0915/ex268/verilog/ex268_udiv_denom_lz_range_direct.v,student/work/ex268_ex269_frontend_udiv_lz_range_20260609_0915/ex268/aigs/ex268_udiv_denom_lz_range_direct_abc_g_aig.aig,,b613695044d099050b21a714b37f10eef13696e808b5d618fe03ad64aedb2803,850403b218b9f4d83e588770f51b3f99187678b789d02650d1dc7ffbefa772de,unsigned low7_high7:a/b dbz=max exact; source=denom_lz_range_direct; flow=abc_g_aig
ex269,ex269_udiv_radix4_shift_subtract_gt_guard_synth_preset,unsigned low8_high8:a/b dbz=max,,radix4_shift_subtract_gt_guard+synth_preset,unsigned low8_high8:a/b dbz=max,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex269/verilog/ex269_udiv_radix4_shift_subtract_gt_guard_synth_preset.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex269/aigs/ex269_udiv_radix4_shift_subtract_gt_guard_synth_preset.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex269/metadata/ex269_udiv_radix4_shift_subtract_gt_guard_synth_preset.json,1,1,OK,382,42,16044,11760,1.364286,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/integer/ex266_ex267_ex269_frontend_udiv_radix_shift_20260609_1110/results/candidates.csv,ex266_ex267_ex269_frontend_udiv_radix_shift_20260609_1110,student/work/ex266_ex267_ex269_frontend_udiv_radix_shift_20260609_1110/ex269/verilog/ex269_udiv_radix4_shift_subtract_gt_guard.v,student/work/ex266_ex267_ex269_frontend_udiv_radix_shift_20260609_1110/ex269/aigs/ex269_udiv_radix4_shift_subtract_gt_guard_synth_preset.aig,,cd5cf700532b6730d3a5a92b9e29ef3798ad5ab4703b8415571f8b68b537cf99,127c77001ed251c45b451aa41ed29b21020543f922f706e11f37c624b016fa13,unsigned low8_high8:a/b dbz=max exact; source=radix4_shift_subtract_gt_guard; flow=synth_preset
ex270,ex270_r5_top3_threshold_recut_synth_preset_aig,selected high-bit threshold recut over triangular square source,,replace top three outputs with exact square range-threshold predicates,ex270|unsigned_square_x_times_x|replace_top_three_outputs_with_exact_square_range-threshold_predicates|existing_triangular_square_source_with_range_threshold_recut|synth_preset_aig|abc_xf_official_evaluate|frontend_only_no_backend,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex270/verilog/ex270_r5_top3_threshold_recut_synth_preset_aig.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex270/aigs/ex270_r5_top3_threshold_recut_synth_preset_aig.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex270/metadata/ex270_r5_top3_threshold_recut_synth_preset_aig.json,1,1,OK,199,16,3184,2076,1.533719,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-square-r5/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-square-r5/ex270/verilog/ex270_r5_top3_threshold_recut.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-square-r5/ex270/aigs/ex270_r5_top3_threshold_recut_synth_preset_aig.aig,student/runs/integer/ex204_ex299_frontend_breakthrough_20260614_1051/integer-square-r5/ex270/official_eval/ex270_r5_top3_threshold_recut_synth_preset_aig/ex270_r5_top3_threshold_recut_synth_preset_aig.evaluate.py.log,bf4f7b6097dcd89f558f523d05b71b650baf0b04319c02859bff82536f1257bf,fcd5835b46d517d03e19442a1f3ff5effc6ae9d65673ecbfd1a24c92d60d1c4e,source-level threshold recut; yosys_log=student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-square-r5/ex270/logs/ex270_r5_top3_threshold_recut_synth_preset_aig.yosys.log
ex271,ex271_square_wallace_square_outside_csel12_abc_g_aig,,,wider/factored final carry-select square variants beyond current csel4,ex271|square_final_carry_variants|wallace_square_outside_csel12|triangular_square_partial_products_with_wider_carry-select_or_counter_sharing|abc_g_aig|unsigned_10_square|full_square_word,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex271/verilog/ex271_square_wallace_square_outside_csel12_abc_g_aig.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex271/aigs/ex271_square_wallace_square_outside_csel12_abc_g_aig.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex271/metadata/ex271_square_wallace_square_outside_csel12_abc_g_aig.json,1,1,OK,336,24,8064,5542,1.455070,1,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/candidates.csv,ex204_ex299_frontend_continuation_20260614_1216,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/verilog/ex271_square_wallace_square_outside_csel12.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/official_eval/ex271_square_wallace_square_outside_csel12_abc_g_aig/ex271.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex271/logs/ex271_square_wallace_square_outside_csel12_abc_g_aig.evaluate.py.log,dc63299d70cb2542079a12dd31b9e5e8db3d7c35f3f912d5dace2dde3fd307a9,b9481e329798835a90a61f68c2f5ef462ed349f9cf3db12cbb02e01a13ba7239,wider/factored final carry-select square variants beyond current csel4; avoided=not current triangular Wallace csel4 replay; generator_notes=exact unsigned 10-bit square x*x over 1024 inputs; source=wallace_square_outside_csel12; flow=abc_g_aig
ex272,ex272_square_wallace_square_outside_csel14_abc_g_aig,,,large-word carry-select and high-output hybrid square variants beyond current csel5,ex272|square_final_carry_variants|wallace_square_outside_csel14|triangular_square_partial_products_with_wider_final_carry_and_high-output_sharing|abc_g_aig|unsigned_12_square|full_square_word,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex272/verilog/ex272_square_wallace_square_outside_csel14_abc_g_aig.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex272/aigs/ex272_square_wallace_square_outside_csel14_abc_g_aig.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex272/metadata/ex272_square_wallace_square_outside_csel14_abc_g_aig.json,1,1,OK,510,30,15300,10880,1.406250,1,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/candidates.csv,ex204_ex299_frontend_continuation_20260614_1216,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/verilog/ex272_square_wallace_square_outside_csel14.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/official_eval/ex272_square_wallace_square_outside_csel14_abc_g_aig/ex272.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex272/logs/ex272_square_wallace_square_outside_csel14_abc_g_aig.evaluate.py.log,0cff21e95a401b896c549617df086ea195b44c78d5ef45863b91439963958c5f,8abdae66d5c74095c839a1270f86958f38a51a259a49bec017589f993797f601,large-word carry-select and high-output hybrid square variants beyond current csel5; avoided=not current triangular Wallace csel5 replay; generator_notes=exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_csel14; flow=abc_g_aig
ex273,ex273_square_hybrid_bddtop4_wreduce_abc_g_aig,unsigned_square_x_times_x,,hybrid_bddtop4+wreduce_abc_g_aig,unsigned_square_x_times_x,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/verilog/ex273_square_hybrid_bddtop4_wreduce_abc_g_aig.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/aigs/ex273_square_hybrid_bddtop4_wreduce_abc_g_aig.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/metadata/ex273_square_hybrid_bddtop4_wreduce_abc_g_aig.json,1,1,OK,797,33,26301,15078,1.744329,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/integer/ex273_ex274_frontend_square_block4_decomp_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_block4_decomp_20260609_1240,student/work/ex273_ex274_frontend_square_block4_decomp_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4.v,student/work/ex273_ex274_frontend_square_block4_decomp_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_wreduce_abc_g_aig.aig,,371d4a3bb2c662fb22559a168db767a9305589d5f44a485ea748a27c091236d7,07f8c42f08d117aba7906d606f48661084cb4a19591e581b10f318e71a17f3aa,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4; flow=wreduce_abc_g_aig
ex274,ex274_hybrid_cmptop2_trunc_abc_g_aig,wide square comparator-top recut,,top2 comparator/range bits with truncated lower square,ex274|wide_square_comparator_top_recut|top2_comparator_range_bits_with_truncated_lower_square|selected_high_output_predicates_share_the_truncated_lower_arithmetic_network|abc_g_aig|unsigned_16_square|top2_comparator_plus_lower_arithmetic,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/verilog/ex274_hybrid_cmptop2_trunc_abc_g_aig.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/aigs/ex274_hybrid_cmptop2_trunc_abc_g_aig.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/metadata/ex274_hybrid_cmptop2_trunc_abc_g_aig.json,1,1,OK,986,42,41412,21630,1.914563,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/integer-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/integer-agent/ex274/verilog/ex274_hybrid_cmptop2_trunc.v,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/integer-agent/ex274/aigs/ex274_hybrid_cmptop2_trunc_abc_g_aig.aig,student/runs/integer/ex223_ex299_frontend_parallel_deep_20260614_0943/integer-agent/ex274/official_eval/ex274_hybrid_cmptop2_trunc_abc_g_aig/ex274_hybrid_cmptop2_trunc_abc_g_aig.evaluate.py.log,b622380dbcb8e5654162a27e0c8ad7efe67eda27fc42e16279a862233c7f3430,87dbdfad89e280ca4fda74fe87d45010f219c8a7e5395c73d145563c77243026,official evaluate.py OK; yosys_log=student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/integer-agent/ex274/logs/ex274_hybrid_cmptop2_trunc_abc_g_aig.yosys.log
ex275,ex275_isqrt_prefix3_ge_bitwise_arith_wreduce_aig,unsigned_floor_isqrt,,prefix3_ge_bitwise+arith_wreduce_aig,unsigned_floor_isqrt,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex275/verilog/ex275_isqrt_prefix3_ge_bitwise_arith_wreduce_aig.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex275/aigs/ex275_isqrt_prefix3_ge_bitwise_arith_wreduce_aig.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex275/metadata/ex275_isqrt_prefix3_ge_bitwise_arith_wreduce_aig.json,1,1,OK,48,7,336,204,1.647059,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/integer/ex275_ex276_frontend_isqrt_shared_ge_20260609_1656/results/candidates.csv,ex275_ex276_frontend_isqrt_shared_ge_20260609_1656,student/work/ex275_ex276_frontend_isqrt_shared_ge_20260609_1656/ex275/verilog/ex275_isqrt_prefix3_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_shared_ge_20260609_1656/ex275/aigs/ex275_isqrt_prefix3_ge_bitwise_arith_wreduce_aig.aig,,8fd363032af0f2f89f526ab5f3c4e135d607e2e313909dccfbe5e067aa2e4f87,5fb868cc9ea15850c923aaa0435a69c737b8703e1acb22a455fae5503b30ab00,exact unsigned floor isqrt over 256 inputs; source=prefix3_ge_bitwise; flow=arith_wreduce_aig
ex276,ex276_r4_prefix4_shared_ge_synth_preset_and,current best prefix4 shared-ge classifier may improve with source frontend mapping only,,synth_preset_and,ex276|unsigned_floor_isqrt_10_to_5|prefix4_shared_ge_current_source_resynth|same shared hi bucket low-threshold classifier; frontend synth-flow variant|synth_preset_and|abc_xf_official_evaluate|whole_word,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex276/verilog/ex276_r4_prefix4_shared_ge_synth_preset_and.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex276/aigs/ex276_r4_prefix4_shared_ge_synth_preset_and.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex276/metadata/ex276_r4_prefix4_shared_ge_synth_preset_and.json,1,1,OK,101,10,1010,632,1.598101,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-struct-r4/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-struct-r4/ex276/verilog/ex276_r4_prefix4_shared_ge_synth_preset_and.v,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-struct-r4/ex276/aigs/ex276_r4_prefix4_shared_ge_synth_preset_and.aig,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-struct-r4/ex276/logs/ex276_r4_prefix4_shared_ge_synth_preset_and.evaluate.py.log,bcdef8cff331bb5b93eb74f584c76b260fb5aa04f9e9795025eb53af0fc03d79,62c4c0e80f16f307359501fdb7bf670ba4b442871f2f396fec6c329e239e473b,official evaluate.py OK; Yosys synth preset plus abc -g AND
ex277,ex277_isqrt_prefix6_range_synth_preset,unsigned_floor_isqrt,,prefix6_range+synth_preset,unsigned_floor_isqrt,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex277/verilog/ex277_isqrt_prefix6_range_synth_preset.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex277/aigs/ex277_isqrt_prefix6_range_synth_preset.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex277/metadata/ex277_isqrt_prefix6_range_synth_preset.json,1,1,OK,267,11,2937,1980,1.483333,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/integer/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/results/candidates.csv,ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex277/verilog/ex277_isqrt_prefix6_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex277/aigs/ex277_isqrt_prefix6_range_synth_preset.aig,,ad8bf96d0b85dc4cacb14a5bb4bcb0528312dca5aae7412739a90d5c2d79021a,ec821b1356324490a92c746b29b3a6cd8adf8b6bcbb479b3dbb42be4afb538d5,exact unsigned floor isqrt over 4096 inputs; source=prefix6_range; flow=synth_preset
ex278,ex278_isqrt_prefix6_range_synth_preset,unsigned_floor_isqrt,,prefix6_range+synth_preset,unsigned_floor_isqrt,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex278/verilog/ex278_isqrt_prefix6_range_synth_preset.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex278/aigs/ex278_isqrt_prefix6_range_synth_preset.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex278/metadata/ex278_isqrt_prefix6_range_synth_preset.json,1,1,OK,517,14,7238,5198,1.392459,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/integer/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/results/candidates.csv,ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex278/verilog/ex278_isqrt_prefix6_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex278/aigs/ex278_isqrt_prefix6_range_synth_preset.aig,,8ea7df9273692e72b4c5156f18cb1538c270004fd3ded5cc5a0b303329a89a0c,c665e7e8cc5a597dc8ca19d8ffbd62f8dea1e13f394c1a23b670fc02bfaf6b73,exact unsigned floor isqrt over 16384 inputs; source=prefix6_range; flow=synth_preset
ex279,ex279_isqrt_radix4_prio_synth_preset,unsigned_floor_isqrt,,radix4_prio+synth_preset,unsigned_floor_isqrt,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex279/verilog/ex279_isqrt_radix4_prio_synth_preset.v,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex279/aigs/ex279_isqrt_radix4_prio_synth_preset.aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex279/metadata/ex279_isqrt_radix4_prio_synth_preset.json,1,1,OK,337,42,14154,10952,1.292367,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/integer/ex275_ex279_frontend_isqrt_radix_prio_bdd_20260609_1551/results/candidates.csv,ex275_ex279_frontend_isqrt_radix_prio_bdd_20260609_1551,student/work/ex275_ex279_frontend_isqrt_radix_prio_bdd_20260609_1551/ex279/verilog/ex279_isqrt_radix4_prio.v,student/work/ex275_ex279_frontend_isqrt_radix_prio_bdd_20260609_1551/ex279/aigs/ex279_isqrt_radix4_prio_synth_preset.aig,,cc3cdcf934e0fce37e199547c866f12d609dc97955db625f8cd11320bf8478df,037ac0d04cbeb860dfd958087876299f91519eb83318313d4d0b87e51b6d0519,exact unsigned floor isqrt over 65536 inputs; source=radix4_prio; flow=synth_preset
